uid,domainID,siteID,plotID,namedLocation,plotType,nlcdClass,subplotID,coreCoordinateX,coreCoordinateY,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,startDate,collectDate,sampleTiming,biophysicalCriteria,eventID,standingWaterDepth,nTransBoutType,boutType,samplingImpractical,incubationMethod,incubationCondition,sampleID,sampleCode,toxicodendronPossible,horizon,horizonDetails,soilTemp,litterDepth,sampleTopDepth,sampleBottomDepth,sampleExtent,soilSamplingDevice,soilCoreCount,geneticSampleID,geneticSampleCode,geneticSampleCondition,geneticSamplePrepMethod,geneticArchiveSample1ID,geneticArchiveSample1Code,geneticArchiveSample2ID,geneticArchiveSample2Code,geneticArchiveSample3ID,geneticArchiveSample3Code,geneticArchiveSample4ID,geneticArchiveSample4Code,geneticArchiveSample5ID,geneticArchiveSample5Code,geneticArchiveSamplePrepMethod,geneticArchiveContainer,biomassID,biomassCode,biomassSampleCondition,remarks,collectedBy,dataQF
"4a3290c8-b7b0-4067-a6bb-0917da1a36db","D18","TOOL","TOOL_041","TOOL_041.basePlot.bgc","tower","sedgeHerbaceous","21_400",14.0,1.0,"WGS84",68.666666,-149.369752,20.1,827.4,0.10,"NEON.DOC.014048vN","2021-08-03T18:52Z","2021-08-03T18:52Z","peakGreenness","OK - no known exceptions","TOOL.peakGreenness.2021",0.0,"No","microbesBiomass","OK","no incubation",,"TOOL_041-O-14-1-20210803",,"N","O","OK",10.5,0.0,0.0,3.0,"entire","brownie cutter",3,"TOOL_041-O-14-1-20210803-GEN","B00000127714","OK",,,"C00000055814",,"C00000055812",,"C00000055813",,"C00000010140",,"C00000054354",,,"TOOL_041-O-14-1-20210803-BM","B00000127350","OK",,"0000-0002-3309-2269",
"c10213b0-19a8-4e7a-907f-e08d2e45a69d","D18","TOOL","TOOL_041","TOOL_041.basePlot.bgc","tower","sedgeHerbaceous","39_400",8.0,38.5,"WGS84",68.666666,-149.369752,20.1,827.4,0.10,"NEON.DOC.014048vN","2021-08-03T19:11Z","2021-08-03T19:11Z","peakGreenness","OK - no known exceptions","TOOL.peakGreenness.2021",0.0,"No","microbesBiomass","OK","no incubation",,"TOOL_041-O-8-38.5-20210803",,"N","O","OK",9.3,0.0,0.0,4.1,"entire","brownie cutter",3,"TOOL_041-O-8-38.5-20210803-GEN","B00000127715","OK",,,"C00000055819",,"C00000055822",,"C00000055820",,"C00000055825",,"C00000055817",,,"TOOL_041-O-8-38.5-20210803-BM","B00000127338","OK",,"0000-0002-3309-2269",
"6412c9be-47d4-46d6-9f4e-29ff0ffb8e12","D18","TOOL","TOOL_041","TOOL_041.basePlot.bgc","tower","sedgeHerbaceous","41_400",34.5,39.0,"WGS84",68.666666,-149.369752,20.1,827.4,0.10,"NEON.DOC.014048vN","2021-08-03T19:26Z","2021-08-03T19:26Z","peakGreenness","OK - no known exceptions","TOOL.peakGreenness.2021",0.0,"No","microbesBiomass","OK","no incubation",,"TOOL_041-O-34.5-39-20210803",,"N","O","OK",5.4,0.0,0.0,7.6,"entire","brownie cutter",1,"TOOL_041-O-34.5-39-20210803-GEN","B00000127712","OK",,,"C00000055818",,"C00000055826",,"C00000055816",,"C00000055815",,"C00000055824",,,"TOOL_041-O-34.5-39-20210803-BM","B00000127342","OK",,"0000-0002-3309-2269",
"791a8326-bb9f-49d3-90ba-fe6033575a48","D18","TOOL","TOOL_043","TOOL_043.basePlot.bgc","tower","sedgeHerbaceous","41_400",33.5,25.0,"WGS84",68.665514,-149.375519,20.3,821.6,0.21,"NEON.DOC.014048vN","2021-08-03T20:12Z","2021-08-03T20:12Z","peakGreenness","OK - no known exceptions","TOOL.peakGreenness.2021",0.0,"No","microbesBiomass","OK","no incubation",,"TOOL_043-O-33.5-25-20210803",,"N","O","OK",7.9,0.0,0.0,20.0,"entire","brownie cutter",1,"TOOL_043-O-33.5-25-20210803-GEN","B00000127705","OK",,,"C00000055802",,"C00000055801",,"C00000055798",,"C00000055800",,"C00000055799",,,"TOOL_043-O-33.5-25-20210803-BM","B00000127738","OK",,"0000-0002-3309-2269",
"c78753f4-69b0-404c-bbcd-c66d8a333753","D18","TOOL","TOOL_043","TOOL_043.basePlot.bgc","tower","sedgeHerbaceous","23_400",33.5,13.5,"WGS84",68.665514,-149.375519,20.3,821.6,0.21,"NEON.DOC.014048vN","2021-08-03T20:28Z","2021-08-03T20:28Z","peakGreenness","OK - no known exceptions","TOOL.peakGreenness.2021",0.0,"No","microbesBiomass","OK","no incubation",,"TOOL_043-O-33.5-13.5-20210803",,,"O","OK",7.7,0.0,0.0,14.1,"entire","brownie cutter",1,"TOOL_043-O-33.5-13.5-20210803-GEN","B00000127706","OK",,,"C00000055791",,"C00000055795",,"C00000055797",,"C00000055796",,"C00000055794",,,"TOOL_043-O-33.5-13.5-20210803-BM","B00000127736","OK",,"0000-0002-3309-2269",
"98c45987-4c0e-403b-803a-bce94ecd22de","D18","TOOL","TOOL_043","TOOL_043.basePlot.bgc","tower","sedgeHerbaceous","21_400",2.5,10.0,"WGS84",68.665514,-149.375519,20.3,821.6,0.21,"NEON.DOC.004130vE","2021-08-03T20:42Z","2021-08-03T20:42Z","peakGreenness","OK - no known exceptions","TOOL.peakGreenness.2021",6.0,"No","microbesBiomass","OK","no incubation",,"TOOL_043-O-2.5-10-20210803",,"N","O","OK",8.8,0.0,0.0,16.3,"entire","brownie cutter",1,"TOOL_043-O-2.5-10-20210803-GEN","B00000127707","OK",,,"C00000054356",,"C00000010262",,"C00000054358",,"C00000054360",,"C00000010088",,,"TOOL_043-O-2.5-10-20210803-BM","B00000127737","OK",,"0000-0002-3309-2269",
"45a3991d-a8e0-4cc6-8e4b-e3553e5cb625","D18","TOOL","TOOL_042","TOOL_042.basePlot.bgc","tower","sedgeHerbaceous","41_400",39.5,32.0,"WGS84",68.664072,-149.381292,20.2,805.4,0.20,"NEON.DOC.014048vN","2021-08-03T21:27Z","2021-08-03T21:27Z","peakGreenness","OK - no known exceptions","TOOL.peakGreenness.2021",0.0,"No","microbesBiomass","OK","no incubation",,"TOOL_042-O-39.5-32-20210803",,"N","O","OK",2.8,0.0,0.0,14.3,"entire","brownie cutter",1,"TOOL_042-O-39.5-32-20210803-GEN","B00000127702","OK",,,"C00000055831",,"C00000055833",,"C00000055832",,"C00000055834",,"C00000055830",,,"TOOL_042-O-39.5-32-20210803-BM","B00000127345","OK",,"0000-0002-3309-2269",
"89af2783-5320-4ba5-8881-704d8b61f09c","D18","TOOL","TOOL_042","TOOL_042.basePlot.bgc","tower","sedgeHerbaceous","39_400",5.5,29.5,"WGS84",68.664072,-149.381292,20.2,805.4,0.20,"NEON.DOC.014048vN","2021-08-03T21:42Z","2021-08-03T21:42Z","peakGreenness","OK - no known exceptions","TOOL.peakGreenness.2021",0.0,"No","microbesBiomass","OK","no incubation",,"TOOL_042-O-5.5-29.5-20210803",,"N","O","OK",3.5,0.0,0.0,14.8,"entire","brownie cutter",1,"TOOL_042-O-5.5-29.5-20210803-GEN","B00000127700","OK",,,"C00000055821",,"C00000055827",,"C00000055829",,"C00000055823",,"C00000055828",,,"TOOL_042-O-5.5-29.5-20210803-BM","B00000127344","OK",,"0000-0002-3309-2269",
"d3ad0246-843a-4a8f-8eaf-d3b69a08e2a9","D18","TOOL","TOOL_042","TOOL_042.basePlot.bgc","tower","sedgeHerbaceous","21_400",14.0,9.0,"WGS84",68.664072,-149.381292,20.2,805.4,0.20,"NEON.DOC.004130vE","2021-08-03T22:00Z","2021-08-03T22:00Z","peakGreenness","OK - no known exceptions","TOOL.peakGreenness.2021",9.0,"No","microbesBiomass","OK","no incubation",,"TOOL_042-O-14-9-20210803",,"N","O","OK",4.1,0.0,0.0,18.1,"entire","brownie cutter",1,"TOOL_042-O-14-9-20210803-GEN","B00000127703","OK",,,"C00000055809",,"C00000055808",,"C00000055806",,"C00000055807",,"C00000055805",,,"TOOL_042-O-14-9-20210803-BM","B00000127351","OK",,"0000-0002-3309-2269",
"4b19da3b-9355-44a9-bfb0-4a1392e41070","D18","TOOL","TOOL_044","TOOL_044.basePlot.bgc","tower","sedgeHerbaceous","41_400",21.0,33.5,"WGS84",68.658157,-149.362189,20.1,822.4,0.24,"NEON.DOC.014048vN","2021-08-03T23:01Z","2021-08-03T23:01Z","peakGreenness","OK - no known exceptions","TOOL.peakGreenness.2021",0.0,"No","microbesBiomass","OK","no incubation",,"TOOL_044-O-21-33.5-20210803",,"N","O","OK",3.6,0.0,0.0,8.4,"entire","brownie cutter",2,"TOOL_044-O-21-33.5-20210803-GEN","B00000127709","OK",,,"C00000055792",,"C00000055793",,"C00000055786",,"C00000055782",,"C00000055787",,,"TOOL_044-O-21-33.5-20210803-BM","B00000127741","OK",,"0000-0002-3309-2269",
