uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF
"4efa36d2-d494-4ede-abd2-0e588cf65a6c","D19","BONA","BONA_071","BONA_071.basePlot.bgc","2018-09-18T18:33Z","2018-09-18T18:33Z","2019-04-15","BONA_071-O-6.5-25-20180918","A00000028262","BONA_071-O-6.5-25-20180918-PH","NEON.DOC.014048vL","O",4.41,3.51,1.9,40.0,20.7,2.0,40.0,20.5,,"0000-0003-0893-0707",
"26967cea-7d0e-49ed-ba99-c2c075578220","D19","BONA","BONA_080","BONA_080.basePlot.bgc","2018-09-18T18:34Z","2018-09-18T18:34Z","2019-04-15","BONA_080-O-14.5-4.5-20180918","A00000028264","BONA_080-O-14.5-4.5-20180918-PH","NEON.DOC.014048vL","O",4.19,3.41,2.0,40.0,19.9,2.0,40.0,20.2,,"0000-0003-0893-0707",
"be904b09-7044-4a6e-947f-c7ac2119f16d","D19","BONA","BONA_080","BONA_080.basePlot.bgc","2018-09-18T19:01Z","2018-09-18T19:01Z","2019-04-15","BONA_080-O-30.5-6-20180918","A00000028266","BONA_080-O-30.5-6-20180918-PH","NEON.DOC.014048vL","O",4.38,3.52,2.1,25.0,12.0,1.9,40.0,21.1,,"0000-0003-0893-0707",
"c87d3f87-5c82-4a77-8bac-aba93b808d7f","D19","BONA","BONA_071","BONA_071.basePlot.bgc","2018-09-18T19:06Z","2018-09-18T19:06Z","2019-04-15","BONA_071-O-17-7-20180918","A00000028260","BONA_071-O-17-7-20180918-PH","NEON.DOC.014048vL","O",4.29,3.55,2.0,40.0,19.6,2.1,40.0,19.3,,"0000-0003-0893-0707",
"707e2147-2f3a-4d84-b7c1-6021fe18dd6a","D19","BONA","BONA_071","BONA_071.basePlot.bgc","2018-09-18T19:18Z","2018-09-18T19:18Z","2019-04-15","BONA_071-O-24-9.5-20180918","A00000028261","BONA_071-O-24-9.5-20180918-PH","NEON.DOC.014048vL","O",4.12,3.37,2.1,40.0,19.0,2.0,40.0,19.7,,"0000-0003-0893-0707",
"d9afc4cc-d84a-4d05-ac76-7bd677b70438","D19","BONA","BONA_080","BONA_080.basePlot.bgc","2018-09-18T19:23Z","2018-09-18T19:23Z","2019-04-15","BONA_080-O-16.5-3.5-20180918","A00000028265","BONA_080-O-16.5-3.5-20180918-PH","NEON.DOC.014048vL","O",3.92,3.19,2.0,40.0,20.0,2.1,40.0,19.4,,"0000-0003-0893-0707",
"3cdb4784-a6c1-49fd-aabb-c925a14845c1","D19","BONA","BONA_070","BONA_070.basePlot.bgc","2018-09-18T20:10Z","2018-09-18T20:10Z","2019-04-15","BONA_070-O-22.5-37.5-20180918","A00000028259","BONA_070-O-22.5-37.5-20180918-PH","NEON.DOC.014048vL","O",4.46,3.42,2.0,20.0,10.0,2.0,20.0,10.2,,"0000-0003-0893-0707",
"c5a5a21a-ce04-4b46-b613-a1c92046c8c8","D19","BONA","BONA_084","BONA_084.basePlot.bgc","2018-09-18T20:14Z","2018-09-18T20:14Z","2019-04-15","BONA_084-O-1.5-11-20180918","A00000028268","BONA_084-O-1.5-11-20180918-PH","NEON.DOC.014048vL","O",5.17,4.64,2.1,20.0,9.7,2.1,40.0,19.5,,"0000-0003-0893-0707",
"4a08fb99-adfe-4fa8-97e5-b368fa44cf02","D19","BONA","BONA_070","BONA_070.basePlot.bgc","2018-09-18T20:29Z","2018-09-18T20:29Z","2019-04-15","BONA_070-O-33.5-1.5-20180918","A00000028257","BONA_070-O-33.5-1.5-20180918-PH","NEON.DOC.014048vL","O",4.23,3.33,2.0,40.0,19.8,2.1,40.0,19.3,,"0000-0003-0893-0707",
"03333b27-b8b6-43aa-83fd-b7458ee60338","D19","BONA","BONA_084","BONA_084.basePlot.bgc","2018-09-18T20:41Z","2018-09-18T20:41Z","2019-04-15","BONA_084-O-19.5-34-20180918","A00000028267","BONA_084-O-19.5-34-20180918-PH","NEON.DOC.014048vL","O",5.22,4.65,1.9,40.0,20.8,2.0,40.0,20.0,,"0000-0003-0893-0707",
"ac3263c3-c5a2-4518-9edd-6551e163cb24","D19","BONA","BONA_070","BONA_070.basePlot.bgc","2018-09-18T20:45Z","2018-09-18T20:45Z","2019-04-15","BONA_070-O-1-16.5-20180918","A00000028258","BONA_070-O-1-16.5-20180918-PH","NEON.DOC.014048vL","O",4.38,3.52,2.1,20.0,9.6,2.1,20.0,9.7,,"0000-0003-0893-0707",
"2b65951b-b67c-4bb9-8190-eaf653940078","D19","BONA","BONA_084","BONA_084.basePlot.bgc","2018-09-18T21:02Z","2018-09-18T21:02Z","2019-04-15","BONA_084-O-21.5-38.5-20180918","A00000028269","BONA_084-O-21.5-38.5-20180918-PH","NEON.DOC.014048vL","O",4.73,4.03,2.0,40.0,20.0,2.1,40.0,19.0,,"0000-0003-0893-0707",
"a7836aab-7ab7-42a5-8e7e-f7d52ab4ee2a","D19","BONA","BONA_013","BONA_013.basePlot.bgc","2018-09-19T19:18Z","2018-09-19T19:18Z","2019-04-15","BONA_013-O-34-38-20180919","A00000028254","BONA_013-O-34-38-20180919-PH","NEON.DOC.014048vL","O",4.01,3.17,2.0,40.0,20.5,2.0,20.0,9.9,,"0000-0003-0893-0707",
"8fe2fd63-37bf-48a7-b77c-5583ad9ec09a","D19","BONA","BONA_009","BONA_009.basePlot.bgc","2018-09-19T19:29Z","2018-09-19T19:29Z","2019-04-15","BONA_009-O-29.5-34.5-20180919","A00000028250","BONA_009-O-29.5-34.5-20180919-PH","NEON.DOC.014048vL","O",4.32,3.37,2.0,40.0,20.4,2.0,40.0,20.3,,"0000-0003-0893-0707",
"0c403d2d-2d6b-4d9c-a917-ff69bc4725ba","D19","BONA","BONA_013","BONA_013.basePlot.bgc","2018-09-19T19:35Z","2018-09-19T19:35Z","2019-04-15","BONA_013-O-3-39.5-20180919","A00000028255","BONA_013-O-3-39.5-20180919-PH","NEON.DOC.014048vL","O",4.50,3.78,2.0,40.0,20.5,2.1,40.0,19.3,,"0000-0003-0893-0707",
"961eb05f-ddee-44ca-b243-3f99580adda0","D19","BONA","BONA_009","BONA_009.basePlot.bgc","2018-09-19T19:56Z","2018-09-19T19:56Z","2019-04-15","BONA_009-O-31.5-11-20180919","A00000028249","BONA_009-O-31.5-11-20180919-PH","NEON.DOC.014048vL","O",4.32,3.71,1.9,20.0,10.5,2.0,20.0,10.0,,"0000-0003-0893-0707",
"5de0c543-4916-4d18-b40f-2105d5a66a75","D19","BONA","BONA_013","BONA_013.basePlot.bgc","2018-09-19T19:57Z","2018-09-19T19:57Z","2019-04-15","BONA_013-O-1.5-4-20180919","A00000028256","BONA_013-O-1.5-4-20180919-PH","NEON.DOC.014048vL","O",4.21,3.37,2.0,40.0,20.0,2.0,40.0,19.6,,"0000-0003-0893-0707",
"60594217-e674-4cac-802c-3e120679f84f","D19","BONA","BONA_009","BONA_009.basePlot.bgc","2018-09-19T20:21Z","2018-09-19T20:21Z","2019-04-15","BONA_009-O-13-5.5-20180919","A00000028248","BONA_009-O-13-5.5-20180919-PH","NEON.DOC.014048vL","O",4.50,3.73,2.1,40.0,19.1,1.9,40.0,20.7,,"0000-0003-0893-0707",
"5f537921-a1db-40ec-b72c-28b742ef7307","D19","BONA","BONA_004","BONA_004.basePlot.bgc","2018-09-19T21:34Z","2018-09-19T21:34Z","2019-04-15","BONA_004-O-17.5-5.5-20180919","A00000028240","BONA_004-O-17.5-5.5-20180919-PH","NEON.DOC.014048vL","O",4.00,2.90,2.1,40.0,19.2,2.0,40.0,20.2,,"0000-0003-0893-0707",
"7978644d-1eb3-4053-8a65-67d4719681a0","D19","BONA","BONA_004","BONA_004.basePlot.bgc","2018-09-19T21:52Z","2018-09-19T21:52Z","2019-04-15","BONA_004-O-10.5-32-20180919","A00000028247","BONA_004-O-10.5-32-20180919-PH","NEON.DOC.014048vL","O",4.17,3.29,2.0,40.0,20.0,2.0,40.0,20.5,,"0000-0003-0893-0707",
"3fbb55eb-c016-491c-96b4-3f2ecff4902c","D19","BONA","BONA_004","BONA_004.basePlot.bgc","2018-09-19T22:09Z","2018-09-19T22:09Z","2019-04-15","BONA_004-O-36-36-20180919","A00000028239","BONA_004-O-36-36-20180919-PH","NEON.DOC.014048vL","O",3.86,3.09,1.9,40.0,20.9,2.1,40.0,19.0,,"0000-0003-0893-0707",
"bce9ba5e-c065-4c16-85f4-f525dc364111","D19","BONA","BONA_001","BONA_001.basePlot.bgc","2018-09-20T18:14Z","2018-09-20T18:14Z","2019-04-15","BONA_001-O-26-4.5-20180920","A00000028233","BONA_001-O-26-4.5-20180920-PH","NEON.DOC.014048vL","O",4.14,3.55,2.1,20.0,9.7,2.0,20.0,10.0,,"0000-0003-0893-0707",
"9dc2376a-b032-49fc-9170-86fab654fa27","D19","BONA","BONA_001","BONA_001.basePlot.bgc","2018-09-20T18:33Z","2018-09-20T18:33Z","2019-04-15","BONA_001-O-28-37.5-20180920","A00000028235","BONA_001-O-28-37.5-20180920-PH","NEON.DOC.014048vL","O",4.17,3.57,2.1,20.0,9.7,2.0,40.0,20.1,,"0000-0003-0893-0707",
"b0730a77-8b25-4e99-81a7-50d5accadd66","D19","BONA","BONA_001","BONA_001.basePlot.bgc","2018-09-20T18:53Z","2018-09-20T18:53Z","2019-04-15","BONA_001-O-5.5-19-20180920","A00000028234","BONA_001-O-5.5-19-20180920-PH","NEON.DOC.014048vL","O",4.16,3.33,2.0,40.0,20.3,2.0,40.0,20.1,,"0000-0003-0893-0707",
"deef098d-601d-4c9b-88ff-83a93363b5f7","D19","BONA","BONA_002","BONA_002.basePlot.bgc","2018-09-20T20:07Z","2018-09-20T20:07Z","2019-04-15","BONA_002-O-6-8.5-20180920","A00000028238","BONA_002-O-6-8.5-20180920-PH","NEON.DOC.014048vL","O",4.32,3.60,2.1,40.0,19.3,2.1,20.0,9.7,,"0000-0003-0893-0707",
"94ec281d-8914-40dc-85d6-b89bc80750ce","D19","BONA","BONA_002","BONA_002.basePlot.bgc","2018-09-20T20:25Z","2018-09-20T20:25Z","2019-04-15","BONA_002-O-18.5-36-20180920","A00000028236","BONA_002-O-18.5-36-20180920-PH","NEON.DOC.014048vL","O",4.66,4.18,2.1,40.0,19.5,2.1,40.0,19.2,,"0000-0003-0893-0707",
"30e9a28d-0aad-41c5-aeb4-6de857a0b806","D19","BONA","BONA_002","BONA_002.basePlot.bgc","2018-09-20T20:48Z","2018-09-20T20:48Z","2019-04-15","BONA_002-O-38-17.5-20180920","A00000028237","BONA_002-O-38-17.5-20180920-PH","NEON.DOC.014048vL","O",4.57,4.04,2.0,40.0,20.5,2.0,40.0,20.5,,"0000-0003-0893-0707",
"a5e436a4-e884-4acb-a576-5a49120c3229","D19","BONA","BONA_006","BONA_006.basePlot.bgc","2018-09-28T19:37Z","2018-09-28T19:37Z","2019-04-15","BONA_006-O-27.5-37.5-20180928","A00000028270","BONA_006-O-27.5-37.5-20180928-PH","NEON.DOC.014048vL","O",4.11,3.42,2.1,40.0,19.3,2.1,40.0,19.3,,"0000-0003-0893-0707",
"a35d860c-eeb3-4815-ae9b-d288d7b079a3","D19","BONA","BONA_006","BONA_006.basePlot.bgc","2018-09-28T20:01Z","2018-09-28T20:01Z","2019-04-15","BONA_006-O-8.5-23-20180928","A00000028271","BONA_006-O-8.5-23-20180928-PH","NEON.DOC.014048vL","O",4.47,3.73,2.1,40.0,19.5,2.0,40.0,19.9,,"0000-0003-0893-0707",
"02796c51-3746-4552-ac2a-edcd598dc83a","D19","BONA","BONA_006","BONA_006.basePlot.bgc","2018-09-28T20:15Z","2018-09-28T20:15Z","2019-04-15","BONA_006-O-10-8.5-20180928","A00000028272","BONA_006-O-10-8.5-20180928-PH","NEON.DOC.014048vL","O",4.12,3.51,2.1,40.0,19.5,2.1,40.0,19.0,,"0000-0003-0893-0707",
