uid,domainID,siteID,plotID,namedLocation,plotType,nlcdClass,subplotID,coreCoordinateX,coreCoordinateY,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,startDate,collectDate,sampleTiming,biophysicalCriteria,eventID,standingWaterDepth,nTransBoutType,boutType,samplingImpractical,incubationMethod,incubationCondition,sampleID,sampleCode,toxicodendronPossible,horizon,horizonDetails,soilTemp,litterDepth,sampleTopDepth,sampleBottomDepth,sampleExtent,soilSamplingDevice,soilCoreCount,geneticSampleID,geneticSampleCode,geneticSampleCondition,geneticSamplePrepMethod,geneticArchiveSample1ID,geneticArchiveSample1Code,geneticArchiveSample2ID,geneticArchiveSample2Code,geneticArchiveSample3ID,geneticArchiveSample3Code,geneticArchiveSample4ID,geneticArchiveSample4Code,geneticArchiveSample5ID,geneticArchiveSample5Code,geneticArchiveSamplePrepMethod,geneticArchiveContainer,biomassID,biomassCode,biomassSampleCondition,remarks,collectedBy,dataQF
"3df703f3-4aae-42af-827a-de35aa2b8262","D18","TOOL","TOOL_005","TOOL_005.basePlot.bgc","distributed","dwarfScrub","41_400",39.0,36.0,"WGS84",68.560148,-149.528532,20.1,834.7,0.10,"NEON.DOC.004130vE","2022-07-17T19:28Z","2022-08-16T18:57Z","peakGreenness","OK - no known exceptions","TOOL.peakGreenness.2022",0.0,"tFinal","fieldOnly","OK","buried bag","OK","TOOL_005-O-41-20220816",,"N","O","OK",1.1,0.0,0.0,24.6,"entire","PVC tube",1,,,,,,,,,,,,,,,,,,,,"Hit active layer","0000-0002-3977-7197",
"de2b5716-460d-4ac7-bb77-ebd50db1dec2","D18","TOOL","TOOL_005","TOOL_005.basePlot.bgc","distributed","dwarfScrub","23_400",38.0,17.0,"WGS84",68.560148,-149.528532,20.1,834.7,0.10,"NEON.DOC.004130vE","2022-07-17T20:10Z","2022-08-16T19:03Z","peakGreenness","OK - no known exceptions","TOOL.peakGreenness.2022",0.0,"tFinal","fieldOnly","OK","buried bag","OK","TOOL_005-M-23-20220816",,"N","M","OK",1.1,0.0,5.0,23.5,"obstruction","PVC tube",1,,,,,,,,,,,,,,,,,,,,"Hit active layer","0000-0002-3977-7197",
"01f705e7-db13-4f2e-8a9b-46053724f925","D18","TOOL","TOOL_005","TOOL_005.basePlot.bgc","distributed","dwarfScrub","23_400",38.0,17.0,"WGS84",68.560148,-149.528532,20.1,834.7,0.10,"NEON.DOC.004130vE","2022-07-17T20:10Z","2022-08-16T19:03Z","peakGreenness","OK - no known exceptions","TOOL.peakGreenness.2022",0.0,"tFinal","fieldOnly","OK","buried bag","OK","TOOL_005-O-23-20220816",,"N","O","OK",1.1,0.0,0.0,5.0,"obstruction","PVC tube",1,,,,,,,,,,,,,,,,,,,,"Hit active layer","0000-0002-3977-7197",
"46ebc800-741d-41dc-b08b-778d22a874f9","D18","TOOL","TOOL_005","TOOL_005.basePlot.bgc","distributed","dwarfScrub","21_400",1.0,13.0,"WGS84",68.560148,-149.528532,20.1,834.7,0.10,"NEON.DOC.004130vE","2022-07-17T20:38Z","2022-08-16T18:43Z","peakGreenness","OK - no known exceptions","TOOL.peakGreenness.2022",0.0,"tFinal","fieldOnly","OK","buried bag","OK","TOOL_005-O-21-20220816",,"N","O","OK",1.5,0.0,0.0,3.6,"entire","PVC tube",1,,,,,,,,,,,,,,,,,,,,,"0000-0002-3977-7197",
"73314fbb-746a-467d-8569-7ece75a9c4ab","D18","TOOL","TOOL_005","TOOL_005.basePlot.bgc","distributed","dwarfScrub","21_400",1.0,13.0,"WGS84",68.560148,-149.528532,20.1,834.7,0.10,"NEON.DOC.004130vE","2022-07-17T20:56Z","2022-08-16T18:43Z","peakGreenness","OK - no known exceptions","TOOL.peakGreenness.2022",0.0,"tFinal","fieldOnly","OK","buried bag","OK","TOOL_005-M-21-20220816",,"N","M","OK",1.5,0.0,3.6,26.4,"entire","PVC tube",1,,,,,,,,,,,,,,,,,,,,,"0000-0002-3977-7197",
"29d58c1f-f6ef-4659-aa7d-ed84101bb93b","D18","TOOL","TOOL_043","TOOL_043.basePlot.bgc","tower","sedgeHerbaceous","23_400",36.5,13.5,"WGS84",68.665514,-149.375519,20.3,821.6,0.21,"NEON.DOC.004130vE","2022-07-17T23:26Z","2022-08-16T22:28Z","peakGreenness","OK - no known exceptions","TOOL.peakGreenness.2022",0.0,"tFinal","fieldOnly","OK","buried bag","OK","TOOL_043-M-23-20220816",,"N","M","OK",1.0,0.0,13.3,25.1,"obstruction","PVC tube",1,,,,,,,,,,,,,,,,,,,,"Hit active layer","0000-0002-3977-7197",
"3d14e560-5ea2-49ae-b2db-4acd6306a3df","D18","TOOL","TOOL_043","TOOL_043.basePlot.bgc","tower","sedgeHerbaceous","23_400",36.5,13.5,"WGS84",68.665514,-149.375519,20.3,821.6,0.21,"NEON.DOC.004130vE","2022-07-17T23:26Z","2022-08-16T22:28Z","peakGreenness","OK - no known exceptions","TOOL.peakGreenness.2022",0.0,"tFinal","fieldOnly","OK","buried bag","OK","TOOL_043-O-23-20220816",,"N","O","OK",1.0,0.0,0.0,13.3,"obstruction","PVC tube",1,,,,,,,,,,,,,,,,,,,,"Hit active layer","0000-0002-3977-7197",
"c846f3dc-56cf-474c-93e9-c5aa24168e0b","D18","TOOL","TOOL_041","TOOL_041.basePlot.bgc","tower","sedgeHerbaceous","41_400",26.5,31.5,"WGS84",68.666666,-149.369752,20.1,827.4,0.10,"NEON.DOC.014048vO","2022-07-18T00:15Z","2022-08-16T21:24Z","peakGreenness","OK - no known exceptions","TOOL.peakGreenness.2022",0.0,"tFinal","fieldOnly","OK","covered core","OK","TOOL_041-M-41-20220816",,"N","M","OK",4.5,0.0,0.0,25.5,"obstruction","PVC tube",1,,,,,,,,,,,,,,,,,,,,,"0000-0002-3309-2269",
"cf542827-5dc0-4d38-b73e-75909e43825c","D18","TOOL","TOOL_043","TOOL_043.basePlot.bgc","tower","sedgeHerbaceous","39_400",14.5,39.0,"WGS84",68.665514,-149.375519,20.3,821.6,0.21,"NEON.DOC.004130vE","2022-07-18T00:15Z","2022-08-16T22:42Z","peakGreenness","OK - no known exceptions","TOOL.peakGreenness.2022",0.0,"tFinal","fieldOnly","OK","buried bag","OK","TOOL_043-M-39-20220816",,"N","M","OK",2.3,0.0,11.8,30.0,"maximum","PVC tube",1,,,,,,,,,,,,,,,,,,,,,"0000-0002-3977-7197",
"8d064b26-4df5-42bb-aa67-98eff3ad925c","D18","TOOL","TOOL_043","TOOL_043.basePlot.bgc","tower","sedgeHerbaceous","39_400",14.5,39.0,"WGS84",68.665514,-149.375519,20.3,821.6,0.21,"NEON.DOC.004130vE","2022-07-18T00:15Z","2022-08-16T22:42Z","peakGreenness","OK - no known exceptions","TOOL.peakGreenness.2022",0.0,"tFinal","fieldOnly","OK","buried bag","OK","TOOL_043-O-39-20220816",,"N","O","OK",2.3,0.0,0.0,11.8,"entire","PVC tube",1,,,,,,,,,,,,,,,,,,,,,"0000-0002-3977-7197",
