uid,namedLocation,domainID,siteID,plotID,startDate,collectDate,sampleID,sampleCode,kclSampleID,kclSampleCode,sampleCondition,ammoniumNAnalysisDate,kclAmmoniumNConc,ammoniumNRepNum,ammoniumNQF,ammoniumNRemarks,nitrateNitriteNAnalysisDate,kclNitrateNitriteNConc,nitrateNitriteNRepNum,nitrateNitriteNQF,nitrateNitriteNRemarks,laboratoryName,ammoniumNMethod,ammoniumNInstrument,ammoniumNAnalyzedBy,ammoniumNReviewedBy,nitrateNitriteNMethod,nitrateNitriteNInstrument,nitrateNitriteNAnalyzedBy,nitrateNitriteNReviewedBy,dataQF
"0efa3952-5f0b-4f1f-a209-e69378f34a00","TOOL_005.basePlot.bgc","D18","TOOL","TOOL_005","2022-07-17T19:28Z","2022-08-16T18:57Z","TOOL_005-O-41-20220816",,"TOOL_005-O-41-20220816-KCL","B00000147145","ok","2022-10-06",0.140,1,"OK",,"2022-09-23",0.084,1,"OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","dVBE5t9Zg/bjkOU2LlqvSA==","YUVT2pgkEl84iITaDKC8Iw==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","Een+fcnBsxu+2j+IfJ93xQ==","YUVT2pgkEl84iITaDKC8Iw==",
"00c76353-5704-4650-8965-365ede77f811","TOOL_005.basePlot.bgc","D18","TOOL","TOOL_005","2022-07-17T20:10Z","2022-08-16T19:03Z","TOOL_005-M-23-20220816",,"TOOL_005-M-23-20220816-KCL","B00000147144","ok","2022-10-06",0.135,1,"OK",,"2022-09-23",0.165,1,"OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","dVBE5t9Zg/bjkOU2LlqvSA==","YUVT2pgkEl84iITaDKC8Iw==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","Een+fcnBsxu+2j+IfJ93xQ==","YUVT2pgkEl84iITaDKC8Iw==",
"c780fe0f-0ec2-4e31-85f6-636c19a7cfa3","TOOL_005.basePlot.bgc","D18","TOOL","TOOL_005","2022-07-17T20:10Z","2022-08-16T19:03Z","TOOL_005-O-23-20220816",,"TOOL_005-O-23-20220816-KCL","B00000147143","ok","2022-10-06",0.245,1,"OK",,"2022-09-23",0.399,1,"OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","dVBE5t9Zg/bjkOU2LlqvSA==","YUVT2pgkEl84iITaDKC8Iw==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","Een+fcnBsxu+2j+IfJ93xQ==","YUVT2pgkEl84iITaDKC8Iw==",
"1a8e8339-3336-4ac4-928a-1b436018a2b1","TOOL_005.basePlot.bgc","D18","TOOL","TOOL_005","2022-07-17T20:38Z","2022-08-16T18:43Z","TOOL_005-O-21-20220816",,"TOOL_005-O-21-20220816-KCL","B00000147141","ok","2022-10-06",0.070,1,"OK",,"2022-09-23",0.394,1,"OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","dVBE5t9Zg/bjkOU2LlqvSA==","YUVT2pgkEl84iITaDKC8Iw==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","Een+fcnBsxu+2j+IfJ93xQ==","YUVT2pgkEl84iITaDKC8Iw==",
"4c956210-01d3-4285-a207-5f886f557a7a","TOOL_005.basePlot.bgc","D18","TOOL","TOOL_005","2022-07-17T20:56Z","2022-08-16T18:43Z","TOOL_005-M-21-20220816",,"TOOL_005-M-21-20220816-KCL","B00000147142","ok","2022-10-06",0.144,1,"OK",,"2022-09-23",0.044,1,"OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","dVBE5t9Zg/bjkOU2LlqvSA==","YUVT2pgkEl84iITaDKC8Iw==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","Een+fcnBsxu+2j+IfJ93xQ==","YUVT2pgkEl84iITaDKC8Iw==",
"923dee9a-47d1-4d62-826c-95c7566ffc52","TOOL_043.basePlot.bgc","D18","TOOL","TOOL_043","2022-07-17T23:26Z","2022-08-16T22:28Z","TOOL_043-O-23-20220816",,"TOOL_043-O-23-20220816-KCL","B00000147167","ok","2022-10-06",0.072,1,"OK",,"2022-09-23",0.052,1,"OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","dVBE5t9Zg/bjkOU2LlqvSA==","YUVT2pgkEl84iITaDKC8Iw==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","Een+fcnBsxu+2j+IfJ93xQ==","YUVT2pgkEl84iITaDKC8Iw==",
"b2ae2364-4e49-4b81-8a34-5db3afebbd4a","TOOL_043.basePlot.bgc","D18","TOOL","TOOL_043","2022-07-17T23:26Z","2022-08-16T22:28Z","TOOL_043-M-23-20220816",,"TOOL_043-M-23-20220816-KCL","B00000147168","ok","2022-10-06",0.135,1,"OK",,"2022-09-23",0.125,1,"OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","dVBE5t9Zg/bjkOU2LlqvSA==","YUVT2pgkEl84iITaDKC8Iw==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","Een+fcnBsxu+2j+IfJ93xQ==","YUVT2pgkEl84iITaDKC8Iw==",
"1ae3914c-9da2-4914-aa48-a9cf34773111","TOOL_041.basePlot.bgc","D18","TOOL","TOOL_041","2022-07-18T00:15Z","2022-08-16T21:24Z","TOOL_041-M-41-20220816",,"TOOL_041-M-41-20220816-KCL","B00000147158","ok","2022-10-06",0.096,1,"OK",,"2022-09-23",0.157,1,"OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","dVBE5t9Zg/bjkOU2LlqvSA==","YUVT2pgkEl84iITaDKC8Iw==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","Een+fcnBsxu+2j+IfJ93xQ==","YUVT2pgkEl84iITaDKC8Iw==",
"22dc6095-37c5-4ee3-a77a-8fa7d279c266","TOOL_043.basePlot.bgc","D18","TOOL","TOOL_043","2022-07-18T00:15Z","2022-08-16T22:42Z","TOOL_043-M-39-20220816",,"TOOL_043-M-39-20220816-KCL","B00000147170","ok","2022-10-06",0.116,1,"OK",,"2022-09-23",0.048,1,"OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","dVBE5t9Zg/bjkOU2LlqvSA==","YUVT2pgkEl84iITaDKC8Iw==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","Een+fcnBsxu+2j+IfJ93xQ==","YUVT2pgkEl84iITaDKC8Iw==",
"e58f6795-8575-4772-b5fa-54e8d4f2ccd5","TOOL_043.basePlot.bgc","D18","TOOL","TOOL_043","2022-07-18T00:15Z","2022-08-16T22:42Z","TOOL_043-O-39-20220816",,"TOOL_043-O-39-20220816-KCL","B00000147169","ok","2022-10-06",0.053,1,"OK",,"2022-09-23",0.144,1,"OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","dVBE5t9Zg/bjkOU2LlqvSA==","YUVT2pgkEl84iITaDKC8Iw==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","Een+fcnBsxu+2j+IfJ93xQ==","YUVT2pgkEl84iITaDKC8Iw==",
