uid,domainID,siteID,plotID,namedLocation,plotType,nlcdClass,subplotID,coreCoordinateX,coreCoordinateY,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,startDate,collectDate,sampleTiming,biophysicalCriteria,eventID,standingWaterDepth,nTransBoutType,boutType,samplingImpractical,incubationMethod,incubationCondition,sampleID,sampleCode,toxicodendronPossible,horizon,horizonDetails,soilTemp,litterDepth,sampleTopDepth,sampleBottomDepth,sampleExtent,soilSamplingDevice,soilCoreCount,geneticSampleID,geneticSampleCode,geneticSampleCondition,geneticSamplePrepMethod,geneticArchiveSample1ID,geneticArchiveSample1Code,geneticArchiveSample2ID,geneticArchiveSample2Code,geneticArchiveSample3ID,geneticArchiveSample3Code,geneticArchiveSample4ID,geneticArchiveSample4Code,geneticArchiveSample5ID,geneticArchiveSample5Code,geneticArchiveSamplePrepMethod,geneticArchiveContainer,biomassID,biomassCode,biomassSampleCondition,remarks,collectedBy,dataQF
"2e1f048b-e2dd-463a-93f3-bf3032dadb3b","D18","BARR","BARR_053","BARR_053.basePlot.bgc","tower","emergentHerbaceousWetlands","23_400",,,"WGS84",71.285301,-156.605382,20.0,5.5,0.02,"NEON.DOC.014048vN","2020-07-27T16:00Z","2020-07-27T16:00Z","peakGreenness","unknown - logistical","BARR.peakGreenness.2020",,"No","microbes","other",,,"BARR_053-23-20200727-OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVID19","0000-0002-2117-4697",
"7d9b4ccb-f218-4761-9c8c-a2afc165cebd","D18","BARR","BARR_005","BARR_005.basePlot.bgc","distributed","sedgeHerbaceous","39_400",,,"WGS84",71.242584,-156.311981,20.1,4.0,0.10,"NEON.DOC.014048vN","2020-07-27T16:00Z","2020-07-27T16:00Z","peakGreenness","unknown - logistical","BARR.peakGreenness.2020",,"No","microbes","other",,,"BARR_005-39-20200727-OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVID19","0000-0002-2117-4697",
"d4da9c14-9573-41b4-bb80-e2fb92852b4e","D18","BARR","BARR_002","BARR_002.basePlot.bgc","distributed","sedgeHerbaceous","23_400",,,"WGS84",71.273924,-156.599236,20.1,5.2,0.10,"NEON.DOC.014048vN","2020-07-27T16:00Z","2020-07-27T16:00Z","peakGreenness","unknown - logistical","BARR.peakGreenness.2020",,"No","microbes","other",,,"BARR_002-23-20200727-OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVID19","0000-0002-2117-4697",
"22b56b6b-c43d-45db-8d5c-3bf92a976d07","D18","BARR","BARR_004","BARR_004.basePlot.bgc","distributed","sedgeHerbaceous","39_400",,,"WGS84",71.241422,-156.502856,20.0,6.3,0.01,"NEON.DOC.014048vN","2020-07-27T16:00Z","2020-07-27T16:00Z","peakGreenness","unknown - logistical","BARR.peakGreenness.2020",,"No","microbes","other",,,"BARR_004-39-20200727-OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVID19","0000-0002-2117-4697",
"48961c07-b5f4-4892-9bb0-e99c647cc734","D18","BARR","BARR_052","BARR_052.basePlot.bgc","tower","emergentHerbaceousWetlands","23_400",,,"WGS84",71.281336,-156.603652,20.0,5.4,0.03,"NEON.DOC.014048vN","2020-07-27T16:00Z","2020-07-27T16:00Z","peakGreenness","unknown - logistical","BARR.peakGreenness.2020",,"No","microbes","other",,,"BARR_052-23-20200727-OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVID19","0000-0002-2117-4697",
"4ea4890d-a774-4d54-8405-e5374d23185f","D18","BARR","BARR_054","BARR_054.basePlot.bgc","tower","sedgeHerbaceous","23_400",,,"WGS84",71.280858,-156.636941,20.0,6.0,0.01,"NEON.DOC.014048vN","2020-07-27T16:00Z","2020-07-27T16:00Z","peakGreenness","unknown - logistical","BARR.peakGreenness.2020",,"No","microbes","other",,,"BARR_054-23-20200727-OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVID19","0000-0002-2117-4697",
"df30503c-d8fc-4f3c-9212-ab9b58ed4144","D18","BARR","BARR_003","BARR_003.basePlot.bgc","distributed","emergentHerbaceousWetlands","41_400",,,"WGS84",71.258668,-156.648849,20.0,6.5,0.02,"NEON.DOC.014048vN","2020-07-27T16:00Z","2020-07-27T16:00Z","peakGreenness","unknown - logistical","BARR.peakGreenness.2020",,"No","microbes","other",,,"BARR_003-41-20200727-OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVID19","0000-0002-2117-4697",
"924fc442-bb44-4aa1-a3e7-e1403a7be409","D18","BARR","BARR_001","BARR_001.basePlot.bgc","distributed","sedgeHerbaceous","21_400",,,"WGS84",71.244105,-156.421392,20.1,5.7,0.10,"NEON.DOC.014048vN","2020-07-27T16:00Z","2020-07-27T16:00Z","peakGreenness","unknown - logistical","BARR.peakGreenness.2020",,"No","microbes","other",,,"BARR_001-21-20200727-OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVID19","0000-0002-2117-4697",
"3be848e9-b106-4278-bed0-796ed0939845","D18","BARR","BARR_006","BARR_006.basePlot.bgc","distributed","sedgeHerbaceous","23_400",,,"WGS84",71.258067,-156.602012,20.0,7.9,0.03,"NEON.DOC.014048vN","2020-07-27T16:00Z","2020-07-27T16:00Z","peakGreenness","unknown - logistical","BARR.peakGreenness.2020",,"No","microbes","other",,,"BARR_006-23-20200727-OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVID19","0000-0002-2117-4697",
"55eb9ef2-2e5d-4234-afa0-f4dd089b595d","D18","BARR","BARR_001","BARR_001.basePlot.bgc","distributed","sedgeHerbaceous","41_400",,,"WGS84",71.244105,-156.421392,20.1,5.7,0.10,"NEON.DOC.014048vN","2020-07-27T16:00Z","2020-07-27T16:00Z","peakGreenness","unknown - logistical","BARR.peakGreenness.2020",,"No","microbes","other",,,"BARR_001-41-20200727-OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVID19","0000-0002-2117-4697",
