uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,sampleID,sampleCode,moistureSampleID,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,boatMass,freshMassBoatMass,dryMassBoatMass,soilMoisture,dryMassFraction,sampleCondition,smRemarks,smMeasuredBy,smDataQF
"dd6a27e4-0320-4cc3-a903-18ede6e42b94","D18","BARR","BARR_004","BARR_004.basePlot.bgc","2023-08-08T20:47Z","2023-08-08T20:47Z","BARR_004-M-41-20230808","A00000427815","BARR_004-M-41-20230808-SM","NEON.DOC.014048vO","M","2023-08-14T17:30Z","2023-08-16T18:15Z",1.070,11.190,6.860,0.748,0.572,"used frozen soil",,"0009-0009-3511-3746",
"7e7a6b14-3bc0-4f31-8398-925331fc4b38","D18","BARR","BARR_004","BARR_004.basePlot.bgc","2023-08-08T21:09Z","2023-08-08T21:09Z","BARR_004-O-39-20230808","A00000427814","BARR_004-O-39-20230808-SM","NEON.DOC.014048vO","O","2023-08-14T17:30Z","2023-08-16T18:15Z",1.060,5.850,2.100,3.606,0.217,"used frozen soil",,"0009-0009-3511-3746",
"29b57d08-a8da-4e6d-a248-7db7037f1392","D18","BARR","BARR_004","BARR_004.basePlot.bgc","2023-08-08T21:35Z","2023-08-08T21:35Z","BARR_004-M-23-20230808","A00000427813","BARR_004-M-23-20230808-SM","NEON.DOC.014048vO","M","2023-08-14T17:30Z","2023-08-16T18:15Z",1.040,10.980,5.000,1.510,0.398,"used frozen soil",,"0009-0009-3511-3746",
"4d3f8966-655f-47a2-a050-783384314c97","D18","BARR","BARR_005","BARR_005.basePlot.bgc","2023-08-08T22:28Z","2023-08-08T22:28Z","BARR_005-O-21-20230808","A00000427816","BARR_005-O-21-20230808-SM","NEON.DOC.014048vO","O","2023-08-14T18:03Z","2023-08-16T18:15Z",0.960,6.090,1.930,4.289,0.189,"used frozen soil",,"0009-0009-3511-3746",
"19017f70-8f48-46ca-957c-2d7449c54ec9","D18","BARR","BARR_005","BARR_005.basePlot.bgc","2023-08-08T22:53Z","2023-08-08T22:53Z","BARR_005-O-23-20230808","A00000427817","BARR_005-O-23-20230808-SM","NEON.DOC.014048vO","O","2023-08-14T17:30Z","2023-08-16T18:15Z",1.040,6.110,1.940,4.633,0.178,"used frozen soil",,"0009-0009-3511-3746",
"b9e61ce6-bf72-4bd6-a1e3-72dd5411e8a6","D18","BARR","BARR_005","BARR_005.basePlot.bgc","2023-08-08T23:09Z","2023-08-08T23:09Z","BARR_005-O-41-20230808","A00000427818","BARR_005-O-41-20230808-SM","NEON.DOC.014048vO","O","2023-08-14T17:30Z","2023-08-16T18:15Z",1.050,6.290,1.850,5.550,0.153,"used frozen soil",,"0009-0009-3511-3746",
"c77aa5b5-2784-4684-a033-e669036b4626","D18","BARR","BARR_006","BARR_006.basePlot.bgc","2023-08-08T23:22Z","2023-08-08T23:22Z","BARR_006-O-39-20230808","A00000427793","BARR_006-O-39-20230808-SM","NEON.DOC.014048vO","O","2023-08-14T17:30Z","2023-08-16T18:15Z",1.000,5.660,2.130,3.124,0.242,"used frozen soil",,"0009-0009-3511-3746",
"a00af1b4-5376-44f0-9a75-c85296a572eb","D18","BARR","BARR_006","BARR_006.basePlot.bgc","2023-08-08T23:49Z","2023-08-08T23:49Z","BARR_006-O-41-20230808","A00000427794","BARR_006-O-41-20230808-SM","NEON.DOC.014048vO","O","2023-08-14T17:30Z","2023-08-16T18:15Z",1.000,5.810,1.770,5.247,0.160,"used frozen soil",,"0009-0009-3511-3746",
"a9804e55-4ad6-4214-8019-f7716b10f523","D18","BARR","BARR_006","BARR_006.basePlot.bgc","2023-08-09T00:12Z","2023-08-09T00:12Z","BARR_006-O-23-20230808","A00000427792","BARR_006-O-23-20230808-SM","NEON.DOC.014048vO","O","2023-08-14T17:30Z","2023-08-16T18:15Z",1.010,5.580,1.640,6.254,0.138,"used frozen soil",,"0009-0009-3511-3746",
"e11c5d52-d76e-4320-a3c9-b50f45c995c1","D18","BARR","BARR_051","BARR_051.basePlot.bgc","2023-08-09T19:14Z","2023-08-09T19:14Z","BARR_051-O-21-20230809","A00000427795","BARR_051-O-21-20230809-SM","NEON.DOC.014048vO","O","2023-08-14T17:30Z","2023-08-16T18:15Z",1.000,6.060,1.830,5.096,0.164,"used frozen soil",,"0009-0009-3511-3746",
"d3c8726a-584e-4fa3-8206-28437d28c669","D18","BARR","BARR_001","BARR_001.basePlot.bgc","2023-08-09T19:15Z","2023-08-09T19:15Z","BARR_001-O-23-20230809","A00000427821","BARR_001-O-23-20230809-SM","NEON.DOC.014048vO","O","2023-08-14T17:30Z","2023-08-16T18:15Z",1.030,5.760,1.760,5.479,0.154,"used frozen soil",,"0009-0009-3511-3746",
"168c12ad-d23e-4767-a167-a64239b7ef45","D18","BARR","BARR_051","BARR_051.basePlot.bgc","2023-08-09T19:33Z","2023-08-09T19:33Z","BARR_051-O-23-20230809","A00000427796","BARR_051-O-23-20230809-SM","NEON.DOC.014048vO","O","2023-08-14T17:30Z","2023-08-16T18:15Z",1.010,6.150,2.200,3.319,0.232,"used frozen soil",,"0009-0009-3511-3746",
"cdc1d2d4-b839-40dd-9108-5c14d45e1800","D18","BARR","BARR_001","BARR_001.basePlot.bgc","2023-08-09T19:36Z","2023-08-09T19:36Z","BARR_001-O-41-20230809","A00000427819","BARR_001-O-41-20230809-SM","NEON.DOC.014048vO","O","2023-08-14T18:00Z","2023-08-16T18:15Z",1.090,5.910,1.570,9.042,0.100,"used frozen soil",,"0009-0009-3511-3746",
