uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF
"8d433ab5-1417-44cc-9ab5-dc28bec1451d","D18","BARR","BARR_004","BARR_004.basePlot.bgc","2023-08-08T20:47Z","2023-08-08T20:47Z","2023-09-14","BARR_004-M-41-20230808","A00000427815","BARR_004-M-41-20230808-PH","NEON.DOC.014048vO","M",5.16,4.50,10.0,10.0,1.0,10.0,20.0,2.0,,"0000-0002-0123-6184",
"96dcf74c-d095-4488-891a-d28ac9b4d356","D18","BARR","BARR_004","BARR_004.basePlot.bgc","2023-08-08T21:09Z","2023-08-08T21:09Z","2023-09-27","BARR_004-O-39-20230808","A00000427814","BARR_004-O-39-20230808-PH","NEON.DOC.014048vO","O",4.44,3.80,5.0,20.0,4.0,5.0,40.0,8.0,,"0000-0002-0123-6184",
"ecd8093d-0d85-4d7a-90a2-4c3028d9cb02","D18","BARR","BARR_004","BARR_004.basePlot.bgc","2023-08-08T21:35Z","2023-08-08T21:35Z","2023-09-14","BARR_004-M-23-20230808","A00000427813","BARR_004-M-23-20230808-PH","NEON.DOC.014048vO","M",4.86,4.30,10.0,10.0,1.0,10.0,20.0,2.0,,"0000-0002-0123-6184",
"b94bc05a-3e62-4630-8060-e8d693ce5a78","D18","BARR","BARR_005","BARR_005.basePlot.bgc","2023-08-08T22:28Z","2023-08-08T22:28Z","2023-09-14","BARR_005-O-21-20230808","A00000427816","BARR_005-O-21-20230808-PH","NEON.DOC.014048vO","O",5.51,5.06,5.0,20.0,4.0,5.0,40.0,8.0,,"0000-0002-0123-6184",
"0f1a0373-67a8-44ce-ab47-5a14072bb2cc","D18","BARR","BARR_005","BARR_005.basePlot.bgc","2023-08-08T22:53Z","2023-08-08T22:53Z","2023-09-27","BARR_005-O-23-20230808","A00000427817","BARR_005-O-23-20230808-PH","NEON.DOC.014048vO","O",5.00,4.40,4.1,20.0,4.9,4.1,40.0,9.9,,"0000-0002-0123-6184",
"a2601734-4d6e-4ab3-93eb-c86f60ad9936","D18","BARR","BARR_005","BARR_005.basePlot.bgc","2023-08-08T23:09Z","2023-08-08T23:09Z","2023-09-27","BARR_005-O-41-20230808","A00000427818","BARR_005-O-41-20230808-PH","NEON.DOC.014048vO","O",5.94,5.51,5.0,20.0,4.0,5.0,40.0,8.0,,"0000-0002-0123-6184",
"d16a9b37-21e1-40b2-8376-0814ed412597","D18","BARR","BARR_006","BARR_006.basePlot.bgc","2023-08-08T23:22Z","2023-08-08T23:22Z","2023-09-27","BARR_006-O-39-20230808","A00000427793","BARR_006-O-39-20230808-PH","NEON.DOC.014048vO","O",4.97,4.33,5.0,20.0,4.0,5.0,40.0,8.0,,"0000-0002-0123-6184",
"0941dd03-0e4d-499e-92d5-79ef51cd268a","D18","BARR","BARR_006","BARR_006.basePlot.bgc","2023-08-08T23:49Z","2023-08-08T23:49Z","2023-09-27","BARR_006-O-41-20230808","A00000427794","BARR_006-O-41-20230808-PH","NEON.DOC.014048vO","O",4.89,4.20,5.0,20.0,4.0,5.0,40.0,8.0,,"0000-0002-0123-6184",
"eafeca5e-c29a-4c06-934d-ca2103747061","D18","BARR","BARR_006","BARR_006.basePlot.bgc","2023-08-09T00:12Z","2023-08-09T00:12Z","2023-09-27","BARR_006-O-23-20230808","A00000427792","BARR_006-O-23-20230808-PH","NEON.DOC.014048vO","O",4.71,4.22,5.0,20.0,4.0,5.0,40.0,8.0,,"0000-0002-0123-6184",
"7fe3b317-0b55-4d27-9182-86a2c0e3a79e","D18","BARR","BARR_051","BARR_051.basePlot.bgc","2023-08-09T19:14Z","2023-08-09T19:14Z","2023-09-27","BARR_051-O-21-20230809","A00000427795","BARR_051-O-21-20230809-PH","NEON.DOC.014048vO","O",5.13,4.50,4.0,20.0,5.0,4.0,40.0,10.0,,"0000-0002-0123-6184",
"21280087-e6a6-444b-8ecf-4923be300f2b","D18","BARR","BARR_001","BARR_001.basePlot.bgc","2023-08-09T19:15Z","2023-08-09T19:15Z","2023-09-13","BARR_001-O-23-20230809","A00000427821","BARR_001-O-23-20230809-PH","NEON.DOC.014048vO","O",5.66,5.18,5.1,20.0,3.9,5.1,40.0,7.9,,"0000-0002-0123-6184",
"edcf26f5-370e-4fd4-beaa-191e97db9bde","D18","BARR","BARR_051","BARR_051.basePlot.bgc","2023-08-09T19:33Z","2023-08-09T19:33Z","2023-09-27","BARR_051-O-23-20230809","A00000427796","BARR_051-O-23-20230809-PH","NEON.DOC.014048vO","O",5.27,4.87,5.0,20.0,4.0,5.0,40.0,8.0,,"0000-0002-0123-6184",
"4ffc09b1-29c4-4d98-9ff6-7e62c3297bc2","D18","BARR","BARR_001","BARR_001.basePlot.bgc","2023-08-09T19:36Z","2023-08-09T19:36Z","2023-09-13","BARR_001-O-41-20230809","A00000427819","BARR_001-O-41-20230809-PH","NEON.DOC.014048vO","O",4.88,4.29,3.0,20.0,6.6,3.0,40.0,13.3,,"0000-0002-0123-6184",
"2b3853b0-a5d1-44ef-b29a-b9d8bafcd37a","D18","BARR","BARR_001","BARR_001.basePlot.bgc","2023-08-09T19:57Z","2023-08-09T19:57Z","2023-09-13","BARR_001-O-39-20230809","A00000427820","BARR_001-O-39-20230809-PH","NEON.DOC.014048vO","O",4.90,4.32,3.0,20.0,6.7,3.0,40.0,13.4,,"0000-0002-0123-6184",
"1b5fbe82-8492-4dcb-ba49-0035f308d29e","D18","BARR","BARR_051","BARR_051.basePlot.bgc","2023-08-09T19:59Z","2023-08-09T19:59Z","2023-09-27","BARR_051-O-41-20230809","A00000427797","BARR_051-O-41-20230809-PH","NEON.DOC.014048vO","O",4.08,3.59,4.0,20.0,5.0,4.0,40.0,10.0,,"0000-0002-0123-6184",
"b328bd88-4ab2-4769-833e-afeab5621187","D18","BARR","BARR_053","BARR_053.basePlot.bgc","2023-08-09T20:48Z","2023-08-09T20:48Z","2023-09-13","BARR_053-O-23-20230809","A00000427802","BARR_053-O-23-20230809-PH","NEON.DOC.014048vO","O",4.68,4.21,5.0,20.0,4.0,5.0,40.0,8.0,,"0000-0002-0123-6184",
"0df9930b-9bd1-44f8-89dd-88c1ea1a9d5d","D18","BARR","BARR_053","BARR_053.basePlot.bgc","2023-08-09T21:18Z","2023-08-09T21:18Z","2023-09-14","BARR_053-O-21-20230809","A00000427801","BARR_053-O-21-20230809-PH","NEON.DOC.014048vO","O",4.69,3.97,5.1,20.0,4.0,5.1,40.0,7.9,,"0000-0002-0123-6184",
"f307c07f-287e-4de1-9a52-a4b0bc355ba8","D18","BARR","BARR_053","BARR_053.basePlot.bgc","2023-08-09T21:39Z","2023-08-09T21:39Z","2023-09-13","BARR_053-O-39-20230809","A00000427803","BARR_053-O-39-20230809-PH","NEON.DOC.014048vO","O",5.18,4.40,5.1,20.0,4.0,5.1,40.0,7.9,,"0000-0002-0123-6184",
"e9abe06d-5daa-4665-b59f-f929122934e8","D18","BARR","BARR_003","BARR_003.basePlot.bgc","2023-08-09T22:15Z","2023-08-09T22:15Z","2023-09-14","BARR_003-O-21-20230809","A00000427810","BARR_003-O-21-20230809-PH","NEON.DOC.014048vO","O",5.47,4.86,2.1,20.0,9.7,2.1,40.0,19.3,,"0000-0002-0123-6184",
"65807278-96bd-4939-83c4-99e72f883310","D18","BARR","BARR_003","BARR_003.basePlot.bgc","2023-08-09T22:34Z","2023-08-09T22:34Z","2023-09-27","BARR_003-O-23-20230809","A00000427811","BARR_003-O-23-20230809-PH","NEON.DOC.014048vO","O",5.21,4.60,2.0,21.0,10.3,2.0,42.0,20.6,,"0000-0002-0123-6184",
"fcb36c94-212d-41c9-8917-5c142cae51a6","D18","BARR","BARR_052","BARR_052.basePlot.bgc","2023-08-09T22:55Z","2023-08-09T22:55Z","2023-09-14","BARR_052-O-39-20230809","A00000427799","BARR_052-O-39-20230809-PH","NEON.DOC.014048vO","O",5.11,4.46,2.0,20.0,9.8,2.0,40.0,19.6,,"0000-0002-0123-6184",
"1c5d6503-59b6-459c-a21e-5ae9334edfe7","D18","BARR","BARR_003","BARR_003.basePlot.bgc","2023-08-09T22:57Z","2023-08-09T22:57Z","2023-09-14","BARR_003-O-41-20230809","A00000427812","BARR_003-O-41-20230809-PH","NEON.DOC.014048vO","O",5.42,4.78,2.1,20.0,9.7,2.1,40.0,19.3,,"0000-0002-0123-6184",
"f35386e9-60cc-46cb-881a-9cd8509535c0","D18","BARR","BARR_052","BARR_052.basePlot.bgc","2023-08-09T23:07Z","2023-08-09T23:07Z","2023-09-14","BARR_052-O-41-20230809","A00000427800","BARR_052-O-41-20230809-PH","NEON.DOC.014048vO","O",5.60,5.06,5.0,20.0,4.0,5.0,40.0,8.0,,"0000-0002-0123-6184",
"1469d6c7-61ad-4446-9cf5-221db07e275a","D18","BARR","BARR_052","BARR_052.basePlot.bgc","2023-08-09T23:28Z","2023-08-09T23:28Z","2023-09-27","BARR_052-O-21-20230809","A00000427798","BARR_052-O-21-20230809-PH","NEON.DOC.014048vO","O",5.20,4.59,5.1,20.0,4.0,5.1,40.0,7.9,,"0000-0002-0123-6184",
"6032644a-f1bf-422f-bfc8-5b58befb9958","D18","BARR","BARR_002","BARR_002.basePlot.bgc","2023-08-10T00:50Z","2023-08-10T00:50Z","2023-09-13","BARR_002-O-41-20230809","A00000427809","BARR_002-O-41-20230809-PH","NEON.DOC.014048vO","O",6.12,5.64,3.0,20.0,6.6,3.0,40.0,13.3,,"0000-0002-0123-6184",
"996fcc4d-bd0b-4fb9-831f-66f9e4267632","D18","BARR","BARR_002","BARR_002.basePlot.bgc","2023-08-10T01:15Z","2023-08-10T01:15Z","2023-09-13","BARR_002-O-39-20230809","A00000427808","BARR_002-O-39-20230809-PH","NEON.DOC.014048vO","O",5.08,4.53,5.0,20.0,4.0,5.0,40.0,8.0,,"0000-0002-0123-6184",
"651c8408-ac12-4cef-9f88-798ba6e28dda","D18","BARR","BARR_002","BARR_002.basePlot.bgc","2023-08-10T01:33Z","2023-08-10T01:33Z","2023-09-27","BARR_002-O-21-20230809","A00000427807","BARR_002-O-21-20230809-PH","NEON.DOC.014048vO","O",4.56,3.94,4.0,20.0,5.0,4.0,40.0,9.9,,"0000-0002-0123-6184",
"1e5d29f1-3d36-4df0-aa79-5f8694e8a336","D18","BARR","BARR_054","BARR_054.basePlot.bgc","2023-08-10T17:17Z","2023-08-10T17:17Z","2023-09-13","BARR_054-O-23-20230810","A00000427804","BARR_054-O-23-20230810-PH","NEON.DOC.014048vO","O",4.94,4.31,4.0,20.0,5.0,4.0,40.0,10.0,,"0000-0002-0123-6184",
"8126ecbd-e467-4ac4-82dd-5a0ce70c2c34","D18","BARR","BARR_054","BARR_054.basePlot.bgc","2023-08-10T17:41Z","2023-08-10T17:41Z","2023-09-13","BARR_054-O-41-20230810","A00000427806","BARR_054-O-41-20230810-PH","NEON.DOC.014048vO","O",4.85,4.24,3.1,20.0,6.5,3.1,40.0,13.0,,"0000-0002-0123-6184",
"69f9aa74-e79f-415b-b15b-461486894fe1","D18","BARR","BARR_054","BARR_054.basePlot.bgc","2023-08-10T17:59Z","2023-08-10T17:59Z","2023-09-13","BARR_054-O-39-20230810","A00000427805","BARR_054-O-39-20230810-PH","NEON.DOC.014048vO","O",5.10,4.42,5.0,20.0,4.0,5.0,40.0,8.0,,"0000-0002-0123-6184",
