uid,domainID,siteID,plotID,namedLocation,plotType,nlcdClass,subplotID,coreCoordinateX,coreCoordinateY,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,startDate,collectDate,sampleTiming,biophysicalCriteria,eventID,standingWaterDepth,nTransBoutType,boutType,samplingImpractical,incubationMethod,incubationCondition,sampleID,sampleCode,toxicodendronPossible,horizon,horizonDetails,soilTemp,litterDepth,sampleTopDepth,sampleBottomDepth,sampleExtent,soilSamplingDevice,soilCoreCount,geneticSampleID,geneticSampleCode,geneticSampleCondition,geneticSamplePrepMethod,geneticArchiveSample1ID,geneticArchiveSample1Code,geneticArchiveSample2ID,geneticArchiveSample2Code,geneticArchiveSample3ID,geneticArchiveSample3Code,geneticArchiveSample4ID,geneticArchiveSample4Code,geneticArchiveSample5ID,geneticArchiveSample5Code,geneticArchiveSamplePrepMethod,geneticArchiveContainer,biomassID,biomassCode,biomassSampleCondition,remarks,collectedBy,dataQF
"228702a0-1d40-48d0-a6fd-19e34918872a","D19","BONA","BONA_070","BONA_070.basePlot.bgc","tower","evergreenForest","21_400",3.5,16.5,"WGS84",65.153632,-147.509712,20.1,237.7,0.10,"NEON.DOC.014048vN","2021-07-06T19:10Z","2021-07-06T19:10Z","peakGreenness","OK - no known exceptions","BONA.peakGreenness.2021",0.0,"No","microbesBiomass","OK","no incubation",,"BONA_070-O-3.5-16.5-20210706","A00000307542","N","O","OK",6.6,0.0,0.0,27.8,"entire","brownie cutter",1,"BONA_070-O-3.5-16.5-20210706-GEN","B00000127554","OK",,,"C00000055697",,"C00000055698",,"C00000055703",,"C00000055702",,"C00000055689",,,"BONA_070-O-3.5-16.5-20210706-BM","B00000127271","OK",,"0000-0002-3309-2269",
"cac34a94-d138-4d75-a779-408fcead6d41","D19","BONA","BONA_070","BONA_070.basePlot.bgc","tower","evergreenForest","23_400",33.0,3.5,"WGS84",65.153632,-147.509712,20.1,237.7,0.10,"NEON.DOC.004130vE","2021-07-06T19:20Z","2021-07-06T19:20Z","peakGreenness","OK - no known exceptions","BONA.peakGreenness.2021",7.0,"No","microbesBiomass","OK","no incubation",,"BONA_070-O-33-3.5-20210706","A00000307510","N","O","OK",6.1,0.0,0.0,24.0,"entire","brownie cutter",1,"BONA_070-O-33-3.5-20210706-GEN","B00000127556","OK",,,"C00000055733",,"C00000055732",,"C00000055734",,"C00000055730",,"C00000055731",,,"BONA_070-O-33-3.5-20210706-BM","B00000127274","OK",,"0000-0002-3309-2269",
"62637c75-56a2-425f-967d-d02c47e11b0f","D19","BONA","BONA_070","BONA_070.basePlot.bgc","tower","evergreenForest","41_400",33.5,26.5,"WGS84",65.153632,-147.509712,20.1,237.7,0.10,"NEON.DOC.014048vN","2021-07-06T19:44Z","2021-07-06T19:44Z","peakGreenness","OK - no known exceptions","BONA.peakGreenness.2021",0.0,"No","microbesBiomass","OK","no incubation",,"BONA_070-O-33.5-26.5-20210706","A00000307526","N","O","OK",7.7,0.0,0.0,10.3,"entire","brownie cutter",1,"BONA_070-O-33.5-26.5-20210706-GEN","B00000127555","OK",,,"C00000055701",,"C00000055693",,"C00000055692",,"C00000055699",,"C00000055700",,,"BONA_070-O-33.5-26.5-20210706-BM","B00000127272","OK",,"0000-0002-3309-2269",
"5c6da627-0f97-4ec8-845c-4d79ffc44dde","D19","BONA","BONA_071","BONA_071.basePlot.bgc","tower","evergreenForest","21_400",4.5,10.5,"WGS84",65.154979,-147.507196,20.1,246.1,0.11,"NEON.DOC.014048vN","2021-07-06T20:14Z","2021-07-06T20:14Z","peakGreenness","OK - no known exceptions","BONA.peakGreenness.2021",0.0,"No","microbesBiomass","OK","no incubation",,"BONA_071-O-4.5-10.5-20210706","A00000307525","N","O","OK",3.8,0.0,0.0,23.6,"entire","brownie cutter",2,"BONA_071-O-4.5-10.5-20210706-GEN","B00000127559","OK",,,"C00000055749",,"C00000055748",,"C00000055747",,"C00000055746",,"C00000055745",,,"BONA_071-O-4.5-10.5-20210706-BM","B00000127306","OK",,"0000-0002-3309-2269",
"e2d30333-bc14-474f-84c3-d6fbf1488f32","D19","BONA","BONA_071","BONA_071.basePlot.bgc","tower","evergreenForest","23_400",23.5,0.0,"WGS84",65.154979,-147.507196,20.1,246.1,0.11,"NEON.DOC.014048vN","2021-07-06T20:24Z","2021-07-06T20:24Z","peakGreenness","OK - no known exceptions","BONA.peakGreenness.2021",0.0,"No","microbesBiomass","OK","no incubation",,"BONA_071-O-23.5-0-20210706","A00000307493","N","O","OK",6.0,0.0,0.0,18.0,"entire","brownie cutter",1,"BONA_071-O-23.5-0-20210706-GEN","B00000127558","OK",,,"C00000055752",,"C00000055751",,"C00000055750",,"C00000055753",,"C00000055754",,,"BONA_071-O-23.5-0-20210706-BM","B00000127275","OK",,"0000-0002-3309-2269",
"01bd1c10-94ef-4d70-89de-e5a862d8b955","D19","BONA","BONA_071","BONA_071.basePlot.bgc","tower","evergreenForest","41_400",37.5,38.5,"WGS84",65.154979,-147.507196,20.1,246.1,0.11,"NEON.DOC.014048vN","2021-07-06T20:43Z","2021-07-06T20:43Z","peakGreenness","OK - no known exceptions","BONA.peakGreenness.2021",0.0,"No","microbesBiomass","OK","no incubation",,"BONA_071-O-37.5-38.5-20210706","A00000307509","N","O","OK",9.8,0.0,0.0,18.1,"entire","brownie cutter",1,"BONA_071-O-37.5-38.5-20210706-GEN","B00000127557","OK",,,"C00000055737",,"C00000055735",,"C00000055741",,"C00000055736",,"C00000055738",,,"BONA_071-O-37.5-38.5-20210706-BM","B00000127336","OK",,"0000-0002-3309-2269",
"b9d0dfce-c3b1-4b6b-8c03-558f8e102725","D19","BONA","BONA_080","BONA_080.basePlot.bgc","tower","evergreenForest","21_400",8.5,16.0,"WGS84",65.153889,-147.512286,20.1,241.8,0.10,"NEON.DOC.014048vN","2021-07-06T21:25Z","2021-07-06T21:25Z","peakGreenness","OK - no known exceptions","BONA.peakGreenness.2021",0.0,"No","microbesBiomass","OK","no incubation",,"BONA_080-O-8.5-16-20210706","A00000307541","N","O","OK",10.7,0.0,0.0,27.0,"entire","brownie cutter",1,"BONA_080-O-8.5-16-20210706-GEN","B00000127561","OK",,,"C00000055757",,"C00000055761",,"C00000055762",,"C00000055756",,"C00000055758",,,"BONA_080-O-8.5-16-20210706-BM","B00000127270","OK",,"0000-0002-3309-2269",
"97db0630-99cb-4d39-ace5-987f69b26a2b","D19","BONA","BONA_080","BONA_080.basePlot.bgc","tower","evergreenForest","41_400",21.0,34.5,"WGS84",65.153889,-147.512286,20.1,241.8,0.10,"NEON.DOC.014048vN","2021-07-06T21:35Z","2021-07-06T21:35Z","peakGreenness","OK - no known exceptions","BONA.peakGreenness.2021",0.0,"No","microbesBiomass","OK","no incubation",,"BONA_080-O-21-34.5-20210706","A00000307492","N","O","OK",12.6,0.0,0.0,28.0,"entire","brownie cutter",1,"BONA_080-O-21-34.5-20210706-GEN","B00000127560","OK",,,"C00000055744",,"C00000055740",,"C00000055743",,"C00000055739",,"C00000055742",,,"BONA_080-O-21-34.5-20210706-BM","B00000127332","OK",,"0000-0002-3309-2269",
"7ca6081c-b5ae-4d07-86e9-323077c64a4c","D19","BONA","BONA_080","BONA_080.basePlot.bgc","tower","evergreenForest","39_400",3.5,31.5,"WGS84",65.153889,-147.512286,20.1,241.8,0.10,"NEON.DOC.014048vN","2021-07-06T21:54Z","2021-07-06T21:54Z","peakGreenness","OK - no known exceptions","BONA.peakGreenness.2021",0.0,"No","microbesBiomass","OK","no incubation",,"BONA_080-O-3.5-31.5-20210706","A00000307508","N","O","OK",9.6,0.0,0.0,13.0,"entire","brownie cutter",1,"BONA_080-O-3.5-31.5-20210706-GEN","B00000127562","OK",,,"C00000055778",,"C00000055775",,"C00000055779",,"C00000055777",,"C00000055776",,,"BONA_080-O-3.5-31.5-20210706-BM","B00000127276","OK",,"0000-0002-3309-2269",
"54a92d6c-d7b8-47b8-bbb5-7f4973b5cedc","D19","BONA","BONA_084","BONA_084.basePlot.bgc","tower","deciduousForest","39_400",3.0,33.5,"WGS84",65.155247,-147.512957,20.2,263.5,0.20,"NEON.DOC.014048vN","2021-07-06T22:14Z","2021-07-06T22:14Z","peakGreenness","OK - no known exceptions","BONA.peakGreenness.2021",0.0,"No","microbesBiomass","OK","no incubation",,"BONA_084-O-3-33.5-20210706","A00000307540","N","O","OK",8.8,0.0,0.0,7.5,"entire","brownie cutter",1,"BONA_084-O-3-33.5-20210706-GEN","B00000127563","OK",,,"C00000055772",,"C00000055770",,"C00000055773",,"C00000055771",,"C00000055774",,,"BONA_084-O-3-33.5-20210706-BM","B00000127322","OK",,"0000-0002-3977-7197",
"b56cf6d5-e293-4ba9-ae98-29c5d958cd31","D19","BONA","BONA_084","BONA_084.basePlot.bgc","tower","deciduousForest","41_400",39.5,23.5,"WGS84",65.155247,-147.512957,20.2,263.5,0.20,"NEON.DOC.014048vN","2021-07-06T22:46Z","2021-07-06T22:46Z","peakGreenness","OK - no known exceptions","BONA.peakGreenness.2021",0.0,"No","microbesBiomass","OK","no incubation",,"BONA_084-O-39.5-23.5-20210706","A00000307491","N","O","OK",5.2,3.0,0.0,7.5,"entire","brownie cutter",2,"BONA_084-O-39.5-23.5-20210706-GEN","B00000127564","OK",,,"C00000055765",,"C00000055768",,"C00000055769",,"C00000055766",,"C00000055767",,,"BONA_084-O-39.5-23.5-20210706-BM","B00000127331","OK",,"0000-0002-3977-7197",
