uid,domainID,siteID,plotID,namedLocation,plotType,nlcdClass,subplotID,coreCoordinateX,coreCoordinateY,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,startDate,collectDate,sampleTiming,biophysicalCriteria,eventID,standingWaterDepth,nTransBoutType,boutType,samplingImpractical,incubationMethod,incubationCondition,sampleID,sampleCode,toxicodendronPossible,horizon,horizonDetails,soilTemp,litterDepth,sampleTopDepth,sampleBottomDepth,sampleExtent,soilSamplingDevice,soilCoreCount,geneticSampleID,geneticSampleCode,geneticSampleCondition,geneticSamplePrepMethod,geneticArchiveSample1ID,geneticArchiveSample1Code,geneticArchiveSample2ID,geneticArchiveSample2Code,geneticArchiveSample3ID,geneticArchiveSample3Code,geneticArchiveSample4ID,geneticArchiveSample4Code,geneticArchiveSample5ID,geneticArchiveSample5Code,geneticArchiveSamplePrepMethod,geneticArchiveContainer,biomassID,biomassCode,biomassSampleCondition,remarks,collectedBy,dataQF
"c5c8345c-cf57-4b86-a95e-6bfe405f3338","D19","BONA","BONA_001","BONA_001.basePlot.bgc","distributed","deciduousForest","23_400",25.0,3.5,"WGS84",65.174447,-147.478155,20.3,374.1,0.50,"NEON.DOC.014048vO","2022-07-01T17:18Z","2022-07-01T17:18Z","peakGreenness","OK - no known exceptions","BONA.peakGreenness.2022",0.0,"No","microbesBiomass","OK","no incubation",,"BONA_001-O-23-20220701","A00000309692","N","O","OK",6.5,3.5,0.0,5.4,"entire","brownie cutter",3,"BONA_001-O-23-20220701-GEN","B00000127162","OK","dry ice",,"C00000111436",,"C00000111434",,,,,,,"dry ice",,"BONA_001-O-23-20220701-BM","B00000008661","OK",,"0000-0002-3309-2269",
"1dcb78ea-aadc-4132-a2b5-84e7ee85f5cf","D19","BONA","BONA_001","BONA_001.basePlot.bgc","distributed","deciduousForest","39_400",19.5,30.0,"WGS84",65.174447,-147.478155,20.3,374.1,0.50,"NEON.DOC.014048vO","2022-07-01T17:48Z","2022-07-01T17:48Z","peakGreenness","OK - no known exceptions","BONA.peakGreenness.2022",0.0,"No","microbesBiomass","OK","no incubation",,"BONA_001-O-39-20220701","A00000309691","N","O","OK",8.7,4.0,0.0,5.0,"entire","brownie cutter",2,"BONA_001-O-39-20220701-GEN","B00000127163","OK","dry ice",,"C00000111422",,"C00000111423",,,,,,,"dry ice",,"BONA_001-O-39-20220701-BM","B00000008660","OK",,"0000-0002-3309-2269",
"08ffe4aa-f82c-40c2-9679-b661803c6a21","D19","BONA","BONA_001","BONA_001.basePlot.bgc","distributed","deciduousForest","41_400",22.5,37.0,"WGS84",65.174447,-147.478155,20.3,374.1,0.50,"NEON.DOC.014048vO","2022-07-01T18:04Z","2022-07-01T18:04Z","peakGreenness","OK - no known exceptions","BONA.peakGreenness.2022",0.0,"No","microbesBiomass","OK","no incubation",,"BONA_001-O-41-20220701","A00000309690","N","O","OK",7.5,3.0,0.0,6.0,"entire","brownie cutter",2,"BONA_001-O-41-20220701-GEN","B00000127164","OK","dry ice",,"C00000111435",,"C00000111425",,,,,,,"dry ice",,"BONA_001-O-41-20220701-BM","B00000008659","OK",,"0000-0002-3309-2269",
"94eb96ab-18b1-4566-8dc9-883ed2764004","D19","BONA","BONA_006","BONA_006.basePlot.bgc","distributed","evergreenForest","41_400",22.0,34.5,"WGS84",65.176107,-147.544089,20.1,507.0,0.10,"NEON.DOC.014048vO","2022-07-01T20:10Z","2022-07-01T20:10Z","peakGreenness","OK - no known exceptions","BONA.peakGreenness.2022",0.0,"No","microbesBiomass","OK","no incubation",,"BONA_006-O-41-20220701","A00000309681","N","O","OK",8.0,0.0,0.0,12.0,"entire","brownie cutter",1,"BONA_006-O-41-20220701-GEN","B00000127173","OK","dry ice",,"C00000111421",,"C00000111414",,,,,,,"dry ice",,"BONA_006-O-41-20220701-BM","B00000008651","OK",,"0000-0002-3309-2269",
"c2042d3f-ca0e-4918-8b3c-445c68bb013e","D19","BONA","BONA_006","BONA_006.basePlot.bgc","distributed","evergreenForest","23_400",24.5,7.0,"WGS84",65.176107,-147.544089,20.1,507.0,0.10,"NEON.DOC.014048vO","2022-07-01T20:22Z","2022-07-01T20:22Z","peakGreenness","OK - no known exceptions","BONA.peakGreenness.2022",0.0,"No","microbesBiomass","OK","no incubation",,"BONA_006-O-23-20220701","A00000309682","N","O","OK",11.7,0.0,0.0,7.5,"entire","brownie cutter",2,"BONA_006-O-23-20220701-GEN","B00000127172","OK","dry ice",,"C00000111418",,"C00000111417",,,,,,,"dry ice",,"BONA_006-O-23-20220701-BM","B00000008652","OK",,"0000-0002-3309-2269",
"5d06b2a3-f6df-4e86-a6ee-ad4646c13707","D19","BONA","BONA_006","BONA_006.basePlot.bgc","distributed","evergreenForest","21_400",3.5,12.5,"WGS84",65.176107,-147.544089,20.1,507.0,0.10,"NEON.DOC.014048vO","2022-07-01T20:36Z","2022-07-01T20:36Z","peakGreenness","OK - no known exceptions","BONA.peakGreenness.2022",0.0,"No","microbesBiomass","OK","no incubation",,"BONA_006-O-21-20220701","A00000309683","N","O","OK",9.7,0.0,0.0,13.3,"obstruction","brownie cutter",1,"BONA_006-O-21-20220701-GEN","B00000127171","OK","dry ice",,"C00000111412",,"C00000111419",,,,,,,"dry ice",,"BONA_006-O-21-20220701-BM","B00000008653","OK","Hit rocks","0000-0002-3309-2269",
"3e34de56-ecd9-4d9a-8e2c-8d038bec5cbe","D19","BONA","BONA_084","BONA_084.basePlot.bgc","tower","deciduousForest","21_400",0.0,14.5,"WGS84",65.155247,-147.512957,20.2,263.5,0.20,"NEON.DOC.014048vO","2022-07-01T22:18Z","2022-07-01T22:18Z","peakGreenness","OK - no known exceptions","BONA.peakGreenness.2022",0.0,"No","microbesBiomass","OK","no incubation",,"BONA_084-O-21-20220701","A00000309665","N","O","OK",7.5,3.5,0.0,5.5,"entire","brownie cutter",3,"BONA_084-O-21-20220701-GEN","B00000127189","OK","dry ice",,"C00000111457",,"C00000111455",,,,,,,"dry ice",,"BONA_084-O-21-20220701-BM","B00000145853","OK",,"0000-0002-3309-2269",
"b82af3fe-a5dd-40d5-bb26-22de4b224853","D19","BONA","BONA_084","BONA_084.basePlot.bgc","tower","deciduousForest","39_400",2.0,24.0,"WGS84",65.155247,-147.512957,20.2,263.5,0.20,"NEON.DOC.014048vO","2022-07-01T22:28Z","2022-07-01T22:28Z","peakGreenness","OK - no known exceptions","BONA.peakGreenness.2022",0.0,"No","microbesBiomass","OK","no incubation",,"BONA_084-O-39-20220701","A00000309664","N","O","OK",8.1,5.5,0.0,8.5,"entire","brownie cutter",2,"BONA_084-O-39-20220701-GEN","B00000127190","OK","dry ice",,"C00000111452",,"C00000111454",,,,,,,"dry ice",,"BONA_084-O-39-20220701-BM","B00000145854","OK",,"0000-0002-3309-2269",
"3d594aac-8f31-42e7-9ad4-f5fbcd450aa4","D19","BONA","BONA_084","BONA_084.basePlot.bgc","tower","deciduousForest","41_400",39.5,22.5,"WGS84",65.155247,-147.512957,20.2,263.5,0.20,"NEON.DOC.014048vO","2022-07-01T22:41Z","2022-07-01T22:41Z","peakGreenness","OK - no known exceptions","BONA.peakGreenness.2022",0.0,"No","microbesBiomass","OK","no incubation",,"BONA_084-O-41-20220701","A00000309663","N","O","OK",8.8,4.5,0.0,7.1,"entire","brownie cutter",3,"BONA_084-O-41-20220701-GEN","B00000127191","OK","dry ice",,"C00000111456",,"C00000111453",,,,,,,"dry ice",,"BONA_084-O-41-20220701-BM","B00000145855","OK",,"0000-0002-3309-2269",
"430bb69b-d12b-435e-a1c1-fae93c8fe899","D19","BONA","BONA_080","BONA_080.basePlot.bgc","tower","evergreenForest","39_400",0.5,29.5,"WGS84",65.153889,-147.512286,20.1,241.8,0.10,"NEON.DOC.014048vO","2022-07-01T23:05Z","2022-07-01T23:05Z","peakGreenness","OK - no known exceptions","BONA.peakGreenness.2022",0.0,"No","microbesBiomass","OK","no incubation",,"BONA_080-O-39-20220701","A00000309667","N","O","OK",9.2,2.0,0.0,19.8,"entire","brownie cutter",1,"BONA_080-O-39-20220701-GEN","B00000127187","OK","dry ice",,"C00000111460",,"C00000111458",,,,,,,"dry ice",,"BONA_080-O-39-20220701-BM","B00000145857","OK",,"0000-0002-3309-2269",
