uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF
"52df2696-9b50-4e0b-aca2-748075e60349","D19","BONA","BONA_001","BONA_001.basePlot.bgc","2022-07-01T17:18Z","2022-07-01T17:18Z","2022-08-08","BONA_001-O-23-20220701","A00000309692","BONA_001-O-23-20220701-PH","NEON.DOC.014048vO","O",4.02,3.32,3.0,40.0,13.4,3.0,80.0,26.8,,"0000-0002-2117-4697",
"e72b0c9d-4827-4b71-b766-4d67e275f857","D19","BONA","BONA_001","BONA_001.basePlot.bgc","2022-07-01T17:48Z","2022-07-01T17:48Z","2022-08-08","BONA_001-O-39-20220701","A00000309691","BONA_001-O-39-20220701-PH","NEON.DOC.014048vO","O",4.17,3.39,3.1,30.0,9.8,3.1,60.0,19.7,,"0000-0002-2117-4697",
"6cc1c58b-4ab2-4818-9eac-9a361080675b","D19","BONA","BONA_001","BONA_001.basePlot.bgc","2022-07-01T18:04Z","2022-07-01T18:04Z","2022-08-08","BONA_001-O-41-20220701","A00000309690","BONA_001-O-41-20220701-PH","NEON.DOC.014048vO","O",4.13,3.26,3.0,40.0,13.2,3.0,80.0,26.3,,"0000-0002-2117-4697",
"8cd0a329-c615-46e1-a392-6f5da75878a7","D19","BONA","BONA_006","BONA_006.basePlot.bgc","2022-07-01T20:10Z","2022-07-01T20:10Z","2022-08-08","BONA_006-O-41-20220701","A00000309681","BONA_006-O-41-20220701-PH","NEON.DOC.014048vO","O",3.76,3.13,3.0,50.0,16.5,3.0,100.0,33.0,,"0000-0002-2117-4697",
"d86967a4-7ad0-4fd1-8016-382f88c51654","D19","BONA","BONA_006","BONA_006.basePlot.bgc","2022-07-01T20:22Z","2022-07-01T20:22Z","2022-08-08","BONA_006-O-23-20220701","A00000309682","BONA_006-O-23-20220701-PH","NEON.DOC.014048vO","O",4.37,3.58,3.0,40.0,13.2,3.0,80.0,26.5,,"0000-0002-2117-4697",
"850db876-2b92-4864-9847-7789305e6547","D19","BONA","BONA_006","BONA_006.basePlot.bgc","2022-07-01T20:36Z","2022-07-01T20:36Z","2022-08-08","BONA_006-O-21-20220701","A00000309683","BONA_006-O-21-20220701-PH","NEON.DOC.014048vO","O",3.75,3.09,3.0,50.0,16.6,3.0,100.0,33.1,,"0000-0002-2117-4697",
"1b83f998-fa99-4e09-b3d3-e4169c8ae4d2","D19","BONA","BONA_084","BONA_084.basePlot.bgc","2022-07-01T22:18Z","2022-07-01T22:18Z","2022-08-08","BONA_084-O-21-20220701","A00000309665","BONA_084-O-21-20220701-PH","NEON.DOC.014048vO","O",4.95,4.24,3.1,40.0,13.1,3.1,80.0,26.1,,"0000-0002-2117-4697",
"47232695-b042-45d5-a5da-5db301ba47ef","D19","BONA","BONA_084","BONA_084.basePlot.bgc","2022-07-01T22:28Z","2022-07-01T22:28Z","2022-08-08","BONA_084-O-39-20220701","A00000309664","BONA_084-O-39-20220701-PH","NEON.DOC.014048vO","O",4.86,4.08,3.1,40.0,13.1,3.1,80.0,26.1,,"0000-0002-2117-4697",
"ef4bd702-d45b-43f4-abc9-3ea857123533","D19","BONA","BONA_084","BONA_084.basePlot.bgc","2022-07-01T22:41Z","2022-07-01T22:41Z","2022-08-08","BONA_084-O-41-20220701","A00000309663","BONA_084-O-41-20220701-PH","NEON.DOC.014048vO","O",4.96,4.21,3.0,40.0,13.2,3.0,80.0,26.3,,"0000-0002-2117-4697",
"a4d62b38-e17d-479c-af3d-cc1874a5b127","D19","BONA","BONA_080","BONA_080.basePlot.bgc","2022-07-01T23:05Z","2022-07-01T23:05Z","2022-08-08","BONA_080-O-39-20220701","A00000309667","BONA_080-O-39-20220701-PH","NEON.DOC.014048vO","O",4.69,3.97,3.1,50.0,16.3,3.1,100.0,32.7,,"0000-0002-2117-4697",
"318cd501-f606-4a5f-bfb8-ae2275456425","D19","BONA","BONA_080","BONA_080.basePlot.bgc","2022-07-01T23:17Z","2022-07-01T23:17Z","2022-08-08","BONA_080-O-41-20220701","A00000309666","BONA_080-O-41-20220701-PH","NEON.DOC.014048vO","O",3.61,3.05,3.0,40.0,13.3,3.0,80.0,26.6,,"0000-0002-2117-4697",
"481978ab-4a72-42b0-a4ce-0ab6f9593670","D19","BONA","BONA_080","BONA_080.basePlot.bgc","2022-07-01T23:26Z","2022-07-01T23:26Z","2022-08-08","BONA_080-O-23-20220701","A00000309668","BONA_080-O-23-20220701-PH","NEON.DOC.014048vO","O",4.08,3.27,3.0,40.0,13.3,3.0,80.0,26.6,,"0000-0002-2117-4697",
"bac2fba9-4302-4f05-a3e5-998029309e06","D19","BONA","BONA_071","BONA_071.basePlot.bgc","2022-07-01T23:55Z","2022-07-01T23:55Z","2022-08-08","BONA_071-O-41-20220701","A00000309669","BONA_071-O-41-20220701-PH","NEON.DOC.014048vO","O",4.09,3.12,3.1,40.0,13.1,3.1,80.0,26.1,,"0000-0002-2117-4697",
"c3fdd723-a716-40cc-8bf2-0a9ac5b26c89","D19","BONA","BONA_071","BONA_071.basePlot.bgc","2022-07-02T00:07Z","2022-07-02T00:07Z","2022-08-08","BONA_071-O-39-20220701","A00000309670","BONA_071-O-39-20220701-PH","NEON.DOC.014048vO","O",3.72,3.08,3.0,40.0,13.2,3.0,80.0,26.5,,"0000-0002-2117-4697",
