uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,sampleID,sampleCode,moistureSampleID,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,boatMass,freshMassBoatMass,dryMassBoatMass,soilMoisture,dryMassFraction,sampleCondition,smRemarks,smMeasuredBy,smDataQF
"be463162-6c75-46d1-9886-146c1b6dad8a","D18","BARR","BARR_054","BARR_054.basePlot.bgc","2022-08-24T17:46Z","2022-08-24T17:46Z","BARR_054-O-21-20220824","A00000309406","BARR_054-O-21-20220824-SM","NEON.DOC.014048vO","O","2022-08-25T19:17Z","2022-08-27T20:12Z",0.980,5.110,1.840,3.802,0.208,"OK",,"0000-0002-2260-8688",
"1f45618f-e961-44e3-9b9e-053134e9c0b1","D18","BARR","BARR_054","BARR_054.basePlot.bgc","2022-08-24T17:46Z","2022-08-24T17:46Z","BARR_054-M-21-20220824","A00000309487","BARR_054-M-21-20220824-SM","NEON.DOC.014048vO","M","2022-08-25T18:00Z","2022-08-27T20:12Z",0.980,9.990,7.230,0.442,0.694,"OK",,"0000-0002-2260-8688",
"17eb6ad5-f0fc-4795-9852-d3893edfbd38","D18","BARR","BARR_054","BARR_054.basePlot.bgc","2022-08-24T18:20Z","2022-08-24T18:20Z","BARR_054-O-41-20220824","A00000309405","BARR_054-O-41-20220824-SM","NEON.DOC.014048vO","O","2022-08-25T18:00Z","2022-08-27T20:12Z",1.000,5.010,1.970,3.134,0.242,"OK",,"0000-0002-2260-8688",
"ab4a78c7-55db-45d4-b514-11bc23d5b346","D18","BARR","BARR_054","BARR_054.basePlot.bgc","2022-08-24T18:56Z","2022-08-24T18:56Z","BARR_054-O-23-20220824","A00000309407","BARR_054-O-23-20220824-SM","NEON.DOC.014048vO","O","2022-08-25T18:00Z","2022-08-27T20:12Z",0.990,5.110,2.020,3.000,0.250,"OK",,"0000-0002-2260-8688",
"e0279e8e-0b1f-44b8-b46f-43592b6c0e35","D18","BARR","BARR_051","BARR_051.basePlot.bgc","2022-08-24T19:49Z","2022-08-24T19:49Z","BARR_051-M-21-20220824","A00000309497","BARR_051-M-21-20220824-SM","NEON.DOC.014048vO","M","2022-08-25T18:00Z","2022-08-27T20:09Z",0.900,11.290,4.650,1.771,0.361,"OK",,"0000-0002-2260-8688",
"98d6507a-3602-477f-a150-e2147ebe4290","D18","BARR","BARR_051","BARR_051.basePlot.bgc","2022-08-24T19:49Z","2022-08-24T19:49Z","BARR_051-O-21-20220824","A00000309416","BARR_051-O-21-20220824-SM","NEON.DOC.014048vO","O","2022-08-25T18:00Z","2022-08-27T20:09Z",0.920,5.960,2.330,2.574,0.280,"OK",,"0000-0002-2260-8688",
"8a418506-6a06-43ab-959b-a7de73c12ee9","D18","BARR","BARR_051","BARR_051.basePlot.bgc","2022-08-24T20:17Z","2022-08-24T20:17Z","BARR_051-O-39-20220824","A00000309415","BARR_051-O-39-20220824-SM","NEON.DOC.014048vO","O","2022-08-25T18:00Z","2022-08-27T20:09Z",0.930,5.950,1.970,3.827,0.207,"OK",,"0000-0002-2260-8688",
"faf91470-87de-4fed-8c7b-78b47e6836e9","D18","BARR","BARR_051","BARR_051.basePlot.bgc","2022-08-24T20:34Z","2022-08-24T20:34Z","BARR_051-M-41-20220824","A00000309495","BARR_051-M-41-20220824-SM","NEON.DOC.014048vO","M","2022-08-25T18:00Z","2022-08-27T20:10Z",0.880,11.010,4.640,1.694,0.371,"OK",,"0000-0002-2260-8688",
"685cc2ff-5f47-41f7-a9cf-dcef4bef493a","D18","BARR","BARR_051","BARR_051.basePlot.bgc","2022-08-24T20:34Z","2022-08-24T20:34Z","BARR_051-O-41-20220824","A00000309414","BARR_051-O-41-20220824-SM","NEON.DOC.014048vO","O","2022-08-25T18:00Z","2022-08-27T20:10Z",0.820,5.890,2.000,3.297,0.233,"OK",,"0000-0002-2260-8688",
"56331d39-e227-4732-bf18-733e494ee454","D18","BARR","BARR_052","BARR_052.basePlot.bgc","2022-08-24T21:46Z","2022-08-24T21:46Z","BARR_052-O-41-20220824","A00000309411","BARR_052-O-41-20220824-SM","NEON.DOC.014048vO","O","2022-08-25T18:00Z","2022-08-27T20:10Z",0.940,5.020,2.450,1.702,0.370,"OK",,"0000-0002-2260-8688",
