uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,sampleID,sampleCode,cnSampleID,cnSampleCode,bgcArchiveID,bgcArchiveCode,bgcArchiveMass,toxicodendronPossible,sampleCondition,bgcRemarks,processedBy,bgcDataQF
"78b05af8-c41f-4517-b594-1dfa63a6d9c4","D19","BONA","BONA_080","BONA_080.basePlot.bgc","2019-08-26T23:09Z","2019-08-26T23:09Z","NEON.DOC.014048vL","O","2019-08-27T20:00Z","2019-08-30T00:03Z","BONA_080-O-8.5-24-20190826","A00000103281","BONA_080-O-8.5-24-20190826-CN","A00000103243","BONA_080-O-8.5-24-20190826-BA","A00000100640",,,"OK",,"0000-0002-2117-4697",
"d71ca67b-5408-4736-b646-d8a47d6968b7","D19","BONA","BONA_080","BONA_080.basePlot.bgc","2019-08-26T23:09Z","2019-08-26T23:09Z","NEON.DOC.014048vL","M","2019-08-27T08:00Z","2019-08-30T00:05Z","BONA_080-M-8.5-24-20190826","A00000100813","BONA_080-M-8.5-24-20190826-CN","A00000103240","BONA_080-M-8.5-24-20190826-BA","A00000100644",,,"OK",,"0000-0002-2117-4697",
"e56129ec-100a-420d-bf89-4813a6a89e9d","D19","BONA","BONA_070","BONA_070.basePlot.bgc","2019-08-26T23:15Z","2019-08-26T23:15Z","NEON.DOC.014048vL","O","2019-08-27T20:00Z","2019-08-30T00:04Z","BONA_070-O-30-21.5-20190826","A00000103274","BONA_070-O-30-21.5-20190826-CN","A00000103253","BONA_070-O-30-21.5-20190826-BA","A00000103298",,,"OK",,"0000-0002-2117-4697",
"c4a26649-c81f-4aa6-8f7d-bbbc12f3146a","D19","BONA","BONA_070","BONA_070.basePlot.bgc","2019-08-26T23:15Z","2019-08-26T23:15Z","NEON.DOC.014048vL","M","2019-08-27T20:00Z","2019-08-30T00:05Z","BONA_070-M-30-21.5-20190826","A00000100807","BONA_070-M-30-21.5-20190826-CN","A00000101336","BONA_070-M-30-21.5-20190826-BA","A00000103295",,,"OK",,"0000-0002-2117-4697",
"08f25138-7bc2-4813-9a51-3e809b925c8e","D19","BONA","BONA_070","BONA_070.basePlot.bgc","2019-08-26T23:55Z","2019-08-26T23:55Z","NEON.DOC.014048vL","O","2019-08-27T20:00Z","2019-08-30T00:02Z","BONA_070-O-3-13.5-20190826","A00000103275","BONA_070-O-3-13.5-20190826-CN","A00000103254","BONA_070-O-3-13.5-20190826-BA","A00000103294",,,"OK",,"0000-0002-2117-4697",
"055ae5f1-1381-4ec1-a4d6-fd7093a7f01c","D19","BONA","BONA_070","BONA_070.basePlot.bgc","2019-08-26T23:55Z","2019-08-26T23:55Z","NEON.DOC.014048vL","M","2019-08-27T20:00Z","2019-08-30T00:07Z","BONA_070-M-3-13.5-20190826","A00000100806","BONA_070-M-3-13.5-20190826-CN","A00000103250","BONA_070-M-3-13.5-20190826-BA","A00000103302",,,"OK",,"0000-0002-2117-4697",
"d99f0a3a-3af6-4948-824b-6203d7611422","D19","BONA","BONA_080","BONA_080.basePlot.bgc","2019-08-26T23:59Z","2019-08-26T23:59Z","NEON.DOC.014048vL","O","2019-08-27T20:00Z","2019-08-30T00:05Z","BONA_080-O-30-6-20190826","A00000103280","BONA_080-O-30-6-20190826-CN","A00000103241","BONA_080-O-30-6-20190826-BA","A00000100642",,,"OK",,"0000-0002-2117-4697",
"ace7acf0-9b10-49be-9cbc-beb32aa9bf87","D19","BONA","BONA_080","BONA_080.basePlot.bgc","2019-08-27T00:01Z","2019-08-27T00:01Z","NEON.DOC.014048vL","M","2019-08-27T20:00Z","2019-08-30T00:04Z","BONA_080-M-30-6-20190826","A00000100814","BONA_080-M-30-6-20190826-CN","A00000103273","BONA_080-M-30-6-20190826-BA","A00000100641",,,"OK",,"0000-0002-2117-4697",
"a9c37bae-c990-4f13-b4da-8ef5fc89738b","D19","BONA","BONA_006","BONA_006.basePlot.bgc","2019-08-28T19:52Z","2019-08-28T19:52Z","NEON.DOC.014048vL","M","2019-08-29T21:55Z","2019-09-03T20:44Z","BONA_006-M-2-31.5-20190828","A00000100797","BONA_006-M-2-31.5-20190828-CN","A00000103202","BONA_006-M-2-31.5-20190828-BA","A00000103313",,,"OK",,"0000-0002-2117-4697",
"9cc9cc55-4692-4964-a8ed-4f3be7c8459b","D19","BONA","BONA_006","BONA_006.basePlot.bgc","2019-08-28T19:52Z","2019-08-28T19:52Z","NEON.DOC.014048vL","O","2019-08-29T21:55Z","2019-09-03T20:40Z","BONA_006-O-2-31.5-20190828","A00000100671","BONA_006-O-2-31.5-20190828-CN","A00000103236","BONA_006-O-2-31.5-20190828-BA","A00000103312",,,"OK",,"0000-0002-2117-4697",
