uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,sampleID,sampleCode,moistureSampleID,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,boatMass,freshMassBoatMass,dryMassBoatMass,soilMoisture,dryMassFraction,sampleCondition,smRemarks,smMeasuredBy,smDataQF
"e639f10f-002f-409b-bdfd-36d464586d3d","D18","BARR","BARR_054","BARR_054.basePlot.bgc","2019-08-13T20:25Z","2019-08-13T20:25Z","BARR_054-O-30-6.5-20190813",,"BARR_054-O-30-6.5-20190813-SM","NEON.DOC.014048vL","O","2019-08-15T21:54Z","2019-08-19T23:03Z",2.210,7.220,3.480,2.945,0.253,,,"0000-0002-4754-3665",
"4c6d4ca5-8f9f-4b0a-8e63-bf5a6848013e","D18","BARR","BARR_054","BARR_054.basePlot.bgc","2019-08-13T20:40Z","2019-08-13T20:40Z","BARR_054-O-4-24.5-20190813",,"BARR_054-O-4-24.5-20190813-SM","NEON.DOC.014048vL","O","2019-08-15T21:54Z","2019-08-19T23:03Z",2.230,7.210,2.890,6.545,0.133,,,"0000-0002-4754-3665",
"ee16523f-fd98-4983-b18d-f359374d03c1","D18","BARR","BARR_054","BARR_054.basePlot.bgc","2019-08-13T21:15Z","2019-08-13T21:15Z","BARR_054-O-30.5-32.5-20190813",,"BARR_054-O-30.5-32.5-20190813-SM","NEON.DOC.014048vL","O","2019-08-15T21:54Z","2019-08-19T23:02Z",2.320,7.330,3.360,3.817,0.208,,,"0000-0002-4754-3665",
"7699cb1e-addb-410b-8e34-f1062a8b2652","D18","BARR","BARR_052","BARR_052.basePlot.bgc","2019-08-13T22:31Z","2019-08-13T22:31Z","BARR_052-O-38.5-0-20190813",,"BARR_052-O-38.5-0-20190813-SM","NEON.DOC.014048vL","O","2019-08-15T21:42Z","2019-08-19T23:00Z",2.250,7.240,3.210,4.198,0.192,,,"0000-0002-4754-3665",
"ecdb8c6a-d8f2-4f91-88db-0659da708196","D18","BARR","BARR_052","BARR_052.basePlot.bgc","2019-08-13T22:39Z","2019-08-13T22:39Z","BARR_052-O-7-3.5-20190813",,"BARR_052-O-7-3.5-20190813-SM","NEON.DOC.014048vL","O","2019-08-15T21:42Z","2019-08-19T23:00Z",2.270,7.280,2.740,9.660,0.094,,,"0000-0002-4754-3665",
"f245edda-6c9d-4455-bfa7-518e11d006cf","D18","BARR","BARR_052","BARR_052.basePlot.bgc","2019-08-13T23:11Z","2019-08-13T23:11Z","BARR_052-O-31.5-36-20190813",,"BARR_052-O-31.5-36-20190813-SM","NEON.DOC.014048vL","O","2019-08-15T21:42Z","2019-08-19T22:59Z",2.240,7.240,4.060,1.747,0.364,,,"0000-0002-4754-3665",
"50e85856-b51e-4ecd-89b1-fc73df30840e","D18","BARR","BARR_051","BARR_051.basePlot.bgc","2019-08-14T01:15Z","2019-08-14T01:15Z","BARR_051-O-1-13.5-20190813",,"BARR_051-O-1-13.5-20190813-SM","NEON.DOC.014048vL","O","2019-08-15T21:42Z","2019-08-19T22:59Z",2.290,7.320,3.480,3.227,0.237,,,"0000-0002-4754-3665",
"bd7b665c-b3f1-404f-bd80-cf9f33aa1248","D18","BARR","BARR_053","BARR_053.basePlot.bgc","2019-08-14T01:20Z","2019-08-14T01:20Z","BARR_053-O-2-12-20190813",,"BARR_053-O-2-12-20190813-SM","NEON.DOC.014048vL","O","2019-08-15T21:54Z","2019-08-19T23:01Z",2.290,7.300,3.610,2.795,0.263,,,"0000-0002-4754-3665",
"286b510e-608b-44f5-943f-48f072f1a94f","D18","BARR","BARR_051","BARR_051.basePlot.bgc","2019-08-14T01:35Z","2019-08-14T01:35Z","BARR_051-O-27-37.5-20190813",,"BARR_051-O-27-37.5-20190813-SM","NEON.DOC.014048vL","O","2019-08-15T21:42Z","2019-08-19T22:58Z",2.270,7.280,3.580,2.824,0.261,,,"0000-0002-3121-1658",
"5067a0f5-ca84-4ee9-b1b5-0c74c98d78a5","D18","BARR","BARR_053","BARR_053.basePlot.bgc","2019-08-14T01:50Z","2019-08-14T01:50Z","BARR_053-O-39.5-0-20190813",,"BARR_053-O-39.5-0-20190813-SM","NEON.DOC.014048vL","O","2019-08-15T21:54Z","2019-08-19T23:02Z",2.280,7.290,3.040,5.592,0.152,,,"0000-0002-4754-3665",
