uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF
"bd6d2b47-6777-4b3c-bd14-df75a0cc353f","D18","BARR","BARR_054","BARR_054.basePlot.bgc","2019-08-13T20:25Z","2019-08-13T20:25Z","2019-11-19","BARR_054-O-30-6.5-20190813",,"BARR_054-O-30-6.5-20190813-PH","NEON.DOC.014048vL","O",5.28,4.32,5.1,40.0,7.9,5.0,60.0,11.9,,"0000-0002-2117-4697",
"cb5e6746-41b7-492f-a510-8a063cdd8d79","D18","BARR","BARR_054","BARR_054.basePlot.bgc","2019-08-13T20:40Z","2019-08-13T20:40Z","2019-11-19","BARR_054-O-4-24.5-20190813",,"BARR_054-O-4-24.5-20190813-PH","NEON.DOC.014048vL","O",5.53,4.37,5.0,80.0,16.0,5.0,80.0,15.9,,"0000-0002-2117-4697",
"e45446e5-170c-4c08-8a7c-ba71d4aee19a","D18","BARR","BARR_054","BARR_054.basePlot.bgc","2019-08-13T21:15Z","2019-08-13T21:15Z","2019-11-19","BARR_054-O-30.5-32.5-20190813",,"BARR_054-O-30.5-32.5-20190813-PH","NEON.DOC.014048vL","O",5.47,4.29,5.0,60.0,11.9,5.0,60.0,11.9,,"0000-0002-2117-4697",
"d33fd947-ddc0-4099-a7f5-dd5be12c958f","D18","BARR","BARR_052","BARR_052.basePlot.bgc","2019-08-13T22:31Z","2019-08-13T22:31Z","2019-11-19","BARR_052-O-38.5-0-20190813",,"BARR_052-O-38.5-0-20190813-PH","NEON.DOC.014048vL","O",5.89,4.58,5.0,60.0,11.9,5.1,80.0,15.8,,"0000-0002-2117-4697",
"f9144524-9b62-4678-bb7f-fb5e38d6fbf8","D18","BARR","BARR_052","BARR_052.basePlot.bgc","2019-08-13T22:39Z","2019-08-13T22:39Z","2019-11-19","BARR_052-O-7-3.5-20190813",,"BARR_052-O-7-3.5-20190813-PH","NEON.DOC.014048vL","O",5.49,4.44,5.0,40.0,8.0,5.0,40.0,8.0,,"0000-0002-2117-4697",
"b0b78e68-b99d-4677-bbf6-e7b920e8de4a","D18","BARR","BARR_052","BARR_052.basePlot.bgc","2019-08-13T23:11Z","2019-08-13T23:11Z","2019-11-19","BARR_052-O-31.5-36-20190813",,"BARR_052-O-31.5-36-20190813-PH","NEON.DOC.014048vL","O",5.85,5.38,5.0,40.0,8.0,5.0,20.0,4.0,,"0000-0002-2117-4697",
"6bc8ab37-ddb7-4b18-8c72-523877fc4a52","D18","BARR","BARR_051","BARR_051.basePlot.bgc","2019-08-14T01:15Z","2019-08-14T01:15Z","2019-11-19","BARR_051-O-1-13.5-20190813",,"BARR_051-O-1-13.5-20190813-PH","NEON.DOC.014048vL","O",5.49,4.40,5.0,40.0,8.0,5.0,20.0,4.0,,"0000-0002-2117-4697",
"80f628ff-d069-459c-875d-582b1aa52f0e","D18","BARR","BARR_053","BARR_053.basePlot.bgc","2019-08-14T01:20Z","2019-08-14T01:20Z","2019-11-19","BARR_053-O-2-12-20190813",,"BARR_053-O-2-12-20190813-PH","NEON.DOC.014048vL","O",5.43,4.52,5.0,20.0,4.0,5.0,40.0,8.0,,"0000-0002-2117-4697",
"eadd0eb7-7aec-4b54-b1a3-23ad3f2c1991","D18","BARR","BARR_051","BARR_051.basePlot.bgc","2019-08-14T01:35Z","2019-08-14T01:35Z","2019-11-19","BARR_051-O-27-37.5-20190813",,"BARR_051-O-27-37.5-20190813-PH","NEON.DOC.014048vL","O",5.25,4.43,5.0,40.0,8.0,5.0,40.0,8.0,,"0000-0002-2117-4697",
"34d924bb-fc70-4bd4-a3dc-d9a7d0a82d24","D18","BARR","BARR_053","BARR_053.basePlot.bgc","2019-08-14T01:50Z","2019-08-14T01:50Z","2019-11-19","BARR_053-O-39.5-0-20190813",,"BARR_053-O-39.5-0-20190813-PH","NEON.DOC.014048vL","O",5.42,4.35,5.0,60.0,12.0,5.0,80.0,15.9,,"0000-0002-2117-4697",
"eef3af45-a219-4166-a4f3-d0415ed096f7","D18","BARR","BARR_051","BARR_051.basePlot.bgc","2019-08-14T02:01Z","2019-08-14T02:01Z","2019-11-19","BARR_051-O-33.5-11-20190813",,"BARR_051-O-33.5-11-20190813-PH","NEON.DOC.014048vL","O",4.92,4.18,5.0,20.0,4.0,5.0,40.0,8.0,,"0000-0002-2117-4697",
"bf9b38f0-75cf-49da-a4eb-06af7b609b84","D18","BARR","BARR_053","BARR_053.basePlot.bgc","2019-08-14T02:10Z","2019-08-14T02:10Z","2019-11-19","BARR_053-O-5.5-35.5-20190813",,"BARR_053-O-5.5-35.5-20190813-PH","NEON.DOC.014048vL","O",5.16,4.32,5.0,40.0,8.0,5.0,40.0,8.0,,"0000-0002-2117-4697",
"0bd9a053-43d2-4a1b-afaf-f58ee2cdebe3","D18","BARR","BARR_001","BARR_001.basePlot.bgc","2019-08-14T19:15Z","2019-08-14T19:15Z","2019-11-19","BARR_001-O-32.5-15-20190814",,"BARR_001-O-32.5-15-20190814-PH","NEON.DOC.014048vL","O",5.29,4.24,5.0,80.0,15.9,5.1,80.0,15.8,,"0000-0002-2117-4697",
"b3eab433-ff62-4909-bb7b-b71bc26bf173","D18","BARR","BARR_005","BARR_005.basePlot.bgc","2019-08-14T19:42Z","2019-08-14T19:42Z","2019-11-19","BARR_005-O-36-6-20190814",,"BARR_005-O-36-6-20190814-PH","NEON.DOC.014048vL","O",5.96,4.72,5.0,60.0,12.0,5.0,60.0,11.9,,"0000-0002-2117-4697",
"8d7ea018-080f-4dfb-9a22-c400aee8cbb3","D18","BARR","BARR_001","BARR_001.basePlot.bgc","2019-08-14T19:50Z","2019-08-14T19:50Z","2019-11-19","BARR_001-O-30.5-21.5-20190814",,"BARR_001-O-30.5-21.5-20190814-PH","NEON.DOC.014048vL","O",5.54,4.24,5.0,80.0,16.0,5.0,100.0,19.9,,"0000-0002-2117-4697",
"abc39a48-b2dc-4247-8653-97ba6a62f306","D18","BARR","BARR_005","BARR_005.basePlot.bgc","2019-08-14T20:00Z","2019-08-14T20:00Z","2019-11-19","BARR_005-O-4.5-38.5-20190814",,"BARR_005-O-4.5-38.5-20190814-PH","NEON.DOC.014048vL","O",5.60,4.50,5.0,60.0,11.9,5.0,100.0,19.9,,"0000-0002-2117-4697",
"573fb775-1e35-4582-a00d-5e04ced29def","D18","BARR","BARR_001","BARR_001.basePlot.bgc","2019-08-14T20:20Z","2019-08-14T20:20Z","2019-11-19","BARR_001-O-1-27-20190814",,"BARR_001-O-1-27-20190814-PH","NEON.DOC.014048vL","O",5.57,4.46,5.0,60.0,12.0,5.0,60.0,11.9,,"0000-0002-2117-4697",
"51d909c5-87ba-4fb8-b432-4637e1600ec7","D18","BARR","BARR_005","BARR_005.basePlot.bgc","2019-08-14T20:30Z","2019-08-14T20:30Z","2019-11-19","BARR_005-O-32-39-20190814",,"BARR_005-O-32-39-20190814-PH","NEON.DOC.014048vL","O",6.57,5.75,5.0,20.0,4.0,5.0,20.0,4.0,,"0000-0002-2117-4697",
"cba3b626-3fef-40ec-a309-34d20f46fe59","D18","BARR","BARR_006","BARR_006.basePlot.bgc","2019-08-14T22:30Z","2019-08-14T22:30Z","2019-11-19","BARR_006-O-23.5-2.5-20190814",,"BARR_006-O-23.5-2.5-20190814-PH","NEON.DOC.014048vL","O",5.10,4.20,5.0,40.0,8.0,5.0,40.0,8.0,,"0000-0002-2117-4697",
"ad6a14f4-220f-450d-92e4-71f3dad818ea","D18","BARR","BARR_006","BARR_006.basePlot.bgc","2019-08-14T23:00Z","2019-08-14T23:00Z","2019-11-19","BARR_006-O-2.5-35-20190814",,"BARR_006-O-2.5-35-20190814-PH","NEON.DOC.014048vL","O",5.30,4.51,5.0,20.0,4.0,5.0,40.0,8.0,,"0000-0002-2117-4697",
"8d17dbd0-291b-47e4-bded-9d6125c2de7e","D18","BARR","BARR_006","BARR_006.basePlot.bgc","2019-08-14T23:30Z","2019-08-14T23:30Z","2019-11-19","BARR_006-O-38-22.5-20190814",,"BARR_006-O-38-22.5-20190814-PH","NEON.DOC.014048vL","O",5.83,4.47,5.0,100.0,19.9,5.0,100.0,19.9,,"0000-0002-2117-4697",
"8db06995-e0d1-41c5-beb0-913265946536","D18","BARR","BARR_003","BARR_003.basePlot.bgc","2019-08-15T01:47Z","2019-08-15T01:47Z","2019-11-19","BARR_003-O-20.5-7.5-20190814",,"BARR_003-O-20.5-7.5-20190814-PH","NEON.DOC.014048vL","O",6.07,5.36,5.0,40.0,8.0,5.0,40.0,8.0,,"0000-0002-2117-4697",
"09dec4e5-4433-449a-8e90-9cabde103fc7","D18","BARR","BARR_003","BARR_003.basePlot.bgc","2019-08-15T02:08Z","2019-08-15T02:08Z","2019-11-19","BARR_003-O-7.5-13.5-20190814",,"BARR_003-O-7.5-13.5-20190814-PH","NEON.DOC.014048vL","O",6.37,5.06,5.0,100.0,19.8,5.0,100.0,19.8,,"0000-0002-2117-4697",
