uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF
"3107a10e-3466-4780-b41f-22b6c0ef8cd2","D18","BARR","BARR_054","BARR_054.basePlot.bgc","2021-08-05T19:46Z","2021-08-05T19:46Z","2021-10-21","BARR_054-O-6-13.5-20210805","A00000306173","BARR_054-O-6-13.5-20210805-PH","NEON.DOC.014048vN","O",5.67,5.05,2.0,80.0,40.0,2.0,160.0,80.0,,"0000-0002-2117-4697",
"a81cdddf-7d5b-4447-a664-afdd5296e744","D18","BARR","BARR_054","BARR_054.basePlot.bgc","2021-08-05T20:07Z","2021-08-05T20:07Z","2021-10-21","BARR_054-O-36-30-20210805","A00000306175","BARR_054-O-36-30-20210805-PH","NEON.DOC.014048vN","O",5.70,5.02,4.0,60.0,15.0,4.0,120.0,29.9,,"0000-0002-2117-4697",
"c7df6af4-66f1-4c2e-b794-eda68f5c26d4","D18","BARR","BARR_054","BARR_054.basePlot.bgc","2021-08-05T20:29Z","2021-08-05T20:29Z","2021-10-21","BARR_054-O-37-13-20210805","A00000306174","BARR_054-O-37-13-20210805-PH","NEON.DOC.014048vN","O",5.28,5.20,3.0,60.0,19.9,3.0,120.0,39.9,,"0000-0002-2117-4697",
"256eb3bd-c5b2-4a84-b01c-053a15614b96","D18","BARR","BARR_001","BARR_001.basePlot.bgc","2021-08-05T22:17Z","2021-08-05T22:17Z","2021-10-21","BARR_001-O-39.5-38-20210805","A00000306200","BARR_001-O-39.5-38-20210805-PH","NEON.DOC.014048vN","O",5.68,4.82,3.0,80.0,26.7,3.0,160.0,53.3,,"0000-0002-2117-4697",
"2c2eff82-4294-4fe3-898b-3d9c21858a8d","D18","BARR","BARR_001","BARR_001.basePlot.bgc","2021-08-05T22:48Z","2021-08-05T22:48Z","2021-10-21","BARR_001-O-16-38.5-20210805","A00000306201","BARR_001-O-16-38.5-20210805-PH","NEON.DOC.014048vN","O",5.71,5.11,3.0,60.0,20.0,3.0,120.0,40.0,,"0000-0002-2117-4697",
"9a842a58-a437-45ff-b7a6-c9dad9f423b2","D18","BARR","BARR_001","BARR_001.basePlot.bgc","2021-08-05T22:57Z","2021-08-05T22:57Z","2021-10-21","BARR_001-O-0.5-13-20210805","A00000306202","BARR_001-O-0.5-13-20210805-PH","NEON.DOC.014048vN","O",5.11,4.93,3.0,80.0,26.7,3.0,160.0,53.3,,"0000-0002-2117-4697",
"583370b4-cbee-4134-ac73-7e6a6430cdbb","D18","BARR","BARR_051","BARR_051.basePlot.bgc","2021-08-06T18:32Z","2021-08-06T18:32Z","2021-10-21","BARR_051-O-31.5-19-20210806","A00000306182","BARR_051-O-31.5-19-20210806-PH","NEON.DOC.014048vN","O",6.17,5.79,5.0,40.0,8.0,5.0,80.0,16.0,,"0000-0002-2117-4697",
"80610b9f-c7d0-4f75-9b36-e52120165592","D18","BARR","BARR_051","BARR_051.basePlot.bgc","2021-08-06T19:05Z","2021-08-06T19:05Z","2021-10-21","BARR_051-O-32-25-20210806","A00000306183","BARR_051-O-32-25-20210806-PH","NEON.DOC.014048vN","O",5.33,5.66,5.0,60.0,12.0,5.0,120.0,24.0,,"0000-0002-2117-4697",
"6f89c3b7-44f3-4a4b-9d56-d131cdde41c9","D18","BARR","BARR_051","BARR_051.basePlot.bgc","2021-08-06T19:24Z","2021-08-06T19:24Z","2021-10-21","BARR_051-O-6.5-7-20210806","A00000306184","BARR_051-O-6.5-7-20210806-PH","NEON.DOC.014048vN","O",5.68,5.02,5.0,60.0,12.0,5.0,120.0,24.0,,"0000-0002-2117-4697",
"3eadc19a-06ee-4f72-a9c3-ca72f4a2de19","D18","BARR","BARR_053","BARR_053.basePlot.bgc","2021-08-06T19:47Z","2021-08-06T19:47Z","2021-10-21","BARR_053-O-18.5-5.5-20210806","A00000306176","BARR_053-O-18.5-5.5-20210806-PH","NEON.DOC.014048vN","O",5.22,4.75,5.0,40.0,8.0,5.0,80.0,16.0,,"0000-0002-2117-4697",
