uid,domainID,siteID,plotID,namedLocation,plotType,nlcdClass,subplotID,coreCoordinateX,coreCoordinateY,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,startDate,collectDate,sampleTiming,biophysicalCriteria,eventID,standingWaterDepth,nTransBoutType,boutType,samplingImpractical,incubationMethod,incubationCondition,sampleID,sampleCode,toxicodendronPossible,horizon,horizonDetails,soilTemp,litterDepth,sampleTopDepth,sampleBottomDepth,sampleExtent,soilSamplingDevice,soilCoreCount,geneticSampleID,geneticSampleCode,geneticSampleCondition,geneticSamplePrepMethod,geneticArchiveSample1ID,geneticArchiveSample1Code,geneticArchiveSample2ID,geneticArchiveSample2Code,geneticArchiveSample3ID,geneticArchiveSample3Code,geneticArchiveSample4ID,geneticArchiveSample4Code,geneticArchiveSample5ID,geneticArchiveSample5Code,geneticArchiveSamplePrepMethod,geneticArchiveContainer,biomassID,biomassCode,biomassSampleCondition,remarks,collectedBy,dataQF
"a7cddfce-15cb-4997-9b7a-f387bf0751c9","D18","BARR","BARR_054","BARR_054.basePlot.bgc","tower","sedgeHerbaceous","21_400",6.0,13.5,"WGS84",71.280858,-156.636941,20.0,6.0,0.01,"NEON.DOC.014048vN","2021-08-05T19:46Z","2021-08-05T19:46Z","peakGreenness","OK - no known exceptions","BARR.peakGreenness.2021",0.0,"No","microbes","OK","no incubation",,"BARR_054-O-6-13.5-20210805","A00000306173","N","O","Water table encountered",5.8,0.0,0.0,20.5,"entire","brownie cutter",1,,,,,,"C00000055160",,"C00000055163",,"C00000055153",,"C00000055161",,"C00000055046",,,,,,,"0000-0002-4645-621X",
"998195ba-6ca3-4309-b73a-c3db16a8c83f","D18","BARR","BARR_054","BARR_054.basePlot.bgc","tower","sedgeHerbaceous","41_400",36.0,30.0,"WGS84",71.280858,-156.636941,20.0,6.0,0.01,"NEON.DOC.004130vE","2021-08-05T20:07Z","2021-08-05T20:07Z","peakGreenness","OK - no known exceptions","BARR.peakGreenness.2021",7.0,"No","microbes","OK","no incubation",,"BARR_054-O-36-30-20210805","A00000306175","N","O","OK",,,0.0,26.5,"obstruction","brownie cutter",1,,,,,,"C00000055149",,"C00000055126",,"C00000055142",,"C00000055156",,"C00000055112",,,,,,"hit active layer | soil temp not measured due to standing water","0000-0002-4645-621X",
"2b72fa89-8492-4217-961d-92af8a4b9304","D18","BARR","BARR_054","BARR_054.basePlot.bgc","tower","sedgeHerbaceous","23_400",37.0,13.0,"WGS84",71.280858,-156.636941,20.0,6.0,0.01,"NEON.DOC.014048vN","2021-08-05T20:29Z","2021-08-05T20:29Z","peakGreenness","OK - no known exceptions","BARR.peakGreenness.2021",0.0,"No","microbes","OK","no incubation",,"BARR_054-O-37-13-20210805","A00000306174","N","O","OK",3.3,0.0,0.0,13.5,"entire","brownie cutter",1,,,,,,"C00000055141",,"C00000055078",,"C00000055145",,"C00000055144",,"C00000055128",,,,,,,"0000-0002-4645-621X",
"a2b81fc9-fc66-494b-b85b-beb2fb4bc164","D18","BARR","BARR_001","BARR_001.basePlot.bgc","distributed","sedgeHerbaceous","41_400",39.5,38.0,"WGS84",71.244105,-156.421392,20.1,5.7,0.10,"NEON.DOC.014048vN","2021-08-05T22:17Z","2021-08-05T22:17Z","peakGreenness","OK - no known exceptions","BARR.peakGreenness.2021",0.0,"No","microbes","OK","no incubation",,"BARR_001-O-39.5-38-20210805","A00000306200","N","O","Water table encountered",5.5,0.0,0.0,13.5,"entire","brownie cutter",1,,,,,,"C00000055115",,"C00000055075",,"C00000055099",,"C00000055131",,"C00000055063",,,,,,,"0000-0002-4645-621X",
"c074d5ec-4bb6-4591-8013-c362794b5f28","D18","BARR","BARR_001","BARR_001.basePlot.bgc","distributed","sedgeHerbaceous","39_400",16.0,38.5,"WGS84",71.244105,-156.421392,20.1,5.7,0.10,"NEON.DOC.004130vE","2021-08-05T22:48Z","2021-08-05T22:48Z","peakGreenness","OK - no known exceptions","BARR.peakGreenness.2021",8.0,"No","microbes","OK","no incubation",,"BARR_001-O-16-38.5-20210805","A00000306201","N","O","OK",,,0.0,14.0,"entire","brownie cutter",1,,,,,,"C00000055083",,"C00000055086",,"C00000055120",,"C00000055095",,"C00000055133",,,,,,"soil temp not measured due to standing water","0000-0002-4645-621X",
"c4fb8fd7-a0b8-48fd-9a75-82ead06bcb76","D18","BARR","BARR_001","BARR_001.basePlot.bgc","distributed","sedgeHerbaceous","21_400",0.5,13.0,"WGS84",71.244105,-156.421392,20.1,5.7,0.10,"NEON.DOC.014048vN","2021-08-05T22:57Z","2021-08-05T22:57Z","peakGreenness","OK - no known exceptions","BARR.peakGreenness.2021",0.0,"No","microbes","OK","no incubation",,"BARR_001-O-0.5-13-20210805","A00000306202","N","O","Water table encountered",3.5,0.0,0.0,17.5,"entire","brownie cutter",1,,,,,,"C00000055079",,"C00000055067",,"C00000055066",,"C00000055137",,"C00000055132",,,,,,,"0000-0002-4645-621X",
"4c081d61-9ce8-48de-ac78-41d9f3b77264","D18","BARR","BARR_051","BARR_051.basePlot.bgc","tower","emergentHerbaceousWetlands","23_400",31.5,19.0,"WGS84",71.285604,-156.607878,20.0,5.3,0.01,"NEON.DOC.014048vN","2021-08-06T18:32Z","2021-08-06T18:32Z","peakGreenness","OK - no known exceptions","BARR.peakGreenness.2021",0.0,"No","microbes","OK","no incubation",,"BARR_051-O-31.5-19-20210806","A00000306182","N","O","OK",3.7,0.0,0.0,7.0,"entire","brownie cutter",3,,,,,,"C00000055162",,"C00000055150",,"C00000055139",,"C00000055124",,"C00000055091",,,,,,,"0000-0001-5229-6366",
"22e3f078-f187-4535-a683-d2398f18ed70","D18","BARR","BARR_051","BARR_051.basePlot.bgc","tower","emergentHerbaceousWetlands","41_400",32.0,25.0,"WGS84",71.285604,-156.607878,20.0,5.3,0.01,"NEON.DOC.014048vN","2021-08-06T19:05Z","2021-08-06T19:05Z","peakGreenness","OK - no known exceptions","BARR.peakGreenness.2021",0.0,"No","microbes","OK","no incubation",,"BARR_051-O-32-25-20210806","A00000306183","N","O","OK",1.2,0.0,0.0,19.8,"entire","brownie cutter",1,,,,,,"C00000055140",,"C00000055092",,"C00000055085",,"C00000055151",,"C00000055074",,,,,,,"0000-0001-5229-6366",
"4245af75-48b1-461c-a998-7be6afce183b","D18","BARR","BARR_051","BARR_051.basePlot.bgc","tower","emergentHerbaceousWetlands","21_400",6.5,7.0,"WGS84",71.285604,-156.607878,20.0,5.3,0.01,"NEON.DOC.014048vN","2021-08-06T19:24Z","2021-08-06T19:24Z","peakGreenness","OK - no known exceptions","BARR.peakGreenness.2021",0.0,"No","microbes","OK","no incubation",,"BARR_051-O-6.5-7-20210806","A00000306184","N","O","OK",2.8,0.0,0.0,8.3,"entire","brownie cutter",1,,,,,,"C00000055154",,"C00000055157",,"C00000055097",,"C00000055087",,"C00000055147",,,,,,,"0000-0001-5229-6366",
"fe972e2d-b516-4faf-b413-dc4d3ee86efa","D18","BARR","BARR_053","BARR_053.basePlot.bgc","tower","emergentHerbaceousWetlands","21_400",18.5,5.5,"WGS84",71.285301,-156.605382,20.0,5.5,0.02,"NEON.DOC.014048vN","2021-08-06T19:47Z","2021-08-06T19:47Z","peakGreenness","OK - no known exceptions","BARR.peakGreenness.2021",0.0,"No","microbes","OK","no incubation",,"BARR_053-O-18.5-5.5-20210806","A00000306176","N","O","OK",1.9,0.0,0.0,3.5,"entire","brownie cutter",2,,,,,,"C00000055025",,"C00000055058",,"C00000055028",,"C00000055049",,"C00000055101",,,,,,,"0000-0001-5229-6366",
