uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,sampleID,sampleCode,moistureSampleID,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,boatMass,freshMassBoatMass,dryMassBoatMass,soilMoisture,dryMassFraction,sampleCondition,smRemarks,smMeasuredBy,smDataQF
"c7d06f78-1a05-4492-9cb0-0e80ca57c468","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","2023-06-26T17:22Z","2023-07-25T20:23Z","DEJU_048-M-23-20230725","A00000428576","DEJU_048-M-23-20230725-SM","NEON.DOC.014048vO","M","2023-07-26T20:00Z","2023-07-31T16:10Z",1.040,11.330,8.150,0.447,0.691,"OK",,"0009-0007-1610-5287",
"c2c381df-72a2-4603-9d06-26c338f632c8","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","2023-06-26T17:32Z","2023-07-25T19:26Z","DEJU_045-O-21-20230725","A00000309377","DEJU_045-O-21-20230725-SM","NEON.DOC.014048vO","O","2023-07-26T20:45Z","2023-07-31T16:09Z",1.050,3.120,2.660,0.286,0.778,"OK",,"0009-0007-1610-5287",
"af41b72f-1907-436c-a19d-4a7e1744a184","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","2023-06-26T17:32Z","2023-07-25T19:26Z","DEJU_045-M-21-20230725","A00000309378","DEJU_045-M-21-20230725-SM","NEON.DOC.014048vO","M","2023-07-26T20:30Z","2023-07-31T16:10Z",1.020,11.170,8.580,0.343,0.745,"OK",,"0009-0007-1610-5287",
"5007ca80-8cbf-4ff1-b305-da93b742b219","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","2023-06-26T17:45Z","2023-07-25T20:23Z","DEJU_048-O-23-20230725","A00000428561","DEJU_048-O-23-20230725-SM","NEON.DOC.014048vO","O","2023-07-26T20:30Z","2023-07-31T16:26Z",1.020,3.930,3.310,0.271,0.787,"OK",,"0009-0007-1610-5287",
"b544edea-2990-4d45-97cf-075c5ac5fc2d","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","2023-06-26T18:45Z","2023-07-25T20:51Z","DEJU_048-O-41-20230725","A00000428577","DEJU_048-O-41-20230725-SM","NEON.DOC.014048vO","O","2023-07-26T20:00Z","2023-07-31T16:10Z",2.370,5.110,4.450,0.317,0.759,"OK",,"0009-0007-1610-5287",
"f199a8c7-6199-428c-b4d3-b585b99b1112","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","2023-06-26T18:52Z","2023-07-25T19:43Z","DEJU_045-M-23-20230725","A00000309737","DEJU_045-M-23-20230725-SM","NEON.DOC.014048vO","M","2023-07-26T20:00Z","2023-07-31T16:10Z",2.270,12.390,10.980,0.162,0.861,"OK",,"0009-0007-1610-5287",
"164424a4-3073-4652-9acd-023b94fe988c","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","2023-06-26T20:08Z","2023-07-25T20:38Z","DEJU_048-M-21-20230725","A00000428545","DEJU_048-M-21-20230725-SM","NEON.DOC.014048vO","M","2023-07-26T20:30Z","2023-07-31T16:10Z",1.040,11.420,8.330,0.424,0.702,"OK",,"0009-0007-1610-5287",
"0c2b7510-c7a2-408c-92bd-29730d55289f","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","2023-06-26T20:08Z","2023-07-25T20:38Z","DEJU_048-O-21-20230725","A00000428560","DEJU_048-O-21-20230725-SM","NEON.DOC.014048vO","O","2023-07-26T20:00Z","2023-07-31T16:10Z",2.290,7.010,5.220,0.611,0.621,"OK",,"0009-0007-1610-5287",
"29a80485-8a7f-4015-a5f2-9eed1233c5d4","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","2023-06-26T20:15Z","2023-07-25T19:59Z","DEJU_045-O-41-20230725","A00000428525","DEJU_045-O-41-20230725-SM","NEON.DOC.014048vO","O","2023-07-26T20:15Z","2023-07-31T16:10Z",1.020,3.420,2.970,0.231,0.813,"OK",,"0009-0007-1610-5287",
"08a86dfe-80dc-4ebd-bea1-8b5d3d16387a","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","2023-06-26T20:48Z","2023-07-25T19:59Z","DEJU_045-M-41-20230725","A00000309736","DEJU_045-M-41-20230725-SM","NEON.DOC.014048vO","M","2023-07-26T20:30Z","2023-07-31T16:10Z",1.010,11.350,9.800,0.176,0.850,"OK",,"0009-0007-1610-5287",
"f8271e18-4475-4721-8a21-7bc1ab78b7c3","D19","DEJU","DEJU_046","DEJU_046.basePlot.bgc","2023-06-26T21:39Z","2023-07-25T19:25Z","DEJU_046-O-41-20230725","A00000428511","DEJU_046-O-41-20230725-SM","NEON.DOC.014048vO","O","2023-07-26T20:30Z","2023-07-31T16:10Z",1.010,3.120,2.670,0.271,0.787,"OK",,"0009-0007-1610-5287",
"8a7ba1ad-bd51-4927-8aed-95450169122e","D19","DEJU","DEJU_046","DEJU_046.basePlot.bgc","2023-06-26T21:39Z","2023-07-25T19:32Z","DEJU_046-M-41-20230725","A00000428541","DEJU_046-M-41-20230725-SM","NEON.DOC.014048vO","M","2023-07-26T20:00Z","2023-07-31T16:10Z",2.270,6.890,6.020,0.232,0.812,"OK",,"0009-0007-1610-5287",
"854b0f84-f6ae-4e3c-8967-e16a29630149","D19","DEJU","DEJU_047","DEJU_047.basePlot.bgc","2023-06-26T21:48Z","2023-07-25T20:19Z","DEJU_047-O-21-20230725","A00000428512","DEJU_047-O-21-20230725-SM","NEON.DOC.014048vO","O","2023-07-26T20:45Z","2023-07-31T16:10Z",0.990,3.190,2.550,0.410,0.709,"OK",,"0009-0007-1610-5287",
"65201dad-6f12-4e58-a621-f662646cd65c","D19","DEJU","DEJU_047","DEJU_047.basePlot.bgc","2023-06-26T22:19Z","2023-07-25T20:19Z","DEJU_047-M-21-20230725","A00000428527","DEJU_047-M-21-20230725-SM","NEON.DOC.014048vO","M","2023-07-26T20:00Z","2023-07-31T16:10Z",0.990,11.400,8.900,0.316,0.760,"OK",,"0009-0007-1610-5287",
"98494d54-db41-422c-aad5-1ef1939c2871","D19","DEJU","DEJU_046","DEJU_046.basePlot.bgc","2023-06-26T22:38Z","2023-07-25T19:39Z","DEJU_046-O-39-20230725","A00000428557","DEJU_046-O-39-20230725-SM","NEON.DOC.014048vO","O","2023-07-26T20:00Z","2023-07-31T16:10Z",2.370,4.660,3.930,0.468,0.681,"OK",,"0009-0007-1610-5287",
"4e9e6a39-8cbe-41c6-ade6-0cf328cf720f","D19","DEJU","DEJU_046","DEJU_046.basePlot.bgc","2023-06-26T22:38Z","2023-07-25T19:44Z","DEJU_046-M-39-20230725","A00000428526","DEJU_046-M-39-20230725-SM","NEON.DOC.014048vO","M","2023-07-26T20:00Z","2023-07-31T16:10Z",2.300,7.060,4.830,0.881,0.532,"OK",,"0009-0007-1610-5287",
"5d13e5ca-6acf-4e8e-ab0a-39c7ecd44171","D19","DEJU","DEJU_047","DEJU_047.basePlot.bgc","2023-06-26T22:52Z","2023-07-25T20:37Z","DEJU_047-O-39-20230725","A00000428559","DEJU_047-O-39-20230725-SM","NEON.DOC.014048vO","O","2023-07-26T20:00Z","2023-07-31T16:10Z",2.210,5.020,4.110,0.479,0.676,"OK",,"0009-0007-1610-5287",
"f3ec3a7f-c8c1-4fc1-9f5b-bd53a43ea527","D19","DEJU","DEJU_047","DEJU_047.basePlot.bgc","2023-06-26T23:11Z","2023-07-25T20:38Z","DEJU_047-M-39-20230725","A00000428528","DEJU_047-M-39-20230725-SM","NEON.DOC.014048vO","M","2023-07-26T20:00Z","2023-07-31T16:10Z",2.310,12.500,10.250,0.283,0.779,"OK",,"0009-0007-1610-5287",
"e3b1132b-8150-4873-9e0a-1a7061f24b4c","D19","DEJU","DEJU_046","DEJU_046.basePlot.bgc","2023-06-26T23:44Z","2023-07-25T19:54Z","DEJU_046-O-21-20230725","A00000428542","DEJU_046-O-21-20230725-SM","NEON.DOC.014048vO","O","2023-07-26T20:45Z","2023-07-31T16:10Z",1.000,3.800,3.430,0.152,0.868,"OK",,"0009-0007-1610-5287",
"5d6f8e15-1c94-4895-b839-d79ec61c0148","D19","DEJU","DEJU_046","DEJU_046.basePlot.bgc","2023-06-26T23:48Z","2023-07-25T19:54Z","DEJU_046-M-21-20230725","A00000428558","DEJU_046-M-21-20230725-SM","NEON.DOC.014048vO","M","2023-07-27T00:09Z","2023-07-31T16:10Z",1.040,6.190,5.280,0.215,0.823,"OK",,"0009-0007-1610-5287",
