uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF
"2b6ca4dd-320b-4c38-b512-2d6362501e73","D19","HEAL","HEAL_011","HEAL_011.basePlot.bgc","2019-07-08T22:58Z","2019-07-08T22:58Z","2019-09-04","HEAL_011-O-37-11-20190708","B00000046249","HEAL_011-O-37-11-20190708-PH","NEON.DOC.014048vL","O",5.17,4.11,5.1,40.0,7.9,5.0,40.0,8.0,,"0000-0002-8470-9898",
"afc1c583-e07f-4580-a46e-db864a454e0f","D19","HEAL","HEAL_011","HEAL_011.basePlot.bgc","2019-07-08T23:44Z","2019-07-08T23:44Z","2019-09-04","HEAL_011-O-33.5-31.5-20190708","B00000046250","HEAL_011-O-33.5-31.5-20190708-PH","NEON.DOC.014048vL","O",5.00,4.22,5.0,60.0,12.0,5.0,80.0,15.9,,"0000-0002-8470-9898",
"6ce65053-26c2-4a9f-a70f-27f23acc1969","D19","HEAL","HEAL_011","HEAL_011.basePlot.bgc","2019-07-08T23:52Z","2019-07-08T23:52Z","2019-09-04","HEAL_011-O-12.5-35-20190708","B00000046248","HEAL_011-O-12.5-35-20190708-PH","NEON.DOC.014048vL","O",5.25,4.76,5.0,60.0,12.0,5.0,60.0,12.0,,"0000-0002-8470-9898",
"d2c403b6-2cd5-45e2-96c4-6db81823d8a4","D19","HEAL","HEAL_001","HEAL_001.basePlot.bgc","2019-07-09T18:08Z","2019-07-09T18:08Z","2019-09-04","HEAL_001-O-19-4-20190709","B00000046263","HEAL_001-O-19-4-20190709-PH","NEON.DOC.014048vL","O",5.07,3.90,5.0,40.0,8.0,5.1,40.0,7.9,,"0000-0002-8470-9898",
"37b3045f-ce8d-41fb-a8f8-f0ccd89aba24","D19","HEAL","HEAL_001","HEAL_001.basePlot.bgc","2019-07-09T18:36Z","2019-07-09T18:36Z","2019-09-04","HEAL_001-O-37-5.5-20190709","B00000046265","HEAL_001-O-37-5.5-20190709-PH","NEON.DOC.014048vL","O",5.80,4.25,5.1,40.0,7.9,5.1,40.0,7.9,,"0000-0002-8470-9898",
"ad13e243-91fc-4e32-9b12-be70fad4cfa4","D19","HEAL","HEAL_001","HEAL_001.basePlot.bgc","2019-07-09T19:02Z","2019-07-09T19:02Z","2019-09-04","HEAL_001-O-37.5-37-20190709","B00000046264","HEAL_001-O-37.5-37-20190709-PH","NEON.DOC.014048vL","O",4.88,4.06,5.0,20.0,4.0,5.1,20.0,4.0,,"0000-0002-8470-9898",
"a586edd0-815f-49eb-b8fe-b28534562c2d","D19","HEAL","HEAL_004","HEAL_004.basePlot.bgc","2019-07-09T19:35Z","2019-07-09T19:35Z","2019-09-04","HEAL_004-O-36.5-9-20190709","B00000046262","HEAL_004-O-36.5-9-20190709-PH","NEON.DOC.014048vL","O",6.10,5.37,5.0,40.0,7.9,5.1,40.0,7.9,,"0000-0002-8470-9898",
"ecd56e69-7602-434d-a28e-693b72ee3c07","D19","HEAL","HEAL_004","HEAL_004.basePlot.bgc","2019-07-09T19:56Z","2019-07-09T19:56Z","2019-09-04","HEAL_004-O-22.5-33-20190709","B00000046261","HEAL_004-O-22.5-33-20190709-PH","NEON.DOC.014048vL","O",5.57,4.85,5.0,40.0,8.0,5.0,40.0,8.0,,"0000-0002-8470-9898",
"15bc78da-cc63-4c0d-ab83-02d35433e86e","D19","HEAL","HEAL_004","HEAL_004.basePlot.bgc","2019-07-09T20:19Z","2019-07-09T20:19Z","2019-09-04","HEAL_004-O-4.5-31-20190709","B00000046260","HEAL_004-O-4.5-31-20190709-PH","NEON.DOC.014048vL","O",4.52,3.77,5.0,40.0,8.0,5.0,40.0,8.0,,"0000-0002-8470-9898",
"039de201-c466-4a10-b5af-18336f3892df","D19","HEAL","HEAL_005","HEAL_005.basePlot.bgc","2019-07-09T20:49Z","2019-07-09T20:49Z","2019-09-04","HEAL_005-O-0-38.5-20190709","B00000046247","HEAL_005-O-0-38.5-20190709-PH","NEON.DOC.014048vL","O",5.31,4.20,5.0,40.0,8.0,5.0,40.0,8.0,,"0000-0002-8470-9898",
"b217ae27-6441-4c05-867b-3627c685a0b9","D19","HEAL","HEAL_005","HEAL_005.basePlot.bgc","2019-07-09T21:09Z","2019-07-09T21:09Z","2019-09-04","HEAL_005-O-26.5-30.5-20190709","B00000046245","HEAL_005-O-26.5-30.5-20190709-PH","NEON.DOC.014048vL","O",5.81,4.97,5.1,40.0,7.9,5.0,40.0,7.9,,"0000-0002-8470-9898",
"6b471dee-6072-43ea-a8ac-638199271e55","D19","HEAL","HEAL_005","HEAL_005.basePlot.bgc","2019-07-09T21:45Z","2019-07-09T21:45Z","2019-09-04","HEAL_005-O-36-1-20190709","B00000046246","HEAL_005-O-36-1-20190709-PH","NEON.DOC.014048vL","O",5.55,5.42,5.1,20.0,4.0,5.0,20.0,4.0,,"0000-0002-8470-9898",
