uid,domainID,siteID,plotID,namedLocation,plotType,nlcdClass,subplotID,coreCoordinateX,coreCoordinateY,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,startDate,collectDate,sampleTiming,biophysicalCriteria,eventID,standingWaterDepth,nTransBoutType,boutType,samplingImpractical,incubationMethod,incubationCondition,sampleID,sampleCode,toxicodendronPossible,horizon,horizonDetails,soilTemp,litterDepth,sampleTopDepth,sampleBottomDepth,sampleExtent,soilSamplingDevice,soilCoreCount,geneticSampleID,geneticSampleCode,geneticSampleCondition,geneticSamplePrepMethod,geneticArchiveSample1ID,geneticArchiveSample1Code,geneticArchiveSample2ID,geneticArchiveSample2Code,geneticArchiveSample3ID,geneticArchiveSample3Code,geneticArchiveSample4ID,geneticArchiveSample4Code,geneticArchiveSample5ID,geneticArchiveSample5Code,geneticArchiveSamplePrepMethod,geneticArchiveContainer,biomassID,biomassCode,biomassSampleCondition,remarks,collectedBy,dataQF
"89882eca-effc-47f4-9a0f-23f720eeb7c1","D19","HEAL","HEAL_011","HEAL_011.basePlot.bgc","distributed","shrubScrub",,37.0,11.0,"WGS84",63.887138,-149.301221,20.1,644.2,0.22,"NEON.DOC.014048vL","2019-07-08T22:58Z","2019-07-08T22:58Z","peakGreenness",,,0.0,"No","microbes",,"no incubation",,"HEAL_011-O-37-11-20190708","B00000046249",,"O",,2.9,0.0,0.0,14.3,"entire","brownie cutter",1,,,"OK",,"HEAL_011-O-37-11-20190708-GA1","C00000053803","HEAL_011-O-37-11-20190708-GA2","C00000053820","HEAL_011-O-37-11-20190708-GA3","C00000053843","HEAL_011-O-37-11-20190708-GA4","C00000053768","HEAL_011-O-37-11-20190708-GA5","C00000053814",,,,,,,"0000-0002-2117-4697",
"5177b283-912f-4754-84eb-b5466f1ee3c0","D19","HEAL","HEAL_011","HEAL_011.basePlot.bgc","distributed","shrubScrub",,33.5,31.5,"WGS84",63.887138,-149.301221,20.1,644.2,0.22,"NEON.DOC.014048vL","2019-07-08T23:44Z","2019-07-08T23:44Z","peakGreenness",,,0.0,"No","microbes",,"no incubation",,"HEAL_011-O-33.5-31.5-20190708","B00000046250",,"O",,3.4,0.0,0.0,25.7,"entire","brownie cutter",1,,,"OK",,"HEAL_011-O-33.5-31.5-20190708-GA1","C00000053827","HEAL_011-O-33.5-31.5-20190708-GA2","C00000053849","HEAL_011-O-33.5-31.5-20190708-GA3","C00000053831","HEAL_011-O-33.5-31.5-20190708-GA4","C00000053789","HEAL_011-O-33.5-31.5-20190708-GA5","C00000053848",,,,,,,"0000-0002-2117-4697",
"cc51b6fb-58a5-49c0-bcf9-f6d5528ba829","D19","HEAL","HEAL_011","HEAL_011.basePlot.bgc","distributed","shrubScrub",,12.5,35.0,"WGS84",63.887138,-149.301221,20.1,644.2,0.22,"NEON.DOC.014048vL","2019-07-08T23:52Z","2019-07-08T23:52Z","peakGreenness",,,0.0,"No","microbes",,"no incubation",,"HEAL_011-O-12.5-35-20190708","B00000046248",,"O",,3.6,0.0,0.0,26.2,"obstruction",,1,,,"OK",,"HEAL_011-O-12.5-35-20190708-GA1","C00000053823","HEAL_011-O-12.5-35-20190708-GA2","C00000053892","HEAL_011-O-12.5-35-20190708-GA3","C00000053861","HEAL_011-O-12.5-35-20190708-GA4","C00000053841","HEAL_011-O-12.5-35-20190708-GA5","C00000053805",,,,,,"Encountered active layer","0000-0002-2117-4697",
"5ac97cad-0f75-4822-b167-fb4ea49e64ca","D19","HEAL","HEAL_001","HEAL_001.basePlot.bgc","distributed","dwarfScrub",,19.0,4.0,"WGS84",63.888390,-149.204770,20.1,602.5,0.18,"NEON.DOC.014048vL","2019-07-09T18:08Z","2019-07-09T18:08Z","peakGreenness",,,0.0,"No","microbes",,"no incubation",,"HEAL_001-O-19-4-20190709","B00000046263",,"O",,1.7,0.0,0.0,25.7,"obstruction","brownie cutter",1,,,"OK",,"HEAL_001-O-19-4-20190709-GA1","C00000053875","HEAL_001-O-19-4-20190709-GA2","C00000053850","HEAL_001-O-19-4-20190709-GA3","C00000053844","HEAL_001-O-19-4-20190709-GA4","C00000053874","HEAL_001-O-19-4-20190709-GA5","C00000053857",,,,,,"Encountered active layer","0000-0002-3132-1658",
"30a32066-a0f3-4723-b4f2-a55841d52aab","D19","HEAL","HEAL_001","HEAL_001.basePlot.bgc","distributed","dwarfScrub",,37.0,5.5,"WGS84",63.888390,-149.204770,20.1,602.5,0.18,"NEON.DOC.014048vL","2019-07-09T18:36Z","2019-07-09T18:36Z","peakGreenness",,,0.0,"No","microbes",,"no incubation",,"HEAL_001-O-37-5.5-20190709","B00000046265",,"O",,1.3,0.0,0.0,20.0,"obstruction","brownie cutter",1,,,"OK",,"HEAL_001-O-37-5.5-20190709-GA1","C00000053886","HEAL_001-O-37-5.5-20190709-GA2","C00000053790","HEAL_001-O-37-5.5-20190709-GA3","C00000053869","HEAL_001-O-37-5.5-20190709-GA4","C00000053877","HEAL_001-O-37-5.5-20190709-GA5","C00000053855",,,,,,"Encountered active layer","0000-0002-3132-1658",
"31d86283-82c5-4d3d-bd64-5b00268e4fbc","D19","HEAL","HEAL_001","HEAL_001.basePlot.bgc","distributed","dwarfScrub",,37.5,37.0,"WGS84",63.888390,-149.204770,20.1,602.5,0.18,"NEON.DOC.014048vL","2019-07-09T19:02Z","2019-07-09T19:02Z","peakGreenness",,,0.0,"No","microbes",,"no incubation",,"HEAL_001-O-37.5-37-20190709","B00000046264",,"O",,3.7,0.0,0.0,28.7,"obstruction","brownie cutter",1,,,"OK",,"HEAL_001-O-37.5-37-20190709-GA1","C00000053867","HEAL_001-O-37.5-37-20190709-GA2","C00000053893","HEAL_001-O-37.5-37-20190709-GA3","C00000053765","HEAL_001-O-37.5-37-20190709-GA4","C00000053888","HEAL_001-O-37.5-37-20190709-GA5","C00000053868",,,,,,"Encountered active layer","0000-0002-3132-1658",
"b6f8353c-d50a-42d3-bca7-41d6247615d9","D19","HEAL","HEAL_004","HEAL_004.basePlot.bgc","distributed","shrubScrub",,36.5,9.0,"WGS84",63.863602,-149.273634,20.1,680.5,0.10,"NEON.DOC.014048vL","2019-07-09T19:35Z","2019-07-09T19:35Z","peakGreenness",,,0.0,"No","microbes",,"no incubation",,"HEAL_004-O-36.5-9-20190709","B00000046262",,"O",,8.6,0.5,0.0,15.8,"entire","brownie cutter",1,,,"OK",,"HEAL_004-O-36.5-9-20190709-GA1","C00000053788","HEAL_004-O-36.5-9-20190709-GA2","C00000053881","HEAL_004-O-36.5-9-20190709-GA3","C00000053836","HEAL_004-O-36.5-9-20190709-GA4","C00000053794","HEAL_004-O-36.5-9-20190709-GA5","C00000053876",,,,,,,"0000-0002-1697-6425",
"5eef8045-d4ae-4041-95c5-029ea3b5f342","D19","HEAL","HEAL_004","HEAL_004.basePlot.bgc","distributed","shrubScrub",,22.5,33.0,"WGS84",63.863602,-149.273634,20.1,680.5,0.10,"NEON.DOC.014048vL","2019-07-09T19:56Z","2019-07-09T19:56Z","peakGreenness",,,0.0,"No","microbes",,"no incubation",,"HEAL_004-O-22.5-33-20190709","B00000046261",,"O",,6.1,0.5,0.0,19.8,"entire","brownie cutter",1,,,"OK",,"HEAL_004-O-22.5-33-20190709-GA1","C00000053828","HEAL_004-O-22.5-33-20190709-GA2","C00000053871","HEAL_004-O-22.5-33-20190709-GA3","C00000053882","HEAL_004-O-22.5-33-20190709-GA4","C00000053872","HEAL_004-O-22.5-33-20190709-GA5","C00000053891",,,,,,,"0000-0002-1697-6425",
"fe3ee0a4-b48b-43f6-8eac-9ade28187b30","D19","HEAL","HEAL_004","HEAL_004.basePlot.bgc","distributed","shrubScrub",,4.5,31.0,"WGS84",63.863602,-149.273634,20.1,680.5,0.10,"NEON.DOC.014048vL","2019-07-09T20:19Z","2019-07-09T20:19Z","peakGreenness",,,0.0,"No","microbes",,"no incubation",,"HEAL_004-O-4.5-31-20190709","B00000046260",,"O",,1.7,0.0,0.0,30.0,"entire","brownie cutter",1,,,"OK",,"HEAL_004-O-4.5-31-20190709-GA1","C00000053856","HEAL_004-O-4.5-31-20190709-GA2","C00000053885","HEAL_004-O-4.5-31-20190709-GA3","C00000053878","HEAL_004-O-4.5-31-20190709-GA4","C00000053894","HEAL_004-O-4.5-31-20190709-GA5","C00000053883",,,,,,,"0000-0002-1697-6425",
"34a3824d-3de4-4081-b843-1ba20d10264d","D19","HEAL","HEAL_005","HEAL_005.basePlot.bgc","distributed","shrubScrub",,0.0,38.5,"WGS84",63.897743,-149.225089,20.1,616.4,0.15,"NEON.DOC.014048vL","2019-07-09T20:49Z","2019-07-09T20:49Z","peakGreenness",,,0.0,"No","microbes",,"no incubation",,"HEAL_005-O-0-38.5-20190709","B00000046247",,"O",,3.8,0.0,0.0,27.7,"entire","brownie cutter",1,,,"OK",,"HEAL_005-O-0-38.5-20190709-GA1","C00000053853","HEAL_005-O-0-38.5-20190709-GA2","C00000053884","HEAL_005-O-0-38.5-20190709-GA3","C00000053781","HEAL_005-O-0-38.5-20190709-GA4","C00000053847","HEAL_005-O-0-38.5-20190709-GA5","C00000053866",,,,,,,"0000-0002-3132-1658",
