uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF
"9137cece-16da-4eaa-aa84-ce08b2f295de","D19","BONA","BONA_084","BONA_084.basePlot.bgc","2020-09-16T18:30Z","2020-09-16T18:30Z","2020-10-28","BONA_084-O-9-26.5-20200916","A00000304936","BONA_084-O-9-26.5-20200916-PH","NEON.DOC.014048vN","O",5.09,5.90,2.0,30.0,15.0,2.0,60.0,30.0,,"0000-0002-2117-4697",
"9c06146e-a2c4-4880-ac00-800697a6506f","D19","BONA","BONA_084","BONA_084.basePlot.bgc","2020-09-16T18:56Z","2020-09-16T18:56Z","2020-10-28","BONA_084-O-36-23.5-20200916","A00000304950","BONA_084-O-36-23.5-20200916-PH","NEON.DOC.014048vN","O",5.41,5.83,2.0,20.0,10.0,2.0,40.0,20.0,,"0000-0002-2117-4697",
"92c878dd-8377-4413-a1af-db0947a815b9","D19","BONA","BONA_070","BONA_070.basePlot.bgc","2020-09-16T20:02Z","2020-09-16T20:02Z","2020-10-29","BONA_070-O-2.5-7-20200916","A00000304954","BONA_070-O-2.5-7-20200916-PH","NEON.DOC.014048vN","O",4.29,4.26,2.0,40.0,20.0,2.0,80.0,40.0,,"0000-0002-2117-4697",
"b0b7d8a2-12b5-4300-8dec-24e9124c67fb","D19","BONA","BONA_070","BONA_070.basePlot.bgc","2020-09-16T20:36Z","2020-09-16T20:36Z","2020-10-29","BONA_070-O-7.5-33-20200916","A00000304955","BONA_070-O-7.5-33-20200916-PH","NEON.DOC.014048vN","O",3.58,4.87,2.0,30.0,15.0,2.0,60.0,30.0,,"0000-0002-2117-4697",
"05634a16-fd6a-422f-b185-f85b7f87948c","D19","BONA","BONA_070","BONA_070.basePlot.bgc","2020-09-16T21:06Z","2020-09-16T21:06Z","2020-10-28","BONA_070-O-28.5-39-20200916","A00000304938","BONA_070-O-28.5-39-20200916-PH","NEON.DOC.014048vN","O",4.50,4.73,2.0,30.0,14.9,2.0,60.0,29.7,,"0000-0002-2117-4697",
"0e1b72c8-690c-4173-9894-ebc6b3e9f337","D19","BONA","BONA_080","BONA_080.basePlot.bgc","2020-09-16T22:05Z","2020-09-16T22:05Z","2020-10-28","BONA_080-O-4-14-20200916","A00000304949","BONA_080-O-4-14-20200916-PH","NEON.DOC.014048vN","O",4.33,4.31,2.0,40.0,20.0,2.0,80.0,40.0,,"0000-0002-2117-4697",
"3b1a5097-9662-468c-b8e9-6199ad5e12ea","D19","BONA","BONA_080","BONA_080.basePlot.bgc","2020-09-16T22:29Z","2020-09-16T22:29Z","2020-10-28","BONA_080-O-29-32-20200916","A00000304948","BONA_080-O-29-32-20200916-PH","NEON.DOC.014048vN","O",3.39,4.09,2.0,40.0,20.0,2.0,80.0,40.0,,"0000-0002-2117-4697",
"16dc090b-2ae4-466b-a206-884684f14a7d","D19","BONA","BONA_080","BONA_080.basePlot.bgc","2020-09-16T22:53Z","2020-09-16T22:53Z","2020-10-28","BONA_080-O-27.5-8-20200916","A00000304934","BONA_080-O-27.5-8-20200916-PH","NEON.DOC.014048vN","O",4.75,3.98,2.0,40.0,20.0,2.0,80.0,40.0,,"0000-0002-2117-4697",
"a25f27df-d8f2-44d7-8b70-c9ee11afbf6e","D19","BONA","BONA_001","BONA_001.basePlot.bgc","2020-09-17T18:48Z","2020-09-17T18:48Z","2020-10-28","BONA_001-O-34.5-35-20200917","A00000304941","BONA_001-O-34.5-35-20200917-PH","NEON.DOC.014048vN","O",3.51,4.51,2.0,20.0,10.0,2.0,40.0,20.0,,"0000-0002-2117-4697",
"22d04d51-82d9-4281-acb6-9bd414fad24d","D19","BONA","BONA_001","BONA_001.basePlot.bgc","2020-09-17T19:04Z","2020-09-17T19:04Z","2020-10-28","BONA_001-O-2-32-20200917","A00000304942","BONA_001-O-2-32-20200917-PH","NEON.DOC.014048vN","O",4.73,4.54,2.0,30.0,15.0,2.0,60.0,30.0,,"0000-0002-2117-4697",
"3bc5422b-b3b2-4908-b6c1-90233ad7fce8","D19","BONA","BONA_001","BONA_001.basePlot.bgc","2020-09-17T19:24Z","2020-09-17T19:24Z","2020-10-28","BONA_001-O-5.5-19-20200917","A00000304943","BONA_001-O-5.5-19-20200917-PH","NEON.DOC.014048vN","O",4.77,4.82,2.0,30.0,15.0,2.0,60.0,30.0,,"0000-0002-2117-4697",
