uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF
"d5511d1f-43ba-460c-9a72-bc419292c291","D19","HEAL","HEAL_005","HEAL_005.basePlot.bgc","2022-06-21T19:15Z","2022-06-21T19:15Z","2022-08-01","HEAL_005-O-21-20220621","A00000309365","HEAL_005-O-21-20220621-PH","NEON.DOC.014048vO","O",5.49,4.88,5.0,60.0,11.9,5.0,120.0,23.9,,"0000-0002-3309-2269",
"72404559-782d-4c14-88c5-b281d2d2ad73","D19","HEAL","HEAL_005","HEAL_005.basePlot.bgc","2022-06-21T19:40Z","2022-06-21T19:40Z","2022-08-01","HEAL_005-O-23-20220621","A00000309364","HEAL_005-O-23-20220621-PH","NEON.DOC.014048vO","O",4.79,3.92,5.0,70.0,13.9,5.0,140.0,27.8,,"0000-0002-3309-2269",
"d68bc535-7c54-4441-bf8e-247fd1935f97","D19","HEAL","HEAL_025","HEAL_025.basePlot.bgc","2022-06-21T20:38Z","2022-06-21T20:38Z","2022-08-01","HEAL_025-O-23-20220621","A00000309355","HEAL_025-O-23-20220621-PH","NEON.DOC.014048vO","O",5.40,4.65,5.0,60.0,12.0,5.0,120.0,24.0,,"0000-0002-3309-2269",
"32fa1c1e-3d2f-47c5-98fb-b7d016a06744","D19","HEAL","HEAL_025","HEAL_025.basePlot.bgc","2022-06-21T20:49Z","2022-06-21T20:49Z","2022-08-01","HEAL_025-O-41-20220621","A00000309353","HEAL_025-O-41-20220621-PH","NEON.DOC.014048vO","O",5.32,4.77,5.0,40.0,8.0,5.0,80.0,16.0,,"0000-0002-3309-2269",
"5d104d6e-7d2a-4aeb-8978-8c01486a3e12","D19","HEAL","HEAL_025","HEAL_025.basePlot.bgc","2022-06-21T21:01Z","2022-06-21T21:01Z","2022-08-01","HEAL_025-O-39-20220621","A00000309354","HEAL_025-O-39-20220621-PH","NEON.DOC.014048vO","O",4.04,3.22,5.1,80.0,15.7,5.1,160.0,31.5,,"0000-0002-3309-2269",
"f62ba15a-4148-408e-854e-8bc562272b9b","D19","HEAL","HEAL_001","HEAL_001.basePlot.bgc","2022-06-21T21:06Z","2022-06-21T21:06Z","2022-08-01","HEAL_001-O-39-20220621","A00000309370","HEAL_001-O-39-20220621-PH","NEON.DOC.014048vO","O",4.44,3.60,5.0,80.0,16.0,5.0,160.0,32.1,,"0000-0002-3309-2269",
"57e79584-6000-4b72-b007-79b6018bec1e","D19","HEAL","HEAL_001","HEAL_001.basePlot.bgc","2022-06-21T21:22Z","2022-06-21T21:22Z","2022-08-01","HEAL_001-O-41-20220621","A00000309369","HEAL_001-O-41-20220621-PH","NEON.DOC.014048vO","O",4.23,3.41,5.0,70.0,13.9,5.0,140.0,27.8,,"0000-0002-3309-2269",
"4bf1e5e6-95fa-4fb0-aaa0-942c700abeae","D19","HEAL","HEAL_001","HEAL_001.basePlot.bgc","2022-06-21T21:37Z","2022-06-21T21:37Z","2022-08-01","HEAL_001-O-23-20220621","A00000309371","HEAL_001-O-23-20220621-PH","NEON.DOC.014048vO","O",4.26,3.55,5.0,60.0,12.0,5.0,120.0,23.9,,"0000-0002-3309-2269",
"84cc7319-1f30-4401-97c6-c4bc94e54465","D19","HEAL","HEAL_010","HEAL_010.basePlot.bgc","2022-06-22T17:58Z","2022-06-22T17:58Z","2022-08-01","HEAL_010-O-21-20220622","A00000309362","HEAL_010-O-21-20220622-PH","NEON.DOC.014048vO","O",4.80,3.95,5.0,70.0,14.1,5.0,140.0,28.2,,"0000-0002-3309-2269",
"74686bae-7423-47aa-82c7-9149285a7db5","D19","HEAL","HEAL_010","HEAL_010.basePlot.bgc","2022-06-22T18:11Z","2022-06-22T18:11Z","2022-08-01","HEAL_010-O-23-20220622","A00000309361","HEAL_010-O-23-20220622-PH","NEON.DOC.014048vO","O",4.25,3.44,5.0,80.0,15.9,5.0,160.0,31.8,,"0000-0002-3309-2269",
"9ba40c85-d699-4b9d-a4e2-9e574b60cc05","D19","HEAL","HEAL_011","HEAL_011.basePlot.bgc","2022-06-22T18:24Z","2022-06-22T18:24Z","2022-08-01","HEAL_011-O-41-20220622","A00000309356","HEAL_011-O-41-20220622-PH","NEON.DOC.014048vO","O",4.21,3.61,1.5,80.0,53.0,1.5,160.0,106.0,,"0000-0002-3309-2269",
"4b97689c-3d56-4a63-8f4e-22a14a2b3307","D19","HEAL","HEAL_010","HEAL_010.basePlot.bgc","2022-06-22T18:29Z","2022-06-22T18:29Z","2022-08-01","HEAL_010-O-41-20220622","A00000309360","HEAL_010-O-41-20220622-PH","NEON.DOC.014048vO","O",5.82,5.20,5.0,60.0,12.0,5.0,120.0,24.0,,"0000-0002-3309-2269",
"f75c5eb3-d018-4cc6-a6ec-6122a6988edc","D19","HEAL","HEAL_011","HEAL_011.basePlot.bgc","2022-06-22T18:38Z","2022-06-22T18:38Z","2022-08-01","HEAL_011-O-39-20220622","A00000309358","HEAL_011-O-39-20220622-PH","NEON.DOC.014048vO","O",4.96,4.25,5.0,80.0,15.9,5.0,160.0,31.8,,"0000-0002-3309-2269",
"76454807-db5f-42f7-aae6-f0f7ec4b8eb5","D19","HEAL","HEAL_011","HEAL_011.basePlot.bgc","2022-06-22T18:48Z","2022-06-22T18:48Z","2022-08-01","HEAL_011-O-21-20220622","A00000309359","HEAL_011-O-21-20220622-PH","NEON.DOC.014048vO","O",5.32,4.59,5.0,80.0,15.9,5.0,160.0,31.7,,"0000-0002-3309-2269",
"1d1ca5f5-ffef-43c7-826d-33cacb19afd2","D19","HEAL","HEAL_048","HEAL_048.basePlot.bgc","2022-06-22T20:00Z","2022-06-22T20:00Z","2022-08-01","HEAL_048-O-21-20220622","A00000309343","HEAL_048-O-21-20220622-PH","NEON.DOC.014048vO","O",4.37,3.49,5.0,100.0,19.9,5.0,200.0,39.8,,"0000-0002-3309-2269",
"9825b88e-5c85-4dc0-ae0e-e41bf15d419b","D19","HEAL","HEAL_048","HEAL_048.basePlot.bgc","2022-06-22T20:16Z","2022-06-22T20:16Z","2022-08-01","HEAL_048-O-23-20220622","A00000309342","HEAL_048-O-23-20220622-PH","NEON.DOC.014048vO","O",4.32,3.46,5.1,80.0,15.8,5.1,160.0,31.6,,"0000-0002-3309-2269",
"f5b124ea-3406-4605-86a8-662b6783009b","D19","HEAL","HEAL_048","HEAL_048.basePlot.bgc","2022-06-22T20:31Z","2022-06-22T20:31Z","2022-08-01","HEAL_048-O-41-20220622","A00000309340","HEAL_048-O-41-20220622-PH","NEON.DOC.014048vO","O",4.37,3.29,5.0,90.0,17.9,5.0,180.0,35.8,,"0000-0002-3309-2269",
"db938f86-80ef-4de8-a32d-2aa47905f583","D19","HEAL","HEAL_045","HEAL_045.basePlot.bgc","2022-06-22T20:58Z","2022-06-22T20:58Z","2022-08-01","HEAL_045-O-21-20220622","A00000309352","HEAL_045-O-21-20220622-PH","NEON.DOC.014048vO","O",4.19,3.16,5.0,60.0,12.0,5.0,120.0,23.9,,"0000-0002-3309-2269",
"f0b6acac-98c8-41c2-92ea-d8420bc14b80","D19","HEAL","HEAL_045","HEAL_045.basePlot.bgc","2022-06-22T21:09Z","2022-06-22T21:09Z","2022-08-01","HEAL_045-O-39-20220622","A00000309351","HEAL_045-O-39-20220622-PH","NEON.DOC.014048vO","O",4.15,3.35,5.1,80.0,15.7,5.1,160.0,31.5,,"0000-0002-3309-2269",
"19de8723-8364-4a04-a6d4-db40f19a3de5","D19","HEAL","HEAL_045","HEAL_045.basePlot.bgc","2022-06-22T21:21Z","2022-06-22T21:21Z","2022-08-01","HEAL_045-O-41-20220622","A00000309350","HEAL_045-O-41-20220622-PH","NEON.DOC.014048vO","O",4.24,3.19,5.0,70.0,14.0,5.0,140.0,28.1,,"0000-0002-3309-2269",
