uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,sampleID,sampleCode,moistureSampleID,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,boatMass,freshMassBoatMass,dryMassBoatMass,soilMoisture,dryMassFraction,sampleCondition,smRemarks,smMeasuredBy,smDataQF
"a451e106-460d-4c7b-9058-bcf380a6fe34","D19","HEAL","HEAL_047","HEAL_047.basePlot.bgc","2022-06-20T22:07Z","2022-06-20T22:07Z","HEAL_047-O-23-20220620","A00000309344","HEAL_047-O-23-20220620-SM","NEON.DOC.014048vO","O","2022-06-23T20:00Z","2022-06-27T22:15Z",2.000,7.200,3.360,2.824,0.262,"OK",,"0000-0002-3309-2269",
"9a91f0aa-546d-42f2-9835-db18c2b3d18a","D19","HEAL","HEAL_047","HEAL_047.basePlot.bgc","2022-06-20T22:34Z","2022-06-20T22:34Z","HEAL_047-O-41-20220620","A00000309346","HEAL_047-O-41-20220620-SM","NEON.DOC.014048vO","O","2022-06-23T20:00Z","2022-06-27T22:15Z",2.000,7.080,3.180,3.305,0.232,"OK",,"0000-0002-3309-2269",
"9415065c-68bb-405f-9078-10a991d63e0f","D19","HEAL","HEAL_047","HEAL_047.basePlot.bgc","2022-06-20T23:01Z","2022-06-20T23:01Z","HEAL_047-O-39-20220620","A00000309345","HEAL_047-O-39-20220620-SM","NEON.DOC.014048vO","O","2022-06-23T20:00Z","2022-06-27T22:15Z",2.020,6.950,3.790,1.785,0.359,"OK",,"0000-0002-3309-2269",
"9127a9f4-3c1a-43ad-ba7d-d832d9b3bae6","D19","HEAL","HEAL_046","HEAL_046.basePlot.bgc","2022-06-20T23:44Z","2022-06-20T23:44Z","HEAL_046-O-41-20220620","A00000309347","HEAL_046-O-41-20220620-SM","NEON.DOC.014048vO","O","2022-06-23T20:00Z","2022-06-27T22:15Z",1.960,7.020,2.500,8.370,0.107,"OK",,"0000-0002-3309-2269",
"be86dce3-0beb-4c7d-a9be-d14cf2161458","D19","HEAL","HEAL_046","HEAL_046.basePlot.bgc","2022-06-20T23:57Z","2022-06-20T23:57Z","HEAL_046-O-39-20220620","A00000309348","HEAL_046-O-39-20220620-SM","NEON.DOC.014048vO","O","2022-06-23T20:00Z","2022-06-27T22:15Z",2.020,7.060,3.320,2.877,0.258,"OK",,"0000-0002-3309-2269",
"17cbfc0f-5b0b-429b-ac7e-03fc0ae57e68","D19","HEAL","HEAL_046","HEAL_046.basePlot.bgc","2022-06-21T00:17Z","2022-06-21T00:17Z","HEAL_046-O-21-20220620","A00000309349","HEAL_046-O-21-20220620-SM","NEON.DOC.014048vO","O","2022-06-23T20:00Z","2022-06-27T22:15Z",2.000,7.090,3.660,2.066,0.326,"OK",,"0000-0002-3309-2269",
"671983c8-e942-42b0-8177-c808028d5787","D19","HEAL","HEAL_004","HEAL_004.basePlot.bgc","2022-06-21T18:25Z","2022-06-21T18:25Z","HEAL_004-O-39-20220621","A00000309367","HEAL_004-O-39-20220621-SM","NEON.DOC.014048vO","O","2022-06-23T20:00Z","2022-06-27T22:15Z",2.030,7.070,2.680,6.754,0.129,"OK",,"0000-0002-2117-4697",
"2bc42510-e55f-47ae-a28e-95abf311e2d0","D19","HEAL","HEAL_004","HEAL_004.basePlot.bgc","2022-06-21T18:41Z","2022-06-21T18:41Z","HEAL_004-O-41-20220621","A00000309366","HEAL_004-O-41-20220621-SM","NEON.DOC.014048vO","O","2022-06-23T20:00Z","2022-06-27T22:15Z",2.040,7.080,3.050,3.990,0.200,"OK",,"0000-0002-2117-4697",
"77ccd200-cc19-4efa-94fd-d510e845e16f","D19","HEAL","HEAL_005","HEAL_005.basePlot.bgc","2022-06-21T18:48Z","2022-06-21T18:48Z","HEAL_005-O-39-20220621","A00000309363","HEAL_005-O-39-20220621-SM","NEON.DOC.014048vO","O","2022-06-23T20:00Z","2022-06-27T22:15Z",2.040,7.040,2.730,6.246,0.138,"OK",,"0000-0002-3309-2269",
"00c5a3e0-4064-4161-899b-dd0a45df4edb","D19","HEAL","HEAL_004","HEAL_004.basePlot.bgc","2022-06-21T18:53Z","2022-06-21T18:53Z","HEAL_004-O-23-20220621","A00000309368","HEAL_004-O-23-20220621-SM","NEON.DOC.014048vO","O","2022-06-23T20:00Z","2022-06-27T22:15Z",2.000,6.990,3.360,2.669,0.273,"OK",,"0000-0002-2117-4697",
"8f6105cd-0158-4486-b483-b23849b7c308","D19","HEAL","HEAL_005","HEAL_005.basePlot.bgc","2022-06-21T19:15Z","2022-06-21T19:15Z","HEAL_005-O-21-20220621","A00000309365","HEAL_005-O-21-20220621-SM","NEON.DOC.014048vO","O","2022-06-23T20:00Z","2022-06-27T22:15Z",2.070,7.500,3.080,4.376,0.186,"OK",,"0000-0002-2117-4697",
"626da84e-dc65-4317-a7fe-df424e36cec8","D19","HEAL","HEAL_005","HEAL_005.basePlot.bgc","2022-06-21T19:40Z","2022-06-21T19:40Z","HEAL_005-O-23-20220621","A00000309364","HEAL_005-O-23-20220621-SM","NEON.DOC.014048vO","O","2022-06-23T20:00Z","2022-06-27T22:15Z",2.060,7.070,3.190,3.434,0.226,"OK",,"0000-0002-2117-4697",
"97dd2152-76b7-484f-8b67-bd557fa33b9a","D19","HEAL","HEAL_025","HEAL_025.basePlot.bgc","2022-06-21T20:38Z","2022-06-21T20:38Z","HEAL_025-O-23-20220621","A00000309355","HEAL_025-O-23-20220621-SM","NEON.DOC.014048vO","O","2022-06-23T20:00Z","2022-06-27T22:15Z",2.010,6.960,3.150,3.342,0.230,"OK",,"0000-0002-3309-2269",
"b0f29a8a-2a72-42a9-97ff-13d4f1e0ed64","D19","HEAL","HEAL_025","HEAL_025.basePlot.bgc","2022-06-21T20:49Z","2022-06-21T20:49Z","HEAL_025-O-41-20220621","A00000309353","HEAL_025-O-41-20220621-SM","NEON.DOC.014048vO","O","2022-06-23T20:00Z","2022-06-27T22:15Z",2.010,6.980,3.640,2.049,0.328,"OK",,"0000-0002-3309-2269",
"dead57e9-cdf6-46ed-b7a3-e105570fc1c9","D19","HEAL","HEAL_025","HEAL_025.basePlot.bgc","2022-06-21T21:01Z","2022-06-21T21:01Z","HEAL_025-O-39-20220621","A00000309354","HEAL_025-O-39-20220621-SM","NEON.DOC.014048vO","O","2022-06-23T20:28Z","2022-06-27T22:15Z",2.020,7.020,3.040,3.902,0.204,"OK",,"0000-0002-3309-2269",
"beaea119-9523-4f3e-a3bb-3bb870506dd5","D19","HEAL","HEAL_001","HEAL_001.basePlot.bgc","2022-06-21T21:06Z","2022-06-21T21:06Z","HEAL_001-O-39-20220621","A00000309370","HEAL_001-O-39-20220621-SM","NEON.DOC.014048vO","O","2022-06-23T20:00Z","2022-06-27T22:15Z",2.040,7.010,2.610,7.719,0.115,"OK",,"0000-0002-2117-4697",
"e4a18801-07c7-4d8a-99b2-c4af67be5195","D19","HEAL","HEAL_001","HEAL_001.basePlot.bgc","2022-06-21T21:22Z","2022-06-21T21:22Z","HEAL_001-O-41-20220621","A00000309369","HEAL_001-O-41-20220621-SM","NEON.DOC.014048vO","O","2022-06-23T20:00Z","2022-06-27T22:15Z",2.050,7.060,3.120,3.682,0.214,"OK",,"0000-0002-2117-4697",
