uid,domainID,siteID,plotID,namedLocation,plotType,nlcdClass,subplotID,coreCoordinateX,coreCoordinateY,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,startDate,collectDate,sampleTiming,biophysicalCriteria,eventID,standingWaterDepth,nTransBoutType,boutType,samplingImpractical,incubationMethod,incubationCondition,sampleID,sampleCode,toxicodendronPossible,horizon,horizonDetails,soilTemp,litterDepth,sampleTopDepth,sampleBottomDepth,sampleExtent,soilSamplingDevice,soilCoreCount,geneticSampleID,geneticSampleCode,geneticSampleCondition,geneticSamplePrepMethod,geneticArchiveSample1ID,geneticArchiveSample1Code,geneticArchiveSample2ID,geneticArchiveSample2Code,geneticArchiveSample3ID,geneticArchiveSample3Code,geneticArchiveSample4ID,geneticArchiveSample4Code,geneticArchiveSample5ID,geneticArchiveSample5Code,geneticArchiveSamplePrepMethod,geneticArchiveContainer,biomassID,biomassCode,biomassSampleCondition,remarks,collectedBy,dataQF
"95369c79-ebc5-4fe7-ae49-c90487bfe8dd","D19","HEAL","HEAL_047","HEAL_047.basePlot.bgc","tower","shrubScrub","23_400",34.0,3.5,"WGS84",63.872772,-149.220657,20.2,688.3,0.35,"NEON.DOC.014048vO","2022-06-20T22:07Z","2022-06-20T22:07Z","peakGreenness","OK - no known exceptions","HEAL.peakGreenness.2022",0.0,"No","microbes","OK","no incubation",,"HEAL_047-O-23-20220620","A00000309344","N","O","OK",1.8,0.0,0.0,8.5,"entire","brownie cutter",2,,,,,,"C00000111312",,"C00000111292",,,,,,,"dry ice",,,,,,"0000-0002-3309-2269",
"baf3d20a-41bb-4480-ab27-41851c262123","D19","HEAL","HEAL_047","HEAL_047.basePlot.bgc","tower","shrubScrub","41_400",28.5,38.0,"WGS84",63.872772,-149.220657,20.2,688.3,0.35,"NEON.DOC.014048vO","2022-06-20T22:34Z","2022-06-20T22:34Z","peakGreenness","OK - no known exceptions","HEAL.peakGreenness.2022",0.0,"No","microbes","OK","no incubation",,"HEAL_047-O-41-20220620","A00000309346","N","O","OK",1.8,0.0,0.0,10.1,"entire","brownie cutter",1,,,,,,"C00000111323",,"C00000111240",,,,,,,"dry ice",,,,,,"0000-0002-3309-2269",
"1d152bf5-23db-4352-9ade-429cebe7b075","D19","HEAL","HEAL_047","HEAL_047.basePlot.bgc","tower","shrubScrub","39_400",9.0,33.5,"WGS84",63.872772,-149.220657,20.2,688.3,0.35,"NEON.DOC.014048vO","2022-06-20T23:01Z","2022-06-20T23:01Z","peakGreenness","OK - no known exceptions","HEAL.peakGreenness.2022",0.0,"No","microbes","OK","no incubation",,"HEAL_047-O-39-20220620","A00000309345","N","O","OK",2.1,0.0,0.0,10.3,"entire","brownie cutter",1,,,,,,"C00000111233",,"C00000111249",,,,,,,"dry ice",,,,,,"0000-0002-3309-2269",
"3d8304a1-11a1-480c-92f5-9c2059f122bd","D19","HEAL","HEAL_046","HEAL_046.basePlot.bgc","tower","shrubScrub","41_400",28.5,38.0,"WGS84",63.873367,-149.216447,20.1,691.0,0.10,"NEON.DOC.014048vO","2022-06-20T23:44Z","2022-06-20T23:44Z","peakGreenness","OK - no known exceptions","HEAL.peakGreenness.2022",0.0,"No","microbes","OK","no incubation",,"HEAL_046-O-41-20220620","A00000309347","N","O","OK",1.5,0.0,0.0,22.0,"obstruction","brownie cutter",1,,,,,,"C00000111220",,"C00000111274",,,,,,,"dry ice",,,,,"Hit active layer","0000-0002-3309-2269",
"8136c39f-7d07-4685-b421-587ef5436244","D19","HEAL","HEAL_046","HEAL_046.basePlot.bgc","tower","shrubScrub","39_400",0.0,35.0,"WGS84",63.873367,-149.216447,20.1,691.0,0.10,"NEON.DOC.014048vO","2022-06-20T23:57Z","2022-06-20T23:57Z","peakGreenness","OK - no known exceptions","HEAL.peakGreenness.2022",0.0,"No","microbes","OK","no incubation",,"HEAL_046-O-39-20220620","A00000309348","N","O","OK",2.5,0.0,0.0,7.8,"entire","brownie cutter",1,,,,,,"C00000111230",,"C00000111256",,,,,,,"dry ice",,,,,,"0000-0002-3309-2269",
"2048c6fe-cb90-4ceb-a2de-e4f83209634d","D19","HEAL","HEAL_046","HEAL_046.basePlot.bgc","tower","shrubScrub","21_400",15.0,2.5,"WGS84",63.873367,-149.216447,20.1,691.0,0.10,"NEON.DOC.014048vO","2022-06-21T00:17Z","2022-06-21T00:17Z","peakGreenness","OK - no known exceptions","HEAL.peakGreenness.2022",0.0,"No","microbes","OK","no incubation",,"HEAL_046-O-21-20220620","A00000309349","N","O","OK",4.3,0.0,0.0,6.5,"entire","brownie cutter",2,,,,,,"C00000111260",,"C00000111297",,,,,,,"dry ice",,,,,,"0000-0002-3309-2269",
"66a31a40-6107-41a3-ba13-e812d4df71b8","D19","HEAL","HEAL_004","HEAL_004.basePlot.bgc","distributed","shrubScrub","39_400",5.0,30.5,"WGS84",63.863602,-149.273634,20.1,680.5,0.10,"NEON.DOC.014048vO","2022-06-21T18:25Z","2022-06-21T18:25Z","peakGreenness","OK - no known exceptions","HEAL.peakGreenness.2022",,"No","microbes","OK","no incubation",,"HEAL_004-O-39-20220621","A00000309367","N","O","OK",2.5,0.0,0.0,8.6,"entire","brownie cutter",1,,,,,,"C00000111244",,"C00000111299",,,,,,,"dry ice",,,,,,"0000-0002-3309-2269",
"358416cf-bf19-43c8-8909-76009741d65b","D19","HEAL","HEAL_004","HEAL_004.basePlot.bgc","distributed","shrubScrub","41_400",35.5,36.0,"WGS84",63.863602,-149.273634,20.1,680.5,0.10,"NEON.DOC.014048vO","2022-06-21T18:41Z","2022-06-21T18:41Z","peakGreenness","OK - no known exceptions","HEAL.peakGreenness.2022",0.0,"No","microbes","OK","no incubation",,"HEAL_004-O-41-20220621","A00000309366","N","O","OK",2.3,0.0,0.0,12.0,"entire","brownie cutter",1,,,,,,"C00000111237",,"C00000111305",,,,,,,"dry ice",,,,,,"0000-0002-3309-2269",
"7540dde9-ae77-4cbc-860f-59759b9fc3af","D19","HEAL","HEAL_005","HEAL_005.basePlot.bgc","distributed","shrubScrub","39_400",9.5,29.5,"WGS84",63.897743,-149.225089,20.1,616.4,0.15,"NEON.DOC.014048vO","2022-06-21T18:48Z","2022-06-21T18:48Z","peakGreenness","OK - no known exceptions","HEAL.peakGreenness.2022",0.0,"No","microbes","OK","no incubation",,"HEAL_005-O-39-20220621","A00000309363","N","O","OK",1.1,0.0,0.0,12.0,"entire","brownie cutter",1,,,,,,"C00000111223",,"C00000111235",,,,,,,"dry ice",,,,,,"0000-0003-0776-7397",
"a47cd8ab-8d04-459e-84a8-9dffc41d26b9","D19","HEAL","HEAL_004","HEAL_004.basePlot.bgc","distributed","shrubScrub","23_400",35.0,16.0,"WGS84",63.863602,-149.273634,20.1,680.5,0.10,"NEON.DOC.014048vO","2022-06-21T18:53Z","2022-06-21T18:53Z","peakGreenness","OK - no known exceptions","HEAL.peakGreenness.2022",0.0,"No","microbes","OK","no incubation",,"HEAL_004-O-23-20220621","A00000309368","N","O","OK",1.3,0.0,0.0,14.5,"entire","brownie cutter",1,,,,,,"C00000111298",,"C00000111325",,,,,,,"dry ice",,,,,,"0000-0002-3309-2269",
