uid,namedLocation,domainID,siteID,plotID,plotType,startDate,collectDate,samplingProtocolVersion,sampleID,sampleCode,kclSampleID,kclSampleCode,incubationPairID,nTransBoutType,incubationLength,extractionStartDate,kclReferenceID,soilFreshMass,kclVolume,extractionEndDate,sampleCondition,remarks,processedBy,recordedBy,dataQF
"8fb1ce0c-c055-4ca8-b9f0-4c0f4ab95552","HEAL_046.basePlot.bgc","D19","HEAL","HEAL_046","tower","2021-06-22T19:51Z","2021-07-12T21:26Z","NEON.DOC.014048vN","HEAL_046-O-1.5-29-20210712",,"HEAL_046-O-1.5-29-20210712-KCL","B00000127679","HEAL_046-O-1.5-29","tFinal",20.07,"2021-07-13T20:40Z","HEAL-20210713-BRef1",10.03,100.0,"2021-07-13T23Z","OK",,"0000-0002-3309-2269","0000-0003-3744-1769",
"db112787-cfa8-41b4-850a-4aff14d5da0a","HEAL_046.basePlot.bgc","D19","HEAL","HEAL_046","tower","2021-06-22T19:51Z","2021-07-12T21:26Z","NEON.DOC.014048vN","HEAL_046-M-1.5-29-20210712",,"HEAL_046-M-1.5-29-20210712-KCL","B00000127681","HEAL_046-M-1.5-29","tFinal",20.07,"2021-07-13T20:32Z","HEAL-20210713-BRef1",10.02,100.0,"2021-07-13T23Z","OK",,"0000-0002-3309-2269","0000-0003-3744-1769",
"e86b83fd-f57a-4b30-93df-02b12be434cb","HEAL_046.basePlot.bgc","D19","HEAL","HEAL_046","tower","2021-06-22T20:28Z","2021-07-12T21:40Z","NEON.DOC.014048vN","HEAL_046-O-8.5-7-20210712",,"HEAL_046-O-8.5-7-20210712-KCL","B00000127678","HEAL_046-O-8.5-7","tFinal",20.05,"2021-07-13T20:40Z","HEAL-20210713-BRef1",10.01,100.0,"2021-07-14T00Z","OK",,"0000-0002-3309-2269","0000-0003-3744-1769",
"c792f130-f0d9-4831-8c05-9821be44d6b1","HEAL_046.basePlot.bgc","D19","HEAL","HEAL_046","tower","2021-06-22T20:28Z","2021-07-12T21:40Z","NEON.DOC.014048vN","HEAL_046-M-8.5-7-20210712",,"HEAL_046-M-8.5-7-20210712-KCL","B00000127682","HEAL_046-M-8.5-7","tFinal",20.05,"2021-07-13T20:38Z","HEAL-20210713-BRef1",10.04,100.0,"2021-07-13T23Z","OK",,"0000-0002-3309-2269","0000-0003-3744-1769",
"beca7d34-27e2-4e66-90e6-f34f7598ad56","HEAL_046.basePlot.bgc","D19","HEAL","HEAL_046","tower","2021-06-22T20:39Z","2021-07-12T21:38Z","NEON.DOC.014048vN","HEAL_046-O-32.5-29.5-20210712",,"HEAL_046-O-32.5-29.5-20210712-KCL","B00000127680","HEAL_046-O-32.5-29.5","tFinal",20.04,"2021-07-13T20:42Z","HEAL-20210713-BRef1",10.02,100.0,"2021-07-13T23Z","OK",,"0000-0002-3309-2269","0000-0003-3744-1769",
"4c74bf94-f399-4bb2-affd-aa7c83cb10ad","HEAL_046.basePlot.bgc","D19","HEAL","HEAL_046","tower","2021-06-22T20:39Z","2021-07-12T21:38Z","NEON.DOC.014048vN","HEAL_046-M-32.5-29.5-20210712",,"HEAL_046-M-32.5-29.5-20210712-KCL","B00000127683","HEAL_046-M-32.5-29.5","tFinal",20.04,"2021-07-13T20:37Z","HEAL-20210713-BRef1",10.03,100.0,"2021-07-14T00Z","OK",,"0000-0002-3309-2269","0000-0003-3744-1769",
"99f4a1cf-b16b-4461-a051-c876902e4afa","HEAL_047.basePlot.bgc","D19","HEAL","HEAL_047","tower","2021-06-22T21:55Z","2021-07-12T20:32Z","NEON.DOC.014048vN","HEAL_047-O-30-36.5-20210712",,"HEAL_047-O-30-36.5-20210712-KCL","B00000127685","HEAL_047-O-30-36.5","tFinal",19.94,"2021-07-13T20:42Z","HEAL-20210713-BRef1",10.03,100.0,"2021-07-13T23Z","OK",,"0000-0002-3309-2269","0000-0003-3744-1769",
"707b9bd9-6b8c-4f9d-9d72-c1db5678a362","HEAL_047.basePlot.bgc","D19","HEAL","HEAL_047","tower","2021-06-22T21:55Z","2021-07-12T20:32Z","NEON.DOC.014048vN","HEAL_047-M-30-36.5-20210712",,"HEAL_047-M-30-36.5-20210712-KCL","B00000127687","HEAL_047-M-30-36.5","tFinal",19.94,"2021-07-13T20:40Z","HEAL-20210713-BRef1",10.01,100.0,"2021-07-13T23Z","OK",,"0000-0002-3309-2269","0000-0003-3744-1769",
"0aed3c03-286a-4477-8a87-2e0c6df8f30c","HEAL_047.basePlot.bgc","D19","HEAL","HEAL_047","tower","2021-06-22T22:02Z","2021-07-12T20:19Z","NEON.DOC.014048vN","HEAL_047-O-36.5-11.5-20210712",,"HEAL_047-O-36.5-11.5-20210712-KCL","B00000127684","HEAL_047-O-36.5-11.5","tFinal",19.93,"2021-07-13T20:40Z","HEAL-20210713-BRef1",10.00,100.0,"2021-07-14T00Z","OK",,"0000-0002-3309-2269","0000-0003-3744-1769",
"7c988442-983f-4feb-bd0e-7128c9230b24","HEAL_047.basePlot.bgc","D19","HEAL","HEAL_047","tower","2021-06-22T22:02Z","2021-07-12T20:19Z","NEON.DOC.014048vN","HEAL_047-M-36.5-11.5-20210712",,"HEAL_047-M-36.5-11.5-20210712-KCL","B00000127689","HEAL_047-M-36.5-11.5","tFinal",19.93,"2021-07-13T20:39Z","HEAL-20210713-BRef1",10.02,100.0,"2021-07-14T00Z","OK",,"0000-0002-3309-2269","0000-0003-3744-1769",
