uid,domainID,siteID,plotID,namedLocation,plotType,nlcdClass,subplotID,coreCoordinateX,coreCoordinateY,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,startDate,collectDate,sampleTiming,biophysicalCriteria,eventID,standingWaterDepth,nTransBoutType,boutType,samplingImpractical,incubationMethod,incubationCondition,sampleID,sampleCode,toxicodendronPossible,horizon,horizonDetails,soilTemp,litterDepth,sampleTopDepth,sampleBottomDepth,sampleExtent,soilSamplingDevice,soilCoreCount,geneticSampleID,geneticSampleCode,geneticSampleCondition,geneticSamplePrepMethod,geneticArchiveSample1ID,geneticArchiveSample1Code,geneticArchiveSample2ID,geneticArchiveSample2Code,geneticArchiveSample3ID,geneticArchiveSample3Code,geneticArchiveSample4ID,geneticArchiveSample4Code,geneticArchiveSample5ID,geneticArchiveSample5Code,geneticArchiveSamplePrepMethod,geneticArchiveContainer,biomassID,biomassCode,biomassSampleCondition,remarks,collectedBy,dataQF
"b05b8e1d-61bf-41cf-b8a9-b48582b3d969","D19","HEAL","HEAL_046","HEAL_046.basePlot.bgc","tower","shrubScrub","39_400",1.5,29.0,"WGS84",63.873367,-149.216447,20.1,691.0,0.10,"NEON.DOC.014048vN","2021-06-22T19:51Z","2021-07-12T21:26Z","peakGreenness","OK - no known exceptions","HEAL.peakGreenness.2021",0.0,"tFinal","fieldOnly","OK","covered core","OK","HEAL_046-O-1.5-29-20210712",,"N","O","OK",4.7,0.0,0.0,18.3,"entire","PVC tube",1,,,,,,,,,,,,,,,,,,,,,"0000-0002-2117-4697",
"f524aca4-09a7-4bd4-96f6-8962aaa6b6fd","D19","HEAL","HEAL_046","HEAL_046.basePlot.bgc","tower","shrubScrub","39_400",1.5,29.0,"WGS84",63.873367,-149.216447,20.1,691.0,0.10,"NEON.DOC.014048vN","2021-06-22T19:51Z","2021-07-12T21:26Z","peakGreenness","OK - no known exceptions","HEAL.peakGreenness.2021",0.0,"tFinal","fieldOnly","OK","covered core","OK","HEAL_046-M-1.5-29-20210712",,"N","M","OK",4.7,0.0,18.3,29.0,"obstruction","PVC tube",1,,,,,,,,,,,,,,,,,,,,"Hit active layer","0000-0002-2117-4697",
"f61fecb7-297e-4fad-b2e5-e2b93f158abc","D19","HEAL","HEAL_046","HEAL_046.basePlot.bgc","tower","shrubScrub","21_400",8.5,7.0,"WGS84",63.873367,-149.216447,20.1,691.0,0.10,"NEON.DOC.014048vN","2021-06-22T20:28Z","2021-07-12T21:40Z","peakGreenness","OK - no known exceptions","HEAL.peakGreenness.2021",0.0,"tFinal","fieldOnly","OK","covered core","OK","HEAL_046-O-8.5-7-20210712",,"N","O","OK",2.5,0.0,0.0,8.8,"entire","PVC tube",1,,,,,,,,,,,,,,,,,,,,,"0000-0002-2117-4697",
"dfcde7b1-647c-429e-9bec-171b1988b9dc","D19","HEAL","HEAL_046","HEAL_046.basePlot.bgc","tower","shrubScrub","21_400",8.5,7.0,"WGS84",63.873367,-149.216447,20.1,691.0,0.10,"NEON.DOC.014048vN","2021-06-22T20:28Z","2021-07-12T21:40Z","peakGreenness","OK - no known exceptions","HEAL.peakGreenness.2021",0.0,"tFinal","fieldOnly","OK","covered core","OK","HEAL_046-M-8.5-7-20210712",,"N","M","OK",2.5,0.0,8.8,28.4,"obstruction","PVC tube",1,,,,,,,,,,,,,,,,,,,,"Hit active layer","0000-0002-2117-4697",
"426146f1-cec9-45d1-9a49-b11acab1b914","D19","HEAL","HEAL_046","HEAL_046.basePlot.bgc","tower","shrubScrub","41_400",32.5,29.5,"WGS84",63.873367,-149.216447,20.1,691.0,0.10,"NEON.DOC.014048vN","2021-06-22T20:39Z","2021-07-12T21:38Z","peakGreenness","OK - no known exceptions","HEAL.peakGreenness.2021",0.0,"tFinal","fieldOnly","OK","covered core","OK","HEAL_046-M-32.5-29.5-20210712",,"N","M","OK",5.9,0.0,14.5,30.0,"entire","PVC tube",1,,,,,,,,,,,,,,,,,,,,,"0000-0002-2117-4697",
"7bdd2183-4395-4e1c-810f-888082b1efd6","D19","HEAL","HEAL_046","HEAL_046.basePlot.bgc","tower","shrubScrub","41_400",32.5,29.5,"WGS84",63.873367,-149.216447,20.1,691.0,0.10,"NEON.DOC.014048vN","2021-06-22T20:39Z","2021-07-12T21:38Z","peakGreenness","OK - no known exceptions","HEAL.peakGreenness.2021",0.0,"tFinal","fieldOnly","OK","covered core","OK","HEAL_046-O-32.5-29.5-20210712",,"N","O","OK",5.9,0.0,0.0,14.5,"entire","PVC tube",1,,,,,,,,,,,,,,,,,,,,,"0000-0002-2117-4697",
"b276fb89-678c-48ea-8d2d-cb817723591a","D19","HEAL","HEAL_047","HEAL_047.basePlot.bgc","tower","shrubScrub","41_400",30.0,36.5,"WGS84",63.872772,-149.220657,20.2,688.3,0.35,"NEON.DOC.014048vN","2021-06-22T21:55Z","2021-07-12T20:32Z","peakGreenness","OK - no known exceptions","HEAL.peakGreenness.2021",0.0,"tFinal","fieldOnly","OK","covered core","OK","HEAL_047-M-30-36.5-20210712",,"N","M","OK",1.7,0.0,7.3,29.0,"entire","PVC tube",1,,,,,,,,,,,,,,,,,,,,"Hit active layer","0000-0002-2117-4697",
"49853c18-a477-495e-9506-6c88a24534dd","D19","HEAL","HEAL_047","HEAL_047.basePlot.bgc","tower","shrubScrub","41_400",30.0,36.5,"WGS84",63.872772,-149.220657,20.2,688.3,0.35,"NEON.DOC.014048vN","2021-06-22T21:55Z","2021-07-12T20:32Z","peakGreenness","OK - no known exceptions","HEAL.peakGreenness.2021",0.0,"tFinal","fieldOnly","OK","covered core","OK","HEAL_047-O-30-36.5-20210712",,"N","O","OK",1.7,0.0,0.0,7.3,"entire","PVC tube",1,,,,,,,,,,,,,,,,,,,,,"0000-0002-2117-4697",
"f8a55993-6186-48cf-ab20-425aaa6ce578","D19","HEAL","HEAL_047","HEAL_047.basePlot.bgc","tower","shrubScrub","23_400",36.5,11.5,"WGS84",63.872772,-149.220657,20.2,688.3,0.35,"NEON.DOC.014048vN","2021-06-22T22:02Z","2021-07-12T20:19Z","peakGreenness","OK - no known exceptions","HEAL.peakGreenness.2021",0.0,"tFinal","fieldOnly","OK","covered core","OK","HEAL_047-O-36.5-11.5-20210712",,"N","O","OK",4.8,0.0,0.0,16.8,"entire","PVC tube",1,,,,,,,,,,,,,,,,,,,,,"0000-0002-2117-4697",
"f405b9eb-4fd5-4f04-8029-c40c8d90e8bc","D19","HEAL","HEAL_047","HEAL_047.basePlot.bgc","tower","shrubScrub","23_400",36.5,11.5,"WGS84",63.872772,-149.220657,20.2,688.3,0.35,"NEON.DOC.014048vN","2021-06-22T22:02Z","2021-07-12T20:19Z","peakGreenness","OK - no known exceptions","HEAL.peakGreenness.2021",0.0,"tFinal","fieldOnly","OK","covered core","OK","HEAL_047-M-36.5-11.5-20210712",,"N","M","OK",4.8,0.0,16.8,30.0,"entire","PVC tube",1,,,,,,,,,,,,,,,,,,,,,"0000-0002-2117-4697",
