uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF
"1430ebe7-03f3-4037-b295-4962520bb254","D19","HEAL","HEAL_005","HEAL_005.basePlot.bgc","2020-07-27T22:10Z","2020-07-27T22:10Z","2020-09-10","HEAL_005-O-1-18-20200727","A00000301477","HEAL_005-O-1-18-20200727-PH","NEON.DOC.014048vN","O",4.33,3.81,3.0,60.0,19.9,3.0,120.0,39.7,,,
"251657de-cde9-40d0-89a8-a64b4106bc75","D19","HEAL","HEAL_005","HEAL_005.basePlot.bgc","2020-07-27T22:24Z","2020-07-27T22:24Z","2020-09-10","HEAL_005-O-3-30.5-20200727","A00000301462","HEAL_005-O-3-30.5-20200727-PH","NEON.DOC.014048vN","O",4.37,3.83,3.0,60.0,20.0,3.0,120.0,40.0,,,
"43234171-8394-4421-a037-7001313670c3","D19","HEAL","HEAL_005","HEAL_005.basePlot.bgc","2020-07-27T22:40Z","2020-07-27T22:40Z","2020-09-10","HEAL_005-O-23-35.5-20200727","A00000301478","HEAL_005-O-23-35.5-20200727-PH","NEON.DOC.014048vN","O",4.69,5.05,3.0,60.0,19.8,3.0,120.0,39.6,,,
"95fa4a6b-6892-4cd5-85eb-e92bf5502e9f","D19","HEAL","HEAL_001","HEAL_001.basePlot.bgc","2020-07-28T00:10Z","2020-07-28T00:10Z","2020-09-10","HEAL_001-O-9-27.5-20200727","A00000301481","HEAL_001-O-9-27.5-20200727-PH","NEON.DOC.014048vN","O",4.98,5.29,3.0,70.0,23.3,3.0,140.0,46.5,,,
"bae86106-8bcd-48f3-a48d-b7c4b684feef","D19","HEAL","HEAL_001","HEAL_001.basePlot.bgc","2020-07-28T00:28Z","2020-07-28T00:28Z","2020-09-10","HEAL_001-O-38.5-21-20200727","A00000301465","HEAL_001-O-38.5-21-20200727-PH","NEON.DOC.014048vN","O",4.80,4.51,3.0,70.0,23.3,3.0,140.0,46.7,,,
"d39e63ff-f7f4-4af2-aecb-15b9267be6e2","D19","HEAL","HEAL_001","HEAL_001.basePlot.bgc","2020-07-28T00:59Z","2020-07-28T00:59Z","2020-09-10","HEAL_001-O-37-10-20200727","A00000301480","HEAL_001-O-37-10-20200727-PH","NEON.DOC.014048vN","O",5.05,5.18,3.0,70.0,23.3,3.0,140.0,46.7,,,
"8626b0c8-f775-459b-9ef9-6ee36aa00002","D19","HEAL","HEAL_046","HEAL_046.basePlot.bgc","2020-07-28T17:34Z","2020-07-28T17:34Z","2020-09-10","HEAL_046-O-2-39-20200728","B00000045895","HEAL_046-O-2-39-20200728-PH","NEON.DOC.014048vN","O",5.91,4.41,3.0,50.0,16.7,3.0,100.0,33.3,,"0000-0002-2117-4697",
"6f16d41b-c893-423f-bc41-502b65b69b50","D19","HEAL","HEAL_046","HEAL_046.basePlot.bgc","2020-07-28T17:50Z","2020-07-28T17:50Z","2020-09-10","HEAL_046-O-37-35-20200728","B00000047612","HEAL_046-O-37-35-20200728-PH","NEON.DOC.014048vN","O",6.51,5.59,3.0,40.0,13.3,3.0,80.0,26.7,,"0000-0002-2117-4697",
"56f964ee-94e5-441c-b14b-e8ba52cb2e5b","D19","HEAL","HEAL_046","HEAL_046.basePlot.bgc","2020-07-28T18:10Z","2020-07-28T18:10Z","2020-09-10","HEAL_046-O-8-5-20200728","B00000047613","HEAL_046-O-8-5-20200728-PH","NEON.DOC.014048vN","O",4.75,3.75,3.0,30.0,9.9,3.0,60.0,19.9,,"0000-0002-2117-4697",
"1ac0382f-5e05-46a0-ad0b-5bfaadd0f5b9","D19","HEAL","HEAL_047","HEAL_047.basePlot.bgc","2020-07-28T18:59Z","2020-07-28T18:59Z","2020-09-10","HEAL_047-O-21-38.5-20200728","B00000047610","HEAL_047-O-21-38.5-20200728-PH","NEON.DOC.014048vN","O",4.49,4.01,3.0,70.0,23.3,3.0,140.0,46.7,,"0000-0002-2117-4697",
"b19cfb5b-3a84-4b8c-be68-1ccd20620f44","D19","HEAL","HEAL_047","HEAL_047.basePlot.bgc","2020-07-28T19:09Z","2020-07-28T19:09Z","2020-09-10","HEAL_047-O-2-27-20200728","B00000047611","HEAL_047-O-2-27-20200728-PH","NEON.DOC.014048vN","O",4.40,3.80,3.0,70.0,23.3,3.0,140.0,46.7,,"0000-0002-2117-4697",
"0fff0b06-0f54-4523-ba92-a4b8b3af7231","D19","HEAL","HEAL_047","HEAL_047.basePlot.bgc","2020-07-28T19:33Z","2020-07-28T19:33Z","2020-09-10","HEAL_047-O-32-11.5-20200728","B00000047616","HEAL_047-O-32-11.5-20200728-PH","NEON.DOC.014048vN","O",6.21,5.10,3.0,70.0,23.3,3.0,140.0,46.7,,"0000-0002-2117-4697",
"2d1c3dca-a5f9-428e-9fc4-308fcef1e10e","D19","HEAL","HEAL_045","HEAL_045.basePlot.bgc","2020-07-28T20:31Z","2020-07-28T20:31Z","2020-09-10","HEAL_045-O-39-7.5-20200728","B00000045897","HEAL_045-O-39-7.5-20200728-PH","NEON.DOC.014048vN","O",5.31,3.94,3.0,70.0,23.3,3.0,140.0,46.7,,"0000-0002-2117-4697",
"e7200387-93fa-4579-b3a6-0c817a15944c","D19","HEAL","HEAL_045","HEAL_045.basePlot.bgc","2020-07-28T20:52Z","2020-07-28T20:52Z","2020-09-10","HEAL_045-O-34-29-20200728","B00000045896","HEAL_045-O-34-29-20200728-PH","NEON.DOC.014048vN","O",4.78,4.27,3.0,70.0,23.3,3.0,140.0,46.7,,"0000-0002-2117-4697",
"e14d3e9d-53c5-40fe-bdad-bd363136097c","D19","HEAL","HEAL_045","HEAL_045.basePlot.bgc","2020-07-28T21:22Z","2020-07-28T21:22Z","2020-09-10","HEAL_045-O-1-1-20200728","B00000045898","HEAL_045-O-1-1-20200728-PH","NEON.DOC.014048vN","O",4.75,3.99,3.0,60.0,20.0,3.0,120.0,40.0,,"0000-0002-2117-4697",
"d3d5ff9f-cd31-4d0d-b051-7ce9c560dec4","D19","HEAL","HEAL_048","HEAL_048.basePlot.bgc","2020-07-28T22:06Z","2020-07-28T22:06Z","2020-09-10","HEAL_048-O-39.5-11-20200728","B00000045899","HEAL_048-O-39.5-11-20200728-PH","NEON.DOC.014048vN","O",4.54,3.75,3.0,50.0,16.7,3.0,100.0,33.3,,"0000-0002-2117-4697",
"5dd8318c-1756-4222-a8ec-e24c04787bf6","D19","HEAL","HEAL_048","HEAL_048.basePlot.bgc","2020-07-28T22:39Z","2020-07-28T22:39Z","2020-09-10","HEAL_048-O-25.5-30.5-20200728","B00000047614","HEAL_048-O-25.5-30.5-20200728-PH","NEON.DOC.014048vN","O",4.51,3.71,3.0,90.0,30.0,3.0,180.0,60.0,,"0000-0002-2117-4697",
"e5ef66aa-c35e-4015-adf0-529df4abd98d","D19","HEAL","HEAL_048","HEAL_048.basePlot.bgc","2020-07-28T23:01Z","2020-07-28T23:01Z","2020-09-10","HEAL_048-O-5.5-4-20200728","B00000045889","HEAL_048-O-5.5-4-20200728-PH","NEON.DOC.014048vN","O",6.51,4.07,3.0,70.0,23.3,3.0,140.0,46.7,,"0000-0002-2117-4697",
"febc68bf-a211-44ea-b1f7-306c993aa90a","D19","HEAL","HEAL_004","HEAL_004.basePlot.bgc","2020-07-29T17:52Z","2020-07-29T17:52Z","2020-09-10","HEAL_004-O-18.5-37-20200729","A00000301479","HEAL_004-O-18.5-37-20200729-PH","NEON.DOC.014048vN","O",6.33,6.12,3.0,60.0,20.0,3.0,120.0,40.0,,,
"0220eb27-1851-4d02-9db0-638283cf6eef","D19","HEAL","HEAL_004","HEAL_004.basePlot.bgc","2020-07-29T18:11Z","2020-07-29T18:11Z","2020-09-10","HEAL_004-O-25-32-20200729","A00000301463","HEAL_004-O-25-32-20200729-PH","NEON.DOC.014048vN","O",4.53,3.87,3.0,60.0,20.1,3.0,120.0,40.1,,,
"a6ab0698-9ab7-4aa7-83fb-80373316ee98","D19","HEAL","HEAL_011","HEAL_011.basePlot.bgc","2020-07-29T18:11Z","2020-07-29T18:11Z","2020-09-10","HEAL_011-O-15.5-30.5-20200729","A00000301473","HEAL_011-O-15.5-30.5-20200729-PH","NEON.DOC.014048vN","O",5.65,4.75,3.0,80.0,26.5,3.0,160.0,53.0,,,
"cb2f503a-278b-4497-b813-c079cadbf5c3","D19","HEAL","HEAL_011","HEAL_011.basePlot.bgc","2020-07-29T18:29Z","2020-07-29T18:29Z","2020-09-10","HEAL_011-O-1-9-20200729","A00000301474","HEAL_011-O-1-9-20200729-PH","NEON.DOC.014048vN","O",5.95,4.75,3.0,60.0,20.1,3.0,120.0,40.1,,,
"e22440e0-3945-4b80-bb89-f2f243834aa4","D19","HEAL","HEAL_004","HEAL_004.basePlot.bgc","2020-07-29T18:32Z","2020-07-29T18:32Z","2020-09-10","HEAL_004-O-1-3.5-20200729","A00000301464","HEAL_004-O-1-3.5-20200729-PH","NEON.DOC.014048vN","O",3.09,3.73,3.0,50.0,16.6,3.0,100.0,33.1,,,
"5d85139f-a7f6-4ed7-be4f-48adb1cfa993","D19","HEAL","HEAL_011","HEAL_011.basePlot.bgc","2020-07-29T18:51Z","2020-07-29T18:51Z","2020-09-10","HEAL_011-O-33.5-3.5-20200729","A00000301475","HEAL_011-O-33.5-3.5-20200729-PH","NEON.DOC.014048vN","O",5.80,5.09,3.0,70.0,23.3,3.0,140.0,46.5,,,
"8e0ca32c-4bb1-4a47-b016-7ea91eec4e68","D19","HEAL","HEAL_025","HEAL_025.basePlot.bgc","2020-07-29T19:48Z","2020-07-29T19:48Z","2020-09-10","HEAL_025-O-6-10.5-20200729","B00000047617","HEAL_025-O-6-10.5-20200729-PH","NEON.DOC.014048vN","O",5.09,3.68,3.0,80.0,26.7,3.0,160.0,53.3,,"0000-0002-2117-4697",
"0c544c50-227b-4993-98e4-a1a1264416b2","D19","HEAL","HEAL_025","HEAL_025.basePlot.bgc","2020-07-29T20:11Z","2020-07-29T20:11Z","2020-09-10","HEAL_025-O-6-37-20200729","B00000047619","HEAL_025-O-6-37-20200729-PH","NEON.DOC.014048vN","O",6.35,5.67,3.0,60.0,19.9,3.0,120.0,39.7,,"0000-0002-2117-4697",
"72ebcf89-d260-4611-a4ea-9a83a4027e3a","D19","HEAL","HEAL_025","HEAL_025.basePlot.bgc","2020-07-29T20:32Z","2020-07-29T20:32Z","2020-09-10","HEAL_025-O-36-2-20200729","A00000301472","HEAL_025-O-36-2-20200729-PH","NEON.DOC.014048vN","O",5.88,5.72,3.0,60.0,19.9,3.0,120.0,39.7,,"0000-0002-2117-4697",
"f7426c48-d45f-4db2-a159-90d00b39d5fc","D19","HEAL","HEAL_010","HEAL_010.basePlot.bgc","2020-07-29T20:52Z","2020-07-29T20:52Z","2020-09-10","HEAL_010-O-6-32-20200729","A00000301460","HEAL_010-O-6-32-20200729-PH","NEON.DOC.014048vN","O",5.72,6.13,3.0,70.0,23.4,3.0,140.0,46.8,,,
"db3aa299-12bd-4d89-8bc5-69fc3ac5921c","D19","HEAL","HEAL_010","HEAL_010.basePlot.bgc","2020-07-29T21:11Z","2020-07-29T21:11Z","2020-09-10","HEAL_010-O-1.5-8.5-20200729","A00000301461","HEAL_010-O-1.5-8.5-20200729-PH","NEON.DOC.014048vN","O",4.80,5.52,3.0,60.0,20.1,3.0,120.0,40.1,,,
"87e12054-2c41-4f83-a54b-236ee3b477ae","D19","HEAL","HEAL_010","HEAL_010.basePlot.bgc","2020-07-29T21:31Z","2020-07-29T21:31Z","2020-09-10","HEAL_010-O-30.5-12.5-20200729","A00000301476","HEAL_010-O-30.5-12.5-20200729-PH","NEON.DOC.014048vN","O",6.51,6.12,3.0,50.0,16.7,3.0,100.0,33.4,,,
