uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF
"4d6874f3-a6c5-4dea-bb1c-1e2e0ccc8d55","D19","HEAL","HEAL_045","HEAL_045.basePlot.bgc","2023-06-19T22:01Z","2023-06-19T22:01Z","2023-08-02","HEAL_045-O-23-20230619","A00000427691","HEAL_045-O-23-20230619-PH","NEON.DOC.014048vO","O",4.40,3.68,1.2,20.0,17.2,1.2,40.0,34.5,,"0000-0002-0123-6184",
"c366c6bc-5670-4b7e-bac1-5db93726a4b6","D19","HEAL","HEAL_045","HEAL_045.basePlot.bgc","2023-06-19T22:47Z","2023-06-19T22:47Z","2023-07-14","HEAL_045-O-21-20230619","A00000427690","HEAL_045-O-21-20230619-PH","NEON.DOC.014048vO","O",4.10,3.44,2.1,20.0,9.6,2.1,40.0,19.1,,"0000-0002-0123-6184",
"62fe4094-4fee-4762-a97c-d2ec46d20d18","D19","HEAL","HEAL_045","HEAL_045.basePlot.bgc","2023-06-19T23:37Z","2023-06-19T23:37Z","2023-07-14","HEAL_045-O-39-20230619","A00000427692","HEAL_045-O-39-20230619-PH","NEON.DOC.014048vO","O",4.00,3.38,5.0,20.0,4.0,5.0,40.0,7.9,,"0000-0002-0123-6184",
"77b91d57-9aae-4ed1-81df-e678d9ce9306","D19","HEAL","HEAL_048","HEAL_048.basePlot.bgc","2023-06-20T00:30Z","2023-06-20T00:30Z","2023-07-14","HEAL_048-O-21-20230619","A00000427710","HEAL_048-O-21-20230619-PH","NEON.DOC.014048vO","O",4.10,3.55,5.1,20.0,3.9,5.1,40.0,7.9,,"0000-0002-0123-6184",
"0cc21459-605e-4ede-8e2b-bc08a19ec634","D19","HEAL","HEAL_048","HEAL_048.basePlot.bgc","2023-06-20T00:55Z","2023-06-20T00:55Z","2023-07-14","HEAL_048-O-39-20230619","A00000427709","HEAL_048-O-39-20230619-PH","NEON.DOC.014048vO","O",4.25,3.53,2.0,20.0,9.8,2.0,40.0,19.6,,"0000-0002-0123-6184",
"dee310e9-13b5-4abe-8ba0-dfcf3b0e61b3","D19","HEAL","HEAL_048","HEAL_048.basePlot.bgc","2023-06-20T01:23Z","2023-06-20T01:23Z","2023-07-14","HEAL_048-O-41-20230619","A00000427699","HEAL_048-O-41-20230619-PH","NEON.DOC.014048vO","O",3.98,3.31,2.1,20.0,9.8,2.1,40.0,19.5,,"0000-0002-0123-6184",
"3bcfd38e-4ef1-4c03-ba49-3514b16d9789","D19","HEAL","HEAL_005","HEAL_005.basePlot.bgc","2023-06-20T18:20Z","2023-06-20T18:20Z","2023-07-14","HEAL_005-O-39-20230620","A00000427718","HEAL_005-O-39-20230620-PH","NEON.DOC.014048vO","O",4.18,3.45,2.0,30.0,15.0,2.0,60.0,30.0,,"0000-0002-0123-6184",
"05dd164a-0385-4bcf-b535-067e79b61923","D19","HEAL","HEAL_004","HEAL_004.basePlot.bgc","2023-06-20T18:23Z","2023-06-20T18:23Z","2023-07-14","HEAL_004-O-23-20230620","A00000427714","HEAL_004-O-23-20230620-PH","NEON.DOC.014048vO","O",5.51,5.10,2.1,20.0,9.6,2.1,40.0,19.1,,"0000-0002-0123-6184",
"17ea200c-0e77-4602-a0be-476e61a469e4","D19","HEAL","HEAL_005","HEAL_005.basePlot.bgc","2023-06-20T18:59Z","2023-06-20T18:59Z","2023-07-14","HEAL_005-O-23-20230620","A00000427717","HEAL_005-O-23-20230620-PH","NEON.DOC.014048vO","O",3.95,3.33,2.0,20.0,9.9,2.0,40.0,19.7,,"0000-0002-0123-6184",
"42e2b34e-3641-481b-81df-c9d78e105f6c","D19","HEAL","HEAL_004","HEAL_004.basePlot.bgc","2023-06-20T19:07Z","2023-06-20T19:07Z","2023-07-14","HEAL_004-O-39-20230620","A00000427715","HEAL_004-O-39-20230620-PH","NEON.DOC.014048vO","O",4.49,3.88,2.1,30.0,14.5,2.1,60.0,29.0,,"0000-0002-0123-6184",
"e0986a7b-3b70-4ae3-a02f-9652e3258e22","D19","HEAL","HEAL_005","HEAL_005.basePlot.bgc","2023-06-20T19:28Z","2023-06-20T19:28Z","2023-07-14","HEAL_005-O-41-20230620","A00000427719","HEAL_005-O-41-20230620-PH","NEON.DOC.014048vO","O",5.74,5.30,2.1,20.0,9.8,2.1,40.0,19.5,,"0000-0002-0123-6184",
"662f2c9e-5645-4f62-ae07-538e17e51722","D19","HEAL","HEAL_001","HEAL_001.basePlot.bgc","2023-06-20T21:04Z","2023-06-20T21:04Z","2023-07-14","HEAL_001-O-39-20230620","A00000427712","HEAL_001-O-39-20230620-PH","NEON.DOC.014048vO","O",4.44,3.78,5.3,30.0,5.7,5.3,60.0,11.3,,"0000-0002-0123-6184",
"79a526bd-37dd-439b-b4c8-3abe13accbc4","D19","HEAL","HEAL_001","HEAL_001.basePlot.bgc","2023-06-20T21:57Z","2023-06-20T21:57Z","2023-07-14","HEAL_001-O-23-20230620","A00000427711","HEAL_001-O-23-20230620-PH","NEON.DOC.014048vO","O",4.47,3.80,1.0,21.0,21.0,1.0,42.0,42.0,,"0000-0002-0123-6184",
"462904a2-7fb3-456f-9646-f890ea79f3f2","D19","HEAL","HEAL_001","HEAL_001.basePlot.bgc","2023-06-20T22:29Z","2023-06-20T22:29Z","2023-07-14","HEAL_001-O-41-20230620","A00000427713","HEAL_001-O-41-20230620-PH","NEON.DOC.014048vO","O",4.36,4.08,1.0,30.0,29.1,1.0,60.0,58.3,,"0000-0002-0123-6184",
"cde58ac6-e124-4fbd-a2b5-2776a1f9b75a","D19","HEAL","HEAL_011","HEAL_011.basePlot.bgc","2023-06-20T23:15Z","2023-06-20T23:15Z","2023-07-14","HEAL_011-O-23-20230620","A00000427704","HEAL_011-O-23-20230620-PH","NEON.DOC.014048vO","O",4.52,3.93,2.0,30.0,14.9,2.0,60.0,29.9,,"0000-0002-0123-6184",
"007f2127-6459-4d68-a48d-304a31ea193e","D19","HEAL","HEAL_011","HEAL_011.basePlot.bgc","2023-06-20T23:34Z","2023-06-20T23:34Z","2023-07-14","HEAL_011-O-41-20230620","A00000427705","HEAL_011-O-41-20230620-PH","NEON.DOC.014048vO","O",4.17,3.67,2.1,30.0,14.6,2.1,60.0,29.1,,"0000-0002-0123-6184",
"4caeb586-017d-4db2-8ed7-a2cbe0dca638","D19","HEAL","HEAL_011","HEAL_011.basePlot.bgc","2023-06-20T23:54Z","2023-06-20T23:54Z","2023-07-14","HEAL_011-O-21-20230620","A00000427703","HEAL_011-O-21-20230620-PH","NEON.DOC.014048vO","O",4.86,4.36,2.1,20.0,9.7,2.1,40.0,19.3,,"0000-0002-0123-6184",
"2cc7caa8-d7c0-4bc6-ba70-e1f4651afef1","D19","HEAL","HEAL_010","HEAL_010.basePlot.bgc","2023-06-21T00:13Z","2023-06-21T00:13Z","2023-07-14","HEAL_010-O-41-20230620","A00000427702","HEAL_010-O-41-20230620-PH","NEON.DOC.014048vO","O",6.36,6.03,2.1,20.0,9.7,2.1,40.0,19.4,,"0000-0002-0123-6184",
"a31b5606-ab96-42bd-af68-318c26f68dd0","D19","HEAL","HEAL_010","HEAL_010.basePlot.bgc","2023-06-21T00:44Z","2023-06-21T00:44Z","2023-07-14","HEAL_010-O-23-20230620","A00000427701","HEAL_010-O-23-20230620-PH","NEON.DOC.014048vO","O",6.22,5.85,5.0,20.0,4.0,5.0,40.0,8.0,,"0000-0002-0123-6184",
"2a133587-4bfd-4919-9801-01ddbae052b9","D19","HEAL","HEAL_010","HEAL_010.basePlot.bgc","2023-06-21T01:12Z","2023-06-21T01:12Z","2023-07-14","HEAL_010-O-21-20230620","A00000427700","HEAL_010-O-21-20230620-PH","NEON.DOC.014048vO","O",5.19,4.64,5.0,30.0,6.0,5.0,60.0,12.0,,"0000-0002-0123-6184",
"749a0ffa-f030-480b-b19e-dbac57e98aa4","D19","HEAL","HEAL_047","HEAL_047.basePlot.bgc","2023-06-21T17:22Z","2023-06-21T17:22Z","2023-07-14","HEAL_047-O-41-20230621","A00000427698","HEAL_047-O-41-20230621-PH","NEON.DOC.014048vO","O",4.51,3.86,3.1,20.0,6.5,3.1,40.0,13.1,,"0000-0002-0123-6184",
"dd2acf44-545f-4c9a-9358-e6652dfeccdf","D19","HEAL","HEAL_047","HEAL_047.basePlot.bgc","2023-06-21T17:50Z","2023-06-21T17:50Z","2023-07-14","HEAL_047-O-39-20230621","A00000427697","HEAL_047-O-39-20230621-PH","NEON.DOC.014048vO","O",4.03,3.48,2.0,20.0,10.0,2.0,40.0,19.9,,"0000-0002-0123-6184",
"d2e00bd7-90c5-465e-ad3e-753c5b2a3c90","D19","HEAL","HEAL_025","HEAL_025.basePlot.bgc","2023-06-21T18:11Z","2023-06-21T18:11Z","2023-07-14","HEAL_025-O-39-20230621","A00000427707","HEAL_025-O-39-20230621-PH","NEON.DOC.014048vO","O",5.39,4.89,3.0,20.0,6.6,3.0,40.0,13.3,,"0000-0002-0123-6184",
"fd8b1ea3-ae9b-4899-a046-c08eb624e59a","D19","HEAL","HEAL_047","HEAL_047.basePlot.bgc","2023-06-21T18:18Z","2023-06-21T18:18Z","2023-07-14","HEAL_047-O-23-20230621","A00000427696","HEAL_047-O-23-20230621-PH","NEON.DOC.014048vO","O",4.14,3.52,2.1,20.0,9.8,2.1,40.0,19.5,,"0000-0002-0123-6184",
"1fad44c1-3bbe-4ef7-b324-2c980eee271a","D19","HEAL","HEAL_025","HEAL_025.basePlot.bgc","2023-06-21T18:39Z","2023-06-21T18:39Z","2023-07-14","HEAL_025-O-23-20230621","A00000427706","HEAL_025-O-23-20230621-PH","NEON.DOC.014048vO","O",5.75,5.26,2.0,20.0,9.9,2.0,40.0,19.8,,"0000-0002-0123-6184",
"103735ef-0e93-4918-b91b-e0a2a749a1d1","D19","HEAL","HEAL_046","HEAL_046.basePlot.bgc","2023-06-21T19:09Z","2023-06-21T19:09Z","2023-07-14","HEAL_046-O-41-20230621","A00000427693","HEAL_046-O-41-20230621-PH","NEON.DOC.014048vO","O",4.09,3.54,2.0,20.0,9.9,2.0,40.0,19.8,,"0000-0002-0123-6184",
"097ba036-b8b8-46cb-8cc9-0f0801bd7882","D19","HEAL","HEAL_046","HEAL_046.basePlot.bgc","2023-06-21T19:38Z","2023-06-21T19:38Z","2023-07-14","HEAL_046-O-23-20230621","A00000427694","HEAL_046-O-23-20230621-PH","NEON.DOC.014048vO","O",3.86,3.30,1.0,20.0,20.0,1.0,40.0,40.0,,"0000-0002-0123-6184",
"48c010af-8049-41ec-b293-aa32be4ae3d5","D19","HEAL","HEAL_046","HEAL_046.basePlot.bgc","2023-06-21T20:08Z","2023-06-21T20:08Z","2023-07-14","HEAL_046-O-21-20230621","A00000427695","HEAL_046-O-21-20230621-PH","NEON.DOC.014048vO","O",4.09,3.50,5.0,20.0,4.0,5.0,40.0,7.9,,"0000-0002-0123-6184",
